1990-01-18 19:55 9999-99-99 99:99  35.000 -142.283 -9999.9    164.410 -9999 -99999.   W..  0 -99999999
1990-01-18 19:55 9999-99-99 99:99  35.000 -142.283 -9999.9    161.170 -9999 -99999.   W..  0 -99999999
1990-01-18 19:55 9999-99-99 99:99  35.000 -142.283 -9999.9    163.060 -9999 -99999.   W..  0 -99999999
1990-03-06 20:30 9999-99-99 99:99  35.000 -130.900 -9999.9    211.500 -9999 -99999.   W..  0 -99999999
1990-03-06 20:30 9999-99-99 99:99  35.000 -130.900 -9999.9    211.820 -9999 -99999.   W..  0 -99999999
1990-06-30 21:00 9999-99-99 99:99  35.000 -130.883 -9999.9     93.870 -9999 -99999.   ...  0 -99999999
1990-06-30 21:00 9999-99-99 99:99  35.000 -130.883 -9999.9     94.860 -9999 -99999.   ...  0 -99999999
1990-08-12 12:34 9999-99-99 99:99  35.000 -142.567 -9999.9     93.310 -9999 -99999.   ...  0 -99999999
1990-08-12 12:34 9999-99-99 99:99  35.000 -142.567 -9999.9     96.950 -9999 -99999.   ...  0 -99999999
1990-08-12 12:34 9999-99-99 99:99  35.000 -142.567 -9999.9     98.950 -9999 -99999.   ...  0 -99999999
1990-10-01 03:00 9999-99-99 99:99  35.000 -142.467 -9999.9    102.410 -9999 -99999.   ...  0 -99999999
1990-10-01 03:00 9999-99-99 99:99  35.000 -142.467 -9999.9    103.150 -9999 -99999.   ...  0 -99999999
1990-11-03 19:00 9999-99-99 99:99  35.000 -142.500 -9999.9    160.730 -9999 -99999.   W..  0 -99999999
1990-11-03 19:00 9999-99-99 99:99  35.000 -142.500 -9999.9    161.220 -9999 -99999.   W..  0 -99999999
1990-11-19 06:37 9999-99-99 99:99  35.000 -142.467 -9999.9    125.140 -9999 -99999.   ...  0 -99999999
1990-11-19 06:37 9999-99-99 99:99  35.000 -142.467 -9999.9    125.370 -9999 -99999.   ...  0 -99999999
1990-12-23 18:10 9999-99-99 99:99  35.000 -142.367 -9999.9    186.830 -9999 -99999.   W..  0 -99999999
1990-12-23 18:10 9999-99-99 99:99  35.000 -142.367 -9999.9    187.930 -9999 -99999.   W..  0 -99999999
1991-01-10 21:55 9999-99-99 99:99  35.000 -142.333 -9999.9    184.980 -9999 -99999.   .X.  0 -99999999
1991-01-10 21:55 9999-99-99 99:99  35.000 -142.333 -9999.9    185.470 -9999 -99999.   .X.  0 -99999999
1991-02-07 11:37 9999-99-99 99:99  35.000 -142.500 -9999.9    193.910 -9999 -99999.   W..  0 -99999999
1991-02-07 11:37 9999-99-99 99:99  35.000 -142.500 -9999.9    198.940 -9999 -99999.   W..  0 -99999999
1991-02-21 22:00 9999-99-99 99:99  35.033 -142.283 -9999.9    173.590 -9999 -99999.   ...  0 -99999999
1991-02-21 22:00 9999-99-99 99:99  35.033 -142.283 -9999.9    175.610 -9999 -99999.   ...  0 -99999999
1991-04-17 12:10 9999-99-99 99:99  35.000 -142.383 -9999.9    224.850 -9999 -99999.   W..  0 -99999999
1991-04-17 12:10 9999-99-99 99:99  35.000 -142.383 -9999.9    225.490 -9999 -99999.   W..  0 -99999999
1991-05-19 19:40 9999-99-99 99:99  35.000 -130.233 -9999.9    161.510 -9999 -99999.   ...  0 -99999999
1991-05-19 19:40 9999-99-99 99:99  35.000 -130.233 -9999.9 -99999.999 -9999 -99999.   *..  0 -99999999
1991-05-25 10:11 9999-99-99 99:99  35.000 -121.150 -9999.9    152.280 -9999 -99999.   ...  0 -99999999
1991-05-25 10:11 9999-99-99 99:99  35.000 -121.150 -9999.9 -99999.999 -9999 -99999.   *..  0 -99999999
1991-06-05 18:59 9999-99-99 99:99  35.000 -142.483 -9999.9    160.320 -9999 -99999.   W..  0 -99999999
1991-06-05 18:59 9999-99-99 99:99  35.000 -142.483 -9999.9    161.140 -9999 -99999.   W..  0 -99999999
1991-07-03 17:03 9999-99-99 99:99  35.000 -131.117 -9999.9     76.800 -9999 -99999.   ...  0 -99999999
1991-07-03 17:03 9999-99-99 99:99  35.000 -131.117 -9999.9     77.460 -9999 -99999.   ...  0 -99999999
1991-07-23 16:55 9999-99-99 99:99  35.000 -142.417 -9999.9    123.160 -9999 -99999.   W..  0 -99999999
1991-07-23 16:55 9999-99-99 99:99  35.000 -142.417 -9999.9    123.710 -9999 -99999.   W..  0 -99999999
1991-08-19 14:46 9999-99-99 99:99  35.000 -145.300 -9999.9     70.910 -9999 -99999.   ...  0 -99999999
1991-08-19 14:46 9999-99-99 99:99  35.000 -145.300 -9999.9     71.570 -9999 -99999.   ...  0 -99999999
1991-09-10 03:59 9999-99-99 99:99  34.933 -130.983 -9999.9    148.050 -9999 -99999.   W..  0 -99999999
1991-09-10 03:59 9999-99-99 99:99  34.933 -130.983 -9999.9    148.850 -9999 -99999.   W..  0 -99999999
1991-10-07 02:29 9999-99-99 99:99  35.000 -145.133 -9999.9     87.760 -9999 -99999.   ...  0 -99999999
1991-10-07 02:29 9999-99-99 99:99  35.000 -145.133 -9999.9     88.610 -9999 -99999.   ...  0 -99999999
1991-10-30 02:54 9999-99-99 99:99  35.000 -131.033 -9999.9    153.390 -9999 -99999.   W..  0 -99999999
1991-10-30 02:54 9999-99-99 99:99  35.000 -131.033 -9999.9    155.310 -9999 -99999.   W..  0 -99999999
1991-12-11 11:35 9999-99-99 99:99  35.000 -143.450 -9999.9    121.470 -9999 -99999.   ...  0 -99999999
1991-12-11 11:35 9999-99-99 99:99  35.000 -143.450 -9999.9    123.190 -9999 -99999.   ...  0 -99999999
1992-02-06 23:38 9999-99-99 99:99  35.033 -124.633 -9999.9    166.880 -9999 -99999.   ...  0 -99999999
1992-02-06 23:38 9999-99-99 99:99  35.033 -124.633 -9999.9    164.210 -9999 -99999.   ...  0 -99999999
1992-02-12 17:24 9999-99-99 99:99  35.000 -142.350 -9999.9    185.190 -9999 -99999.   W..  0 -99999999
1992-03-17 23:45 9999-99-99 99:99  34.967 -131.017 -9999.9    166.660 -9999 -99999.   P..  0 -99999999
1992-03-17 23:45 9999-99-99 99:99  34.967 -131.017 -9999.9    159.810 -9999 -99999.   P..  0 -99999999
1992-03-28 03:13 9999-99-99 99:99  35.000 -142.350 -9999.9    186.070 -9999 -99999.   W..  0 -99999999
1992-03-28 03:13 9999-99-99 99:99  35.000 -142.350 -9999.9    186.700 -9999 -99999.   W..  0 -99999999
1992-04-29 19:16 9999-99-99 99:99  35.000 -145.067 -9999.9    163.690 -9999 -99999.   ...  0 -99999999
1992-04-29 19:16 9999-99-99 99:99  35.000 -145.067 -9999.9    163.370 -9999 -99999.   ...  0 -99999999
1992-06-11 22:56 9999-99-99 99:99  35.000 -142.450 -9999.9    132.270 -9999 -99999.   P..  0 -99999999
1992-06-11 22:56 9999-99-99 99:99  35.000 -142.450 -9999.9    138.060 -9999 -99999.   P..  0 -99999999
1992-06-27 21:29 9999-99-99 99:99  35.000 -142.450 -9999.9    123.190 -9999 -99999.   W..  0 -99999999
1992-06-27 21:29 9999-99-99 99:99  35.000 -142.450 -9999.9    125.690 -9999 -99999.   W..  0 -99999999
1992-09-12 11:10 9999-99-99 99:99  35.000 -145.017 -9999.9     87.420 -9999 -99999.   ...  0 -99999999
1992-09-12 11:10 9999-99-99 99:99  35.000 -145.017 -9999.9     87.060 -9999 -99999.   ...  0 -99999999
1992-09-30 19:44 9999-99-99 99:99  35.000 -121.483 -9999.9    130.190 -9999 -99999.   W..  0 -99999999
1992-09-30 19:44 9999-99-99 99:99  35.000 -121.483 -9999.9    131.650 -9999 -99999.   W..  0 -99999999
1992-10-25 19:39 9999-99-99 99:99  35.000 -145.183 -9999.9    107.370 -9999 -99999.   ...  0 -99999999
1992-10-25 19:39 9999-99-99 99:99  35.000 -145.183 -9999.9    108.260 -9999 -99999.   ...  0 -99999999
1992-12-14 02:40 9999-99-99 99:99  35.000 -121.567 -9999.9    157.050 -9999 -99999.   ...  0 -99999999
1992-12-14 02:40 9999-99-99 99:99  35.000 -121.567 -9999.9    158.410 -9999 -99999.   ...  0 -99999999
1992-12-30 14:05 9999-99-99 99:99  35.000 -130.550 -9999.9    161.490 -9999 -99999.   W..  0 -99999999
1992-12-30 14:05 9999-99-99 99:99  35.000 -130.550 -9999.9    160.820 -9999 -99999.   W..  0 -99999999
1993-01-30 12:34 9999-99-99 99:99  35.000 -145.783 -9999.9    148.560 -9999 -99999.   ...  0 -99999999
1993-01-30 12:34 9999-99-99 99:99  35.000 -145.783 -9999.9    147.490 -9999 -99999.   ...  0 -99999999
1993-02-14 20:50 9999-99-99 99:99  35.000 -130.733 -9999.9    173.730 -9999 -99999.   W..  0 -99999999
1993-02-14 20:50 9999-99-99 99:99  35.000 -130.733 -9999.9    177.290 -9999 -99999.   W..  0 -99999999
1993-03-25 01:53 9999-99-99 99:99  35.000 -121.600 -9999.9    152.610 -9999 -99999.   ...  0 -99999999
1993-03-25 01:53 9999-99-99 99:99  35.000 -121.600 -9999.9    153.010 -9999 -99999.   ...  0 -99999999
1993-04-03 00:40 9999-99-99 99:99  35.000 -142.383 -9999.9    170.550 -9999 -99999.   W..  0 -99999999
1993-04-03 00:40 9999-99-99 99:99  35.000 -142.383 -9999.9    170.410 -9999 -99999.   W..  0 -99999999
1993-05-09 00:10 9999-99-99 99:99  35.000 -142.467 -9999.9    149.760 -9999 -99999.   ...  0 -99999999
1993-05-09 00:10 9999-99-99 99:99  35.000 -142.467 -9999.9    147.650 -9999 -99999.   ...  0 -99999999
1993-05-22 11:51 9999-99-99 99:99  35.000 -121.533 -9999.9    135.750 -9999 -99999.   W..  0 -99999999
1993-05-22 11:51 9999-99-99 99:99  35.000 -121.533 -9999.9    133.570 -9999 -99999.   W..  0 -99999999
1993-07-01 13:10 9999-99-99 99:99  35.000 -123.750 -9999.9     87.310 -9999 -99999.   ...  0 -99999999
1993-07-01 13:10 9999-99-99 99:99  35.000 -123.750 -9999.9     85.940 -9999 -99999.   ...  0 -99999999
1993-08-27 22:43 9999-99-99 99:99  35.000 -142.317 -9999.9    171.100 -9999 -99999.   W..  0 -99999999
1993-08-27 22:43 9999-99-99 99:99  35.000 -142.317 -9999.9    153.410 -9999 -99999.   W..  0 -99999999
1993-11-26 07:16 9999-99-99 99:99  35.000 -143.267 -9999.9    145.410 -9999 -99999.   ...  0 -99999999
1993-11-26 07:16 9999-99-99 99:99  35.000 -143.267 -9999.9    143.050 -9999 -99999.   ...  0 -99999999
1994-01-19 00:31 9999-99-99 99:99  35.000 -142.750 -9999.9    125.940 -9999 -99999.   ...  0 -99999999
1994-01-19 00:31 9999-99-99 99:99  35.000 -142.750 -9999.9    122.570 -9999 -99999.   ...  0 -99999999
1994-03-13 02:02 9999-99-99 99:99  35.000 -145.383 -9999.9 -99999.999 -9999 -99999.   *..  0 -99999999
1994-03-13 02:02 9999-99-99 99:99  35.000 -145.383 -9999.9    172.060 -9999 -99999.   ...  0 -99999999
1994-05-04 08:14 9999-99-99 99:99  35.000 -145.217 -9999.9    163.660 -9999 -99999.   ...  0 -99999999
1994-05-04 08:14 9999-99-99 99:99  35.000 -145.217 -9999.9    164.700 -9999 -99999.   ...  0 -99999999
1994-08-17 15:05 9999-99-99 99:99  35.000 -145.150 -9999.9     85.640 -9999 -99999.   P..  0 -99999999
1994-08-17 15:05 9999-99-99 99:99  35.000 -145.150 -9999.9     92.210 -9999 -99999.   P..  0 -99999999
1994-10-12 04:50 9999-99-99 99:99  35.033 -145.100 -9999.9    134.930 -9999 -99999.   P..  0 -99999999
1994-10-12 04:50 9999-99-99 99:99  35.033 -145.100 -9999.9    169.280 -9999 -99999.   P..  0 -99999999
1994-12-01 18:48 9999-99-99 99:99  35.000 -145.117 -9999.9    113.690 -9999 -99999.   ...  0 -99999999
1994-12-01 18:48 9999-99-99 99:99  35.000 -145.117 -9999.9    112.500 -9999 -99999.   ...  0 -99999999
1995-01-23 17:25 9999-99-99 99:99  35.000 -143.317 -9999.9    142.750 -9999 -99999.   P..  0 -99999999
1995-01-23 17:25 9999-99-99 99:99  35.000 -143.317 -9999.9    146.930 -9999 -99999.   P..  0 -99999999
1995-03-17 03:09 9999-99-99 99:99  35.000 -144.883 -9999.9    162.520 -9999 -99999.   ...  0 -99999999
1995-03-17 03:09 9999-99-99 99:99  35.000 -144.883 -9999.9    161.010 -9999 -99999.   ...  0 -99999999
1995-05-08 08:30 9999-99-99 99:99  35.000 -145.117 -9999.9    170.130 -9999 -99999.   ...  0 -99999999
1995-05-08 08:30 9999-99-99 99:99  35.000 -145.117 -9999.9    170.750 -9999 -99999.   ...  0 -99999999
1995-06-29 19:15 9999-99-99 99:99  35.000 -147.117 -9999.9     97.500 -9999 -99999.   ...  0 -99999999
1995-06-29 19:15 9999-99-99 99:99  35.000 -147.117 -9999.9     96.760 -9999 -99999.   ...  0 -99999999
1995-08-19 10:02 9999-99-99 99:99  35.000 -145.133 -9999.9     93.720 -9999 -99999.   ...  0 -99999999
1995-08-19 10:02 9999-99-99 99:99  35.000 -145.133 -9999.9     93.260 -9999 -99999.   ...  0 -99999999
1995-10-08 04:44 9999-99-99 99:99  35.000 -145.150 -9999.9    111.970 -9999 -99999.   .X.  0 -99999999
1995-10-08 04:44 9999-99-99 99:99  35.000 -145.150 -9999.9    112.180 -9999 -99999.   .X.  0 -99999999
1995-10-15 10:40 9999-99-99 99:99  35.000 -141.367 -9999.9     99.990 -9999 -99999.   ...  0 -99999999
1995-10-15 10:40 9999-99-99 99:99  35.000 -141.367 -9999.9     99.700 -9999 -99999.   ...  0 -99999999
1995-12-01 05:33 9999-99-99 99:99  34.983 -145.150 -9999.9    121.030 -9999 -99999.   ...  0 -99999999
1995-12-01 05:33 9999-99-99 99:99  34.983 -145.150 -9999.9    118.740 -9999 -99999.   ...  0 -99999999
1995-12-06 07:55 9999-99-99 99:99  35.000 -138.233 -9999.9    103.490 -9999 -99999.   .X.  0 -99999999
1995-12-06 07:55 9999-99-99 99:99  35.000 -138.233 -9999.9    103.560 -9999 -99999.   .X.  0 -99999999
1996-01-14 08:10 9999-99-99 99:99  35.067 -142.433 -9999.9    143.530 -9999 -99999.   .X.  0 -99999999
1996-01-14 08:10 9999-99-99 99:99  35.067 -142.433 -9999.9    144.740 -9999 -99999.   .X.  0 -99999999
1996-01-29 11:43 9999-99-99 99:99  35.000 -143.433 -9999.9    125.450 -9999 -99999.   ...  0 -99999999
1996-01-29 11:43 9999-99-99 99:99  35.000 -143.433 -9999.9    125.060 -9999 -99999.   ...  0 -99999999
1996-03-11 00:30 9999-99-99 99:99  35.000 -142.500 -9999.9    166.580 -9999 -99999.   ...  0 -99999999
1996-03-11 00:30 9999-99-99 99:99  35.000 -142.500 -9999.9    163.750 -9999 -99999.   ...  0 -99999999
1996-05-11 15:00 9999-99-99 99:99  35.067 -144.917 -9999.9    133.930 -9999 -99999.   ...  0 -99999999
1996-05-11 15:00 9999-99-99 99:99  35.067 -144.917 -9999.9    132.340 -9999 -99999.   ...  0 -99999999
1996-06-23 08:47 9999-99-99 99:99  35.000 -142.500 -9999.9     97.300 -9999 -99999.   ...  0 -99999999
1996-06-23 08:47 9999-99-99 99:99  35.000 -142.500 -9999.9     95.610 -9999 -99999.   ...  0 -99999999
1996-07-03 08:15 9999-99-99 99:99  35.000 -145.150 -9999.9    116.330 -9999 -99999.   P..  0 -99999999
1996-07-03 08:15 9999-99-99 99:99  35.000 -145.150 -9999.9    105.540 -9999 -99999.   P..  0 -99999999
1996-08-13 06:23 9999-99-99 99:99  35.000 -145.150 -9999.9    106.850 -9999 -99999.   ...  0 -99999999
1996-08-13 06:23 9999-99-99 99:99  35.000 -145.150 -9999.9    104.980 -9999 -99999.   ...  0 -99999999
1998-10-07 21:30 9999-99-99 99:99  34.867 -131.567 -9999.9    222.870 -9999 -99999.   .X.  0 -99999999
1998-10-07 21:30 9999-99-99 99:99  34.867 -131.567 -9999.9    222.050 -9999 -99999.   .X.  0 -99999999
1998-11-24 08:17 9999-99-99 99:99  35.000 -126.333 -9999.9    166.860 -9999 -99999.   .X.  0 -99999999
1998-11-24 08:17 9999-99-99 99:99  35.000 -126.333 -9999.9    165.610 -9999 -99999.   .X.  0 -99999999
1998-12-03 00:06 9999-99-99 99:99  35.000 -124.650 -9999.9    150.140 -9999 -99999.   ...  0 -99999999
1998-12-03 00:06 9999-99-99 99:99  35.000 -124.650 -9999.9    150.630 -9999 -99999.   ...  0 -99999999
1999-01-14 09:42 9999-99-99 99:99  35.000 -126.783 -9999.9    161.530 -9999 -99999.   .N.  0 -99999999
1999-01-14 09:42 9999-99-99 99:99  35.000 -126.783 -9999.9    161.880 -9999 -99999.   .N.  0 -99999999
1999-01-20 09:27 9999-99-99 99:99  35.000 -124.450 -9999.9    137.770 -9999 -99999.   ...  0 -99999999
1999-01-20 09:27 9999-99-99 99:99  35.000 -124.450 -9999.9    137.460 -9999 -99999.   ...  0 -99999999
1999-03-05 02:10 9999-99-99 99:99  35.000 -124.783 -9999.9    171.880 -9999 -99999.   ...  0 -99999999
1999-03-05 02:10 9999-99-99 99:99  35.000 -124.783 -9999.9    171.030 -9999 -99999.   ...  0 -99999999
1999-03-12 10:30 9999-99-99 99:99  35.000 -126.083 -9999.9    171.610 -9999 -99999.   ...  0 -99999999
1999-03-12 10:30 9999-99-99 99:99  35.000 -126.083 -9999.9    171.860 -9999 -99999.   ...  0 -99999999
1999-04-22 08:00 9999-99-99 99:99  35.033 -126.817 -9999.9    141.870 -9999 -99999.   .N.  0 -99999999
1999-04-22 08:00 9999-99-99 99:99  35.033 -126.817 -9999.9    140.440 -9999 -99999.   .N.  0 -99999999
1999-04-29 00:45 9999-99-99 99:99  35.000 -124.450 -9999.9    330.740 -9999 -99999.   P..  0 -99999999
1999-04-29 00:45 9999-99-99 99:99  35.000 -124.450 -9999.9    160.700 -9999 -99999.   P..  0 -99999999
1999-06-16 09:30 9999-99-99 99:99  35.000 -126.083 -9999.9    107.340 -9999 -99999.   ...  0 -99999999
1999-06-16 09:30 9999-99-99 99:99  35.000 -126.083 -9999.9    107.090 -9999 -99999.   ...  0 -99999999
1999-07-29 09:30 9999-99-99 99:99  35.000 -131.217 -9999.9     73.760 -9999 -99999.   ...  0 -99999999
1999-07-29 09:30 9999-99-99 99:99  35.000 -131.217 -9999.9     76.100 -9999 -99999.   ...  0 -99999999
1999-09-23 19:30 9999-99-99 99:99  35.000 -128.817 -9999.9     90.700 -9999 -99999.   ...  0 -99999999
1999-09-23 19:30 9999-99-99 99:99  35.000 -128.817 -9999.9     90.490 -9999 -99999.   ...  0 -99999999
1999-11-05 05:50 9999-99-99 99:99  35.050 -124.767 -9999.9    106.960 -9999 -99999.   ...  0 -99999999
1999-11-05 05:50 9999-99-99 99:99  35.050 -124.767 -9999.9    105.730 -9999 -99999.   ...  0 -99999999
1999-12-22 18:30 9999-99-99 99:99  35.067 -124.733 -9999.9    198.560 -9999 -99999.   .X.  0 -99999999
1999-12-22 18:30 9999-99-99 99:99  35.067 -124.733 -9999.9    198.820 -9999 -99999.   .X.  0 -99999999
2000-02-09 18:25 9999-99-99 99:99  35.067 -124.767 -9999.9    142.530 -9999 -99999.   ...  0 -99999999
2000-02-09 18:25 9999-99-99 99:99  35.067 -124.767 -9999.9    142.500 -9999 -99999.   ...  0 -99999999
2000-05-17 21:51 9999-99-99 99:99  35.000 -124.767 -9999.9    130.630 -9999 -99999.   ...  0 -99999999
2000-05-17 21:51 9999-99-99 99:99  35.000 -124.767 -9999.9    130.650 -9999 -99999.   ...  0 -99999999
2000-07-07 18:00 9999-99-99 99:99  35.000 -126.800 -9999.9     69.600 -9999 -99999.   ...  0 -99999999
2000-07-07 18:00 9999-99-99 99:99  35.000 -126.800 -9999.9     71.300 -9999 -99999.   ...  0 -99999999
2002-04-22 15:00 9999-99-99 99:99  35.050 -131.050 -9999.9    128.670 -9999 -99999.   ...  0 -99999999
2002-04-22 15:00 9999-99-99 99:99  35.050 -131.050 -9999.9    127.600 -9999 -99999.   ...  0 -99999999
