C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.15s.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 893
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-19 2016-12-25
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-29 01:00 9999-99-99 99:99 -15.000 -178.050    20.0     89.630 -9999 -99999.   W..  0   3028-70
1991-01-29 01:00 9999-99-99 99:99 -15.000 -178.050    20.0     89.970 -9999 -99999.   W..  0   3028-70
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0     67.280 -9999 -99999.   ...  0   6359-66
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0     67.220 -9999 -99999.   ...  0   6359-66
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0     64.440 -9999 -99999.   *..  0   6361-66
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0     64.000 -9999 -99999.   ...  0   6361-66
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0 -99999.999 -9999 -99999.   *..  0   6361-66
1991-01-30 00:27 9999-99-99 99:99 -15.000 -177.320    20.0     65.270 -9999 -99999.   ...  0   6361-66
1991-02-12 23:40 9999-99-99 99:99 -15.000 -178.330    20.0     71.830 -9999 -99999.   ...  0   6075-66
1991-02-12 23:40 9999-99-99 99:99 -15.000 -178.330    20.0     71.640 -9999 -99999.   ...  0   6075-66
1991-02-25 22:20 9999-99-99 99:99 -15.000 -177.080    20.0     95.860 -9999 -99999.   W..  0   3198-70
1991-02-25 22:20 9999-99-99 99:99 -15.000 -177.080    20.0     94.310 -9999 -99999.   W..  0   3198-70
1991-03-13 22:57 9999-99-99 99:99 -15.000 -177.280    20.0     70.020 -9999 -99999.   ...  0   6216-66
1991-03-13 22:57 9999-99-99 99:99 -15.000 -177.280    20.0     70.900 -9999 -99999.   ...  0   6216-66
1991-04-03 06:50 9999-99-99 99:99 -15.000 -166.920    20.0 -99999.999 -9999 -99999.   *..  0   6292-66
1991-04-03 06:50 9999-99-99 99:99 -15.000 -166.920    20.0     64.210 -9999 -99999.   ...  0   6292-66
1991-04-08 12:09 9999-99-99 99:99 -15.000 -178.080    20.0     94.360 -9999 -99999.   W..  0   3124-70
1991-04-08 12:09 9999-99-99 99:99 -15.000 -178.080    20.0     95.550 -9999 -99999.   W..  0   3124-70
1991-04-27 07:11 9999-99-99 99:99 -14.980 -170.620    20.0     60.930 -9999 -99999.   *..  0   6208-66
1991-04-27 07:11 9999-99-99 99:99 -14.980 -170.620    20.0 -99999.999 -9999 -99999.   *..  0   6208-66
1991-05-07 01:52 9999-99-99 99:99 -15.000 -172.970    20.0     98.000 -9999 -99999.   W..  0   3114-70
1991-05-07 01:52 9999-99-99 99:99 -15.000 -172.970    20.0     97.340 -9999 -99999.   W..  0   3114-70
1991-05-07 10:10 9999-99-99 99:99 -15.750 -175.650    20.0     93.670 -9999 -99999.   W..  0   3166-70
1991-05-07 10:10 9999-99-99 99:99 -15.750 -175.650    20.0     94.330 -9999 -99999.   W..  0   3166-70
1991-05-12 12:24 9999-99-99 99:99 -16.000 -148.850    20.0 -99999.999 -9999 -99999.   *..  0   6082-66
1991-05-12 12:24 9999-99-99 99:99 -16.000 -148.850    20.0     67.540 -9999 -99999.   ...  0   6082-66
1991-05-27 22:48 9999-99-99 99:99 -15.000 -178.000    20.0     87.450 -9999 -99999.   W..  0   3094-70
1991-05-27 22:48 9999-99-99 99:99 -15.000 -178.000    20.0     88.540 -9999 -99999.   W..  0   3094-70
1991-06-06 22:00 9999-99-99 99:99 -15.000 -177.130    20.0     66.350 -9999 -99999.   *..  0   3218-66
1991-06-06 22:00 9999-99-99 99:99 -15.000 -177.130    20.0 -99999.999 -9999 -99999.   *..  0   3218-66
1991-06-25 11:10 9999-99-99 99:99 -15.000 -148.850    20.0     65.370 -9999 -99999.   ...  0   6298-66
1991-06-25 11:10 9999-99-99 99:99 -15.000 -148.850    20.0     63.270 -9999 -99999.   ...  0   6298-66
1991-07-13 23:16 9999-99-99 99:99 -14.830 -174.130    20.0     80.420 -9999 -99999.   W..  0   3098-70
1991-07-13 23:16 9999-99-99 99:99 -14.830 -174.130    20.0     81.160 -9999 -99999.   W..  0   3098-70
1991-07-22 15:15 9999-99-99 99:99 -15.230 -173.830    20.0     66.130 -9999 -99999.   ...  0   3200-66
1991-07-22 15:15 9999-99-99 99:99 -15.230 -173.830    20.0     66.400 -9999 -99999.   ...  0   3200-66
1991-08-09 15:31 9999-99-99 99:99 -15.000 -178.620    20.0     69.690 -9999 -99999.   ...  0   3242-66
1991-08-09 15:31 9999-99-99 99:99 -15.000 -178.620    20.0     69.640 -9999 -99999.   ...  0   3242-66
1991-08-11 20:55 9999-99-99 99:99 -15.000 -172.900    20.0    107.950 -9999 -99999.   W..  0   3180-70
1991-08-11 20:55 9999-99-99 99:99 -15.000 -172.900    20.0    108.530 -9999 -99999.   W..  0   3180-70
1991-09-01 02:00 9999-99-99 99:99 -15.000 -148.500    20.0    127.300 -9999 -99999.   W..  0   3102-70
1991-09-01 02:00 9999-99-99 99:99 -15.000 -148.500    20.0    127.330 -9999 -99999.   W..  0   3102-70
1991-09-11 04:45 9999-99-99 99:99 -15.030 -173.020    20.0     83.980 -9999 -99999.   ...  0   3447-66
1991-09-11 04:45 9999-99-99 99:99 -15.030 -173.020    20.0     84.460 -9999 -99999.   ...  0   3448-66
1991-09-28 10:55 9999-99-99 99:99 -15.000 -178.200    20.0     86.760 -9999 -99999.   ...  0   3165-66
1991-09-28 10:55 9999-99-99 99:99 -15.000 -178.200    20.0     84.010 -9999 -99999.   ...  0   3166-66
1991-10-01 06:09 9999-99-99 99:99 -15.000 -177.200    20.0    128.370 -9999 -99999.   W..  0   3125-70
1991-10-01 06:09 9999-99-99 99:99 -15.000 -177.200    20.0    128.390 -9999 -99999.   W..  0   3126-70
1991-10-22 12:34 9999-99-99 99:99 -15.000 -148.500    20.0    116.720 -9999 -99999.   W..  0   3061-70
1991-10-22 12:34 9999-99-99 99:99 -15.000 -148.500    20.0    119.230 -9999 -99999.   W..  0   3062-70
1991-10-27 03:26 9999-99-99 99:99 -15.000 -171.070    20.0     82.840 -9999 -99999.   ...  0   3387-66
1991-10-27 03:26 9999-99-99 99:99 -15.000 -171.070    20.0     82.660 -9999 -99999.   ...  0   3388-66
1991-11-15 05:25 9999-99-99 99:99 -15.000 -148.500    20.0    134.000 -9999 -99999.   W..  0   3089-70
1991-11-15 05:25 9999-99-99 99:99 -15.000 -148.500    20.0    120.620 -9999 -99999.   W..  0   3090-70
1991-12-02 20:36 9999-99-99 99:99 -15.000 -178.220    20.0     74.510 -9999 -99999.   ...  0   3397-66
1991-12-02 20:36 9999-99-99 99:99 -15.000 -178.220    20.0     73.280 -9999 -99999.   ...  0   3398-66
1991-12-18 04:21 9999-99-99 99:99 -14.450 -177.570    20.0    116.100 -9999 -99999.   W..  0   3113-70
1991-12-18 04:21 9999-99-99 99:99 -14.450 -177.570    20.0    114.090 -9999 -99999.   W..  0   3114-70
1991-12-30 11:06 9999-99-99 99:99 -15.000  177.170    20.0     61.920 -9999 -99999.   ...  0   3327-66
1991-12-30 11:06 9999-99-99 99:99 -15.000  177.170    20.0     63.430 -9999 -99999.   ...  0   3328-66
1992-01-16 08:29 9999-99-99 99:99 -15.000 -177.300    20.0     90.390 -9999 -99999.   W..  0   3121-70
1992-01-16 08:29 9999-99-99 99:99 -15.000 -177.300    20.0     83.430 -9999 -99999.   W..  0   3122-70
1992-01-28 13:50 9999-99-99 99:99 -15.000 -160.670    20.0     61.790 -9999 -99999.   ...  0   3217-66
1992-01-28 13:50 9999-99-99 99:99 -15.000 -160.670    20.0     60.810 -9999 -99999.   ...  0   3218-66
1992-02-19 23:00 9999-99-99 99:99 -14.980 -177.330    20.0     69.490 -9999 -99999.   ...  0   3239-66
1992-02-19 23:00 9999-99-99 99:99 -14.980 -177.330    20.0     70.070 -9999 -99999.   ...  0   3240-66
1992-03-03 00:15 9999-99-99 99:99 -15.000 -177.180    20.0     96.100 -9999 -99999.   W..  0   3007-70
1992-03-03 00:15 9999-99-99 99:99 -15.000 -177.180    20.0     98.090 -9999 -99999.   W..  0   3008-70
1992-03-10 12:05 9999-99-99 99:99 -14.970 -148.870    20.0     70.340 -9999 -99999.   ...  0   3277-66
1992-03-10 12:05 9999-99-99 99:99 -14.970 -148.870    20.0     68.180 -9999 -99999.   ...  0   3278-66
1992-03-19 17:16 9999-99-99 99:99 -15.000 -174.270    20.0     81.590 -9999 -99999.   W..  0   3055-70
1992-03-19 17:16 9999-99-99 99:99 -15.000 -174.270    20.0    120.280 -9999 -99999.   W..  0   3056-70
1992-04-02 13:35 9999-99-99 99:99 -15.080 -148.880    20.0     59.300 -9999 -99999.   ...  0   3223-66
1992-04-02 13:35 9999-99-99 99:99 -15.080 -148.880    20.0     59.780 -9999 -99999.   ...  0   3224-66
1992-04-16 00:41 9999-99-99 99:99 -15.000 -172.750    20.0    104.480 -9999 -99999.   W..  0   3037-70
1992-04-16 00:41 9999-99-99 99:99 -15.000 -172.750    20.0    107.680 -9999 -99999.   W..  0   3037-70
1992-04-16 00:41 9999-99-99 99:99 -15.000 -172.750    20.0     99.570 -9999 -99999.   W..  0   3038-70
1992-04-16 00:41 9999-99-99 99:99 -15.000 -172.750    20.0    101.810 -9999 -99999.   W..  0   3038-70
1992-04-20 22:52 9999-99-99 99:99 -15.000 -178.270    20.0     65.170 -9999 -99999.   ...  0   3389-66
1992-04-20 22:52 9999-99-99 99:99 -15.000 -178.270    20.0     62.800 -9999 -99999.   ...  0   3390-66
1992-05-06 18:20 9999-99-99 99:99 -15.000 -148.500    20.0     61.560 -9999 -99999.   W..  0   3171-70
1992-05-06 18:20 9999-99-99 99:99 -15.000 -148.500    20.0     92.760 -9999 -99999.   W..  0   3172-70
1992-05-18 09:27 9999-99-99 99:99 -15.000 -177.320    20.0     60.930 -9999 -99999.   ...  0   3273-66
1992-05-18 09:27 9999-99-99 99:99 -15.000 -177.320    20.0 -99999.999 -9999 -99999.   *..  0   3274-66
1992-06-01 09:24 9999-99-99 99:99 -15.000 -168.250    20.0     85.990 -9999 -99999.   W..  0   3049-70
1992-06-01 09:24 9999-99-99 99:99 -15.000 -168.250    20.0     91.320 -9999 -99999.   W..  0   3050-70
1992-06-02 17:00 9999-99-99 99:99 -15.000 -178.180    20.0     60.770 -9999 -99999.   ...  0   3339-66
1992-06-02 17:00 9999-99-99 99:99 -15.000 -178.180    20.0     60.240 -9999 -99999.   ...  0   3340-66
1992-06-19 04:20 9999-99-99 99:99 -15.000 -178.000    20.0     85.470 -9999 -99999.   W..  0   3146-70
1992-06-30 06:18 9999-99-99 99:99 -15.000 -177.250    20.0     72.120 -9999 -99999.   P..  0   3449-66
1992-06-30 06:18 9999-99-99 99:99 -15.000 -177.250    20.0     66.810 -9999 -99999.   P..  0   3450-66
1992-07-15 20:23 9999-99-99 99:99 -15.000 -177.250    20.0     92.220 -9999 -99999.   W..  0   3153-70
1992-07-15 20:23 9999-99-99 99:99 -15.000 -177.250    20.0     84.040 -9999 -99999.   W..  0   3196-70
1992-07-21 14:20 9999-99-99 99:99 -15.000 -148.430    20.0     63.830 -9999 -99999.   ...  0   3082-66
1992-08-01 04:06 9999-99-99 99:99 -15.080 -178.080    20.0     94.180 -9999 -99999.   W..  0   3027-70
1992-08-01 04:06 9999-99-99 99:99 -15.080 -178.080    20.0     89.080 -9999 -99999.   W..  0   3204-70
1992-08-14 13:25 9999-99-99 99:99 -15.000 -148.880    20.0     68.810 -9999 -99999.   P..  0   3525-66
1992-08-14 13:25 9999-99-99 99:99 -15.000 -148.880    20.0     64.460 -9999 -99999.   P..  0   3526-66
1992-08-31 00:13 9999-99-99 99:99 -15.000 -173.080    20.0     89.620 -9999 -99999.   W..  0   3155-70
1992-08-31 00:13 9999-99-99 99:99 -15.000 -173.080    20.0     99.420 -9999 -99999.   W..  0   3187-70
1992-09-02 14:50 9999-99-99 99:99 -15.000 -178.250    20.0     68.170 -9999 -99999.   ...  0   3407-66
1992-09-02 14:50 9999-99-99 99:99 -15.000 -178.250    20.0     69.010 -9999 -99999.   ...  0   3408-66
1992-09-18 22:53 9999-99-99 99:99 -15.000 -144.380    20.0    101.730 -9999 -99999.   W..  0   3135-70
1992-09-18 22:53 9999-99-99 99:99 -15.000 -144.380    20.0    110.160 -9999 -99999.   W..  0   3214-70
1992-10-01 03:22 9999-99-99 99:99 -15.000 -177.300    20.0     69.020 -9999 -99999.   ...  0   3059-66
1992-10-01 03:22 9999-99-99 99:99 -15.000 -177.300    20.0     69.760 -9999 -99999.   ...  0   3060-66
1992-10-16 23:50 9999-99-99 99:99 -15.020 -178.300    20.0 -99999.999 -9999 -99999.   *..  0   3017-66
1992-10-16 23:50 9999-99-99 99:99 -15.020 -178.300    20.0     67.090 -9999 -99999.   ...  0   3018-66
1992-10-17 03:25 9999-99-99 99:99 -15.000 -177.230    20.0    109.250 -9999 -99999.   W..  0   3077-70
1992-10-17 03:25 9999-99-99 99:99 -15.000 -177.230    20.0    103.840 -9999 -99999.   W..  0   3078-70
1992-11-04 05:33 9999-99-99 99:99 -15.000 -178.030    20.0     98.120 -9999 -99999.   W..  0   3099-70
1992-11-04 05:33 9999-99-99 99:99 -15.000 -178.030    20.0     95.130 -9999 -99999.   W..  0   3100-70
1992-11-13 05:59 9999-99-99 99:99 -15.070 -177.380    20.0     74.030 -9999 -99999.   P..  0   3140-66
1992-11-13 05:59 9999-99-99 99:99 -15.070 -177.380    20.0     68.870 -9999 -99999.   P..  0   3247-66
1992-12-02 22:48 9999-99-99 99:99 -15.000 -177.300    20.0    106.140 -9999 -99999.   W..  0   3017-70
1992-12-02 22:48 9999-99-99 99:99 -15.000 -177.300    20.0    104.540 -9999 -99999.   W..  0   3018-70
1992-12-22 13:47 9999-99-99 99:99 -15.000 -148.550    20.0     90.260 -9999 -99999.   W..  0   3031-70
1992-12-22 13:47 9999-99-99 99:99 -15.000 -148.550    20.0     97.340 -9999 -99999.   W..  0   3032-70
1993-01-03 07:00 9999-99-99 99:99 -15.000 -171.000    20.0     70.800 -9999 -99999.   ...  0   3313-66
1993-01-03 07:00 9999-99-99 99:99 -15.000 -171.000    20.0     70.870 -9999 -99999.   ...  0   3314-66
1993-01-16 05:35 9999-99-99 99:99 -15.000 -148.500    20.0     85.790 -9999 -99999.   W..  0   3223-70
1993-01-16 05:35 9999-99-99 99:99 -15.000 -148.500    20.0     94.530 -9999 -99999.   W..  0   3224-70
1993-02-07 07:40 9999-99-99 99:99 -15.000 -148.530    20.0    100.190 -9999 -99999.   W..  0   3159-70
1993-02-07 07:40 9999-99-99 99:99 -15.000 -148.530    20.0     95.920 -9999 -99999.   W..  0   3160-70
1993-02-21 21:30 9999-99-99 99:99 -15.000 -177.300    20.0     60.920 -9999 -99999.   ...  0   3551-66
1993-02-21 21:30 9999-99-99 99:99 -15.000 -177.300    20.0     58.930 -9999 -99999.   ...  0   3552-66
1993-03-07 20:53 9999-99-99 99:99 -15.000 -177.250    20.0    108.340 -9999 -99999.   W..  0   3165-70
1993-03-07 20:53 9999-99-99 99:99 -15.000 -177.250    20.0    101.050 -9999 -99999.   W..  0   3166-70
1993-03-12 19:15 9999-99-99 99:99 -15.000 -146.620    20.0     49.530 -9999 -99999.   ...  0   3451-66
1993-03-24 04:52 9999-99-99 99:99 -15.000 -178.100    20.0    104.060 -9999 -99999.   W..  0   3177-70
1993-03-24 04:52 9999-99-99 99:99 -15.000 -178.100    20.0    107.770 -9999 -99999.   W..  0   3178-70
1993-04-13 10:17 9999-99-99 99:99 -15.000 -177.330    20.0     54.890 -9999 -99999.   ...  0   3417-66
1993-04-13 10:17 9999-99-99 99:99 -15.000 -177.330    20.0     53.270 -9999 -99999.   ...  0   3418-66
1993-04-21 22:18 9999-99-99 99:99 -15.000 -177.300    20.0     92.520 -9999 -99999.   W..  0   3031-70
1993-04-21 22:18 9999-99-99 99:99 -15.000 -177.300    20.0    103.170 -9999 -99999.   W..  0   3032-70
1993-04-29 18:53 9999-99-99 99:99 -15.000 -178.250    20.0     52.510 -9999 -99999.   ...  0   3238-66
1993-05-10 11:30 9999-99-99 99:99 -15.000 -144.450    20.0     88.020 -9999 -99999.   W..  0   3020-70
1993-05-27 04:35 9999-99-99 99:99 -15.000 -148.870    20.0     59.350 -9999 -99999.   ...  0   3079-66
1993-05-27 04:35 9999-99-99 99:99 -15.000 -148.870    20.0     58.330 -9999 -99999.   ...  0   3080-66
1993-06-11 10:32 9999-99-99 99:99 -15.000 -173.050    20.0    100.890 -9999 -99999.   W..  0   3097-70
1993-06-11 10:32 9999-99-99 99:99 -15.000 -173.050    20.0     69.820 -9999 -99999.   W..  0   3098-70
1993-06-19 16:34 9999-99-99 99:99 -14.900 -146.480    20.0     56.820 -9999 -99999.   ...  0   3527-66
1993-06-30 06:34 9999-99-99 99:99 -15.000 -178.020    20.0     91.880 -9999 -99999.   W..  0   3001-70
1993-06-30 06:34 9999-99-99 99:99 -15.000 -178.020    20.0     96.650 -9999 -99999.   W..  0   3002-70
1993-07-28 16:50 9999-99-99 99:99 -15.000 -148.400    20.0     87.400 -9999 -99999.   W..  0   3195-70
1993-07-28 16:50 9999-99-99 99:99 -15.000 -148.400    20.0     83.470 -9999 -99999.   W..  0   3196-70
1993-08-01 02:00 9999-99-99 99:99 -15.000 -166.930    20.0    101.290 -9999 -99999.   W..  0   3229-70
1993-08-01 02:00 9999-99-99 99:99 -15.000 -166.930    20.0     97.760 -9999 -99999.   W..  0   3230-70
1993-08-02 05:13 9999-99-99 99:99 -15.000 -171.080    20.0     99.010 -9999 -99999.   W..  0   3047-70
