C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.10n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 902
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-14 2016-12-21
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-02-20 15:20 9999-99-99 99:99  10.000 -148.270    20.0    190.210 -9999 -99999.   W..  0   3186-70
1991-03-08 07:12 9999-99-99 99:99  10.000 -148.430    20.0    110.880 -9999 -99999.   ...  0   6250-66
1991-03-08 07:12 9999-99-99 99:99  10.000 -148.430    20.0    110.530 -9999 -99999.   ...  0   6250-66
1991-04-08 02:23 9999-99-99 99:99  10.000 -146.620    20.0    129.790 -9999 -99999.   ...  0   6265-66
1991-04-08 02:23 9999-99-99 99:99  10.000 -146.620    20.0    129.380 -9999 -99999.   ...  0   6265-66
1991-04-12 14:31 9999-99-99 99:99  10.000 -164.680    20.0 -99999.999 -9999 -99999.   *..  0   3134-70
1991-04-12 14:31 9999-99-99 99:99  10.000 -164.680    20.0    168.720 -9999 -99999.   W..  0   3134-70
1991-04-21 19:25 9999-99-99 99:99  10.000 -144.880    20.0    136.330 -9999 -99999.   ...  0   6402-66
1991-04-21 19:25 9999-99-99 99:99  10.000 -144.880    20.0    136.210 -9999 -99999.   ...  0   6402-66
1991-04-30 17:07 9999-99-99 99:99  10.000 -145.230    20.0    155.370 -9999 -99999.   W..  0   3100-70
1991-04-30 17:07 9999-99-99 99:99  10.000 -145.230    20.0    155.630 -9999 -99999.   W..  0   3100-70
1991-05-16 06:26 9999-99-99 99:99  10.000 -138.700    20.0    134.760 -9999 -99999.   ...  0   6214-66
1991-05-16 06:26 9999-99-99 99:99  10.000 -138.700    20.0    134.500 -9999 -99999.   ...  0   6214-66
1991-05-31 18:55 9999-99-99 99:99  10.000 -164.570    20.0    122.980 -9999 -99999.   W..  0   3042-70
1991-05-31 18:55 9999-99-99 99:99  10.000 -164.570    20.0    122.510 -9999 -99999.   W..  0   3042-70
1991-06-01 09:13 9999-99-99 99:99  10.000 -148.570    20.0    117.800 -9999 -99999.   ...  0   6060-66
1991-06-01 09:13 9999-99-99 99:99  10.000 -148.570    20.0    118.010 -9999 -99999.   ...  0   6060-66
1991-06-20 08:35 9999-99-99 99:99  10.000 -145.320    20.0    124.800 -9999 -99999.   W..  0   3096-70
1991-06-20 08:35 9999-99-99 99:99  10.000 -145.320    20.0    126.340 -9999 -99999.   W..  0   3096-70
1991-06-29 12:34 9999-99-99 99:99  10.000 -140.530    20.0     81.310 -9999 -99999.   ..<  0   6017-66
1991-06-29 12:34 9999-99-99 99:99  10.000 -140.530    20.0     80.940 -9999 -99999.   ..>  0   6017-66
1991-07-17 00:14 9999-99-99 99:99  10.000 -147.850    20.0     76.380 -9999 -99999.   ...  0   3230-66
1991-07-17 00:14 9999-99-99 99:99  10.000 -147.850    20.0     78.090 -9999 -99999.   ...  0   3230-66
1991-07-17 22:49 9999-99-99 99:99  10.200 -163.000    20.0    109.110 -9999 -99999.   W..  0   3178-70
1991-07-17 22:49 9999-99-99 99:99  10.200 -163.000    20.0    109.380 -9999 -99999.   W..  0   3178-70
1991-08-14 08:20 9999-99-99 99:99  10.000 -164.850    20.0     77.210 -9999 -99999.   ...  0   3190-66
1991-08-14 08:20 9999-99-99 99:99  10.000 -164.850    20.0     76.730 -9999 -99999.   ...  0   3190-66
1991-09-05 12:40 9999-99-99 99:99  10.000 -150.000    20.0     75.700 -9999 -99999.   P..  0   3371-66
1991-09-05 12:40 9999-99-99 99:99  10.000 -150.000    20.0    111.870 -9999 -99999.   P..  0   3372-66
1991-09-05 20:10 9999-99-99 99:99  10.000 -140.000    20.0    104.600 -9999 -99999.   W..  0   3090-70
1991-09-05 20:10 9999-99-99 99:99  10.000 -140.000    20.0    104.350 -9999 -99999.   W..  0   3090-70
1991-09-25 19:50 9999-99-99 99:99  10.000 -148.400    20.0    119.350 -9999 -99999.   W..  0   3162-70
1991-10-02 08:10 9999-99-99 99:99  10.000 -164.330    20.0     99.790 -9999 -99999.   P..  0   3425-66
1991-10-02 08:10 9999-99-99 99:99  10.000 -164.330    20.0     86.780 -9999 -99999.   P..  0   3426-66
1991-10-21 18:15 9999-99-99 99:99  10.000 -145.230    20.0     89.680 -9999 -99999.   ...  0   3241-66
1991-10-21 18:15 9999-99-99 99:99  10.000 -145.230    20.0     89.540 -9999 -99999.   ...  0   3242-66
1991-10-26 09:04 9999-99-99 99:99  10.030 -139.880    20.0    119.440 -9999 -99999.   W..  0   3223-70
1991-10-26 09:04 9999-99-99 99:99  10.030 -139.880    20.0    132.950 -9999 -99999.   W..  0   3224-70
1991-11-10 22:04 9999-99-99 99:99  10.000 -133.800    20.0    146.470 -9999 -99999.   W..  0   3111-70
1991-11-10 22:04 9999-99-99 99:99  10.000 -133.800    20.0    147.170 -9999 -99999.   W..  0   3112-70
1991-12-06 19:54 9999-99-99 99:99  10.000 -164.350    20.0    104.670 -9999 -99999.   ...  0   3131-66
1991-12-06 19:54 9999-99-99 99:99  10.000 -164.350    20.0    105.430 -9999 -99999.   ...  0   3132-66
1991-12-21 22:15 9999-99-99 99:99  10.000 -164.520    20.0    114.670 -9999 -99999.   W..  0   3037-70
1991-12-25 06:58 9999-99-99 99:99  10.000 -148.450    20.0    107.190 -9999 -99999.   ...  0   3171-66
1991-12-25 06:58 9999-99-99 99:99  10.000 -148.450    20.0    106.480 -9999 -99999.   ...  0   3172-66
1992-01-10 20:18 9999-99-99 99:99  10.000 -148.230    20.0    159.900 -9999 -99999.   W..  0   3141-70
1992-01-10 20:18 9999-99-99 99:99  10.000 -148.230    20.0    133.350 -9999 -99999.   W..  0   3142-70
1992-02-02 02:13 9999-99-99 99:99  10.020 -145.180    20.0    132.810 -9999 -99999.   ...  0   3085-66
1992-02-02 02:13 9999-99-99 99:99  10.020 -145.180    20.0    133.990 -9999 -99999.   ...  0   3086-66
1992-02-14 20:00 9999-99-99 99:99  10.000 -148.670    20.0     92.730 -9999 -99999.   F..  0   3106-66
1992-02-26 06:04 9999-99-99 99:99  10.000 -148.330    20.0    142.970 -9999 -99999.   W..  0   3213-70
1992-02-26 06:04 9999-99-99 99:99  10.000 -148.330    20.0    142.040 -9999 -99999.   W..  0   3214-70
1992-03-14 06:23 9999-99-99 99:99  10.000 -140.380    20.0    130.010 -9999 -99999.   ...  0   3395-66
1992-03-14 06:23 9999-99-99 99:99  10.000 -140.380    20.0    131.300 -9999 -99999.   ...  0   3396-66
1992-03-23 06:57 9999-99-99 99:99  10.000 -163.000    20.0    175.720 -9999 -99999.   W..  0   3053-70
1992-03-23 06:57 9999-99-99 99:99  10.000 -163.000    20.0    173.280 -9999 -99999.   W..  0   3054-70
1992-03-29 17:09 9999-99-99 99:99  10.000 -134.780    20.0    139.450 -9999 -99999.   ...  0   3449-66
1992-03-29 17:09 9999-99-99 99:99  10.000 -134.780    20.0    140.730 -9999 -99999.   ...  0   3450-66
1992-04-09 20:15 9999-99-99 99:99   9.980 -145.330    20.0    152.760 -9999 -99999.   W..  0   3189-70
1992-04-09 20:15 9999-99-99 99:99   9.980 -145.330    20.0    153.530 -9999 -99999.   W..  0   3190-70
1992-04-24 23:00 9999-99-99 99:99  10.000 -164.230    20.0    120.130 -9999 -99999.   ...  0   3311-66
1992-04-24 23:00 9999-99-99 99:99  10.000 -164.230    20.0    118.620 -9999 -99999.   ...  0   3312-66
1992-05-11 02:20 9999-99-99 99:99  10.000 -138.130    20.0    117.960 -9999 -99999.   W..  0   3231-70
1992-05-11 02:20 9999-99-99 99:99  10.000 -138.130    20.0    147.100 -9999 -99999.   W..  0   3232-70
1992-05-13 06:20 9999-99-99 99:99  10.000 -148.750    20.0    123.910 -9999 -99999.   ...  0   3435-66
1992-05-13 06:20 9999-99-99 99:99  10.000 -148.750    20.0    122.790 -9999 -99999.   ...  0   3436-66
1992-05-27 08:51 9999-99-99 99:99  10.050 -143.580    20.0    141.120 -9999 -99999.   W..  0   3107-70
1992-05-27 08:51 9999-99-99 99:99  10.050 -143.580    20.0    137.060 -9999 -99999.   W..  0   3108-70
1992-06-06 18:57 9999-99-99 99:99  10.000 -164.400    20.0     94.310 -9999 -99999.   ...  0   3131-66
1992-06-06 18:57 9999-99-99 99:99  10.000 -164.400    20.0     96.190 -9999 -99999.   ...  0   3132-66
1992-06-22 23:33 9999-99-99 99:99  10.000 -164.600    20.0    113.850 -9999 -99999.   W..  0   3225-70
1992-06-22 23:33 9999-99-99 99:99  10.000 -164.600    20.0    110.240 -9999 -99999.   W..  0   3226-70
1992-06-25 01:48 9999-99-99 99:99  10.000 -148.680    20.0     87.270 -9999 -99999.   ...  0   3009-66
1992-06-25 01:48 9999-99-99 99:99  10.000 -148.680    20.0     87.170 -9999 -99999.   ...  0   3010-66
1992-07-10 07:34 9999-99-99 99:99  10.000 -148.330    20.0    108.630 -9999 -99999.   W..  0   3205-70
1992-07-10 07:34 9999-99-99 99:99  10.000 -148.330    20.0    115.240 -9999 -99999.   W..  0   3206-70
1992-07-25 12:26 9999-99-99 99:99  10.000 -132.850    20.0     71.480 -9999 -99999.   ...  0   3293-66
1992-07-25 12:26 9999-99-99 99:99  10.000 -132.850    20.0     72.110 -9999 -99999.   ...  0   3294-66
1992-08-05 02:02 9999-99-99 99:99  10.000 -164.530    20.0     95.940 -9999 -99999.   W..  0   3033-70
1992-08-05 02:02 9999-99-99 99:99  10.000 -164.530    20.0     94.100 -9999 -99999.   W..  0   3099-70
1992-08-10 15:30 9999-99-99 99:99  10.000 -134.730    20.0     76.700 -9999 -99999.   P..  0   3415-66
1992-08-10 15:30 9999-99-99 99:99  10.000 -134.730    20.0     80.630 -9999 -99999.   P..  0   3416-66
1992-08-22 21:00 9999-99-99 99:99  10.020 -145.130    20.0    139.170 -9999 -99999.   W..  0   3059-70
1992-08-22 21:00 9999-99-99 99:99  10.020 -145.130    20.0    114.450 -9999 -99999.   W..  0   3060-70
1992-09-06 17:16 9999-99-99 99:99  10.000 -164.280    20.0     67.970 -9999 -99999.   ...  0   3222-66
1992-09-24 15:12 9999-99-99 99:99  10.000 -112.150    20.0    104.940 -9999 -99999.   W..  0   3022-70
1992-09-24 15:12 9999-99-99 99:99  10.000 -112.150    20.0    108.820 -9999 -99999.   W..  0   3221-70
1992-09-25 14:37 9999-99-99 99:99  10.020 -144.050    20.0     68.840 -9999 -99999.   ...  0   3237-66
1992-09-25 14:37 9999-99-99 99:99  10.020 -144.050    20.0     69.520 -9999 -99999.   ...  0   3238-66
1992-10-12 21:40 9999-99-99 99:99  10.000 -148.620    20.0    116.440 -9999 -99999.   W..  0   3103-70
1992-10-12 21:40 9999-99-99 99:99  10.000 -148.620    20.0    120.930 -9999 -99999.   W..  0   3104-70
1992-11-08 00:00 9999-99-99 99:99  10.000 -164.580    20.0    128.760 -9999 -99999.   W..  0   3229-70
1992-11-08 00:00 9999-99-99 99:99  10.000 -164.580    20.0    122.440 -9999 -99999.   W..  0   3230-70
1992-11-08 03:52 9999-99-99 99:99  10.000 -148.650    20.0     75.470 -9999 -99999.   ...  0   3129-66
1992-11-08 03:52 9999-99-99 99:99  10.000 -148.650    20.0     75.400 -9999 -99999.   ...  0   3323-66
1992-12-06 23:40 9999-99-99 99:99  10.000 -113.600    20.0    112.100 -9999 -99999.   P..  0   3285-66
1992-12-06 23:40 9999-99-99 99:99  10.000 -113.600    20.0    105.260 -9999 -99999.   P..  0   3286-66
1992-12-26 12:58 9999-99-99 99:99  10.000 -139.820    20.0    120.310 -9999 -99999.   W..  0   3061-70
1992-12-26 12:58 9999-99-99 99:99  10.000 -139.820    20.0    121.110 -9999 -99999.   W..  0   3062-70
1992-12-27 15:25 9999-99-99 99:99  10.000 -145.130    20.0     95.120 -9999 -99999.   P..  0   3051-66
1992-12-27 15:25 9999-99-99 99:99  10.000 -145.130    20.0     99.230 -9999 -99999.   P..  0   3052-66
1993-01-12 01:50 9999-99-99 99:99  10.000 -133.680    20.0    119.900 -9999 -99999.   W..  0   3091-70
1993-01-12 01:50 9999-99-99 99:99  10.000 -133.680    20.0    130.550 -9999 -99999.   W..  0   3092-70
1993-01-25 22:05 9999-99-99 99:99  10.000 -164.280    20.0    106.300 -9999 -99999.   ...  0   3474-66
1993-01-25 22:05 9999-99-99 99:99  10.000 -164.280    20.0    107.310 -9999 -99999.   ...  0   3529-66
1993-02-11 12:34 9999-99-99 99:99  10.000 -140.150    20.0    111.040 -9999 -99999.   W..  0   3155-70
1993-02-11 12:34 9999-99-99 99:99  10.000 -140.150    20.0    121.780 -9999 -99999.   W..  0   3156-70
1993-02-16 12:10 9999-99-99 99:99  10.000 -148.780    20.0     98.720 -9999 -99999.   ...  0   3275-66
1993-02-16 12:10 9999-99-99 99:99  10.000 -148.780    20.0     97.500 -9999 -99999.   ...  0   3276-66
1993-02-28 22:04 9999-99-99 99:99  10.000 -148.100    20.0    152.690 -9999 -99999.   W..  0   3225-70
1993-02-28 22:04 9999-99-99 99:99  10.000 -148.100    20.0    143.330 -9999 -99999.   W..  0   3226-70
1993-03-18 16:20 9999-99-99 99:99  10.000 -113.880    20.0    136.300 -9999 -99999.   P..  0   3353-66
1993-03-18 16:20 9999-99-99 99:99  10.000 -113.880    20.0    151.980 -9999 -99999.   P..  0   3354-66
1993-03-28 11:20 9999-99-99 99:99  10.000 -164.500    20.0    132.290 -9999 -99999.   W..  0   3013-70
1993-03-28 11:20 9999-99-99 99:99  10.000 -164.500    20.0    134.510 -9999 -99999.   W..  0   3014-70
1993-04-08 02:26 9999-99-99 99:99  10.000 -148.000    20.0    107.860 -9999 -99999.   ...  0   3347-66
1993-04-08 02:26 9999-99-99 99:99  10.000 -148.000    20.0    110.420 -9999 -99999.   ...  0   3348-66
1993-04-16 09:51 9999-99-99 99:99  10.000 -148.530    20.0    162.250 -9999 -99999.   W..  0   3105-70
1993-04-16 09:51 9999-99-99 99:99  10.000 -148.530    20.0    162.750 -9999 -99999.   W..  0   3106-70
1993-05-04 06:17 9999-99-99 99:99  10.000 -164.330    20.0    124.670 -9999 -99999.   ...  0   3153-66
1993-05-16 05:46 9999-99-99 99:99  10.000 -115.380    20.0    124.100 -9999 -99999.   W..  0   3157-70
1993-05-16 05:46 9999-99-99 99:99  10.000 -115.380    20.0    134.410 -9999 -99999.   W..  0   3158-70
1993-05-22 11:30 9999-99-99 99:99  10.000 -134.630    20.0    100.110 -9999 -99999.   ...  0   3255-66
1993-05-22 11:30 9999-99-99 99:99  10.000 -134.630    20.0    103.720 -9999 -99999.   ...  0   3256-66
1993-06-05 04:25 9999-99-99 99:99  10.000 -145.280    20.0     92.880 -9999 -99999.   W..  0   3023-70
1993-06-05 04:25 9999-99-99 99:99  10.000 -145.280    20.0    126.070 -9999 -99999.   W..  0   3024-70
1993-06-25 08:15 9999-99-99 99:99  10.000 -115.420    20.0     71.090 -9999 -99999.   P..  0   3081-66
1993-06-25 08:15 9999-99-99 99:99  10.000 -115.420    20.0     76.880 -9999 -99999.   P..  0   3082-66
1993-07-04 15:00 9999-99-99 99:99  10.000 -164.600    20.0    104.740 -9999 -99999.   W..  0   3081-70
1993-07-04 15:00 9999-99-99 99:99  10.000 -164.600    20.0    110.860 -9999 -99999.   W..  0   3082-70
1993-07-24 15:10 9999-99-99 99:99  10.000 -133.580    20.0    162.130 -9999 -99999.   W..  0   3131-70
1993-07-24 15:10 9999-99-99 99:99  10.000 -133.580    20.0    109.680 -9999 -99999.   W..  0   3132-70
1993-08-22 19:19 9999-99-99 99:99  10.000 -164.480    20.0     90.910 -9999 -99999.   W..  0   3169-70
1993-08-22 19:19 9999-99-99 99:99  10.000 -164.480    20.0     62.190 -9999 -99999.   W..  0   3170-70
1993-10-21 17:08 9999-99-99 99:99  10.030 -152.330    20.0     74.150 -9999 -99999.   ...  0   3143-91
1993-10-21 17:08 9999-99-99 99:99  10.030 -152.330    20.0     75.980 -9999 -99999.   ...  0   3144-91
1993-11-20 22:35 9999-99-99 99:99  10.000 -163.720    20.0     94.450 -9999 -99999.   ...  0   3077-91
1993-11-20 22:35 9999-99-99 99:99  10.000 -163.720    20.0     96.720 -9999 -99999.   ...  0   3078-91
1993-12-11 07:39 9999-99-99 99:99  10.000 -152.420    20.0     97.470 -9999 -99999.   ...  0   3269-91
1993-12-11 07:39 9999-99-99 99:99  10.000 -152.420    20.0     97.700 -9999 -99999.   ...  0   3270-91
1994-01-13 20:35 9999-99-99 99:99  10.000 -162.320    20.0    102.190 -9999 -99999.   ...  0   3257-91
1994-01-13 20:35 9999-99-99 99:99  10.000 -162.320    20.0    102.560 -9999 -99999.   ...  0   3258-91
1994-02-02 15:50 9999-99-99 99:99  10.000 -140.800    20.0     92.090 -9999 -99999.   ...  0   3289-91
1994-02-02 15:50 9999-99-99 99:99  10.000 -140.800    20.0     92.270 -9999 -99999.   ...  0   3290-91
1994-03-08 20:57 9999-99-99 99:99  10.000 -163.780    20.0    130.610 -9999 -99999.   ...  0   3359-91
1994-03-08 20:57 9999-99-99 99:99  10.000 -163.780    20.0    126.910 -9999 -99999.   ...  0   3360-91
1994-03-27 12:52 9999-99-99 99:99  10.000 -140.870    20.0    106.800 -9999 -99999.   P..  0   3457-91
1994-03-27 12:52 9999-99-99 99:99  10.000 -140.870    20.0    112.000 -9999 -99999.   P..  0   3458-91
1994-04-29 23:55 9999-99-99 99:99  10.000 -163.750    20.0    119.480 -9999 -99999.   ...  0   3111-91
1994-04-29 23:55 9999-99-99 99:99  10.000 -163.750    20.0    119.940 -9999 -99999.   ...  0   3112-91
1994-05-18 11:20 9999-99-99 99:99  10.000 -140.880    20.0    118.190 -9999 -99999.   ...  0   3163-91
