C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.25n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 897
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-11 2016-12-18
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-03 02:25 9999-99-99 99:99  25.000 -130.150    20.0    125.920 -9999 -99999.   W..  0   3142-70
1991-01-09 02:00 9999-99-99 99:99  25.000 -153.750    20.0    129.060 -9999 -99999.   ...  0   6296-66
1991-01-09 02:00 9999-99-99 99:99  25.000 -153.750    20.0    129.060 -9999 -99999.   ...  0   6296-66
1991-01-21 02:55 9999-99-99 99:99  26.020 -120.950    20.0    166.460 -9999 -99999.   ...  0   6078-66
1991-01-21 02:55 9999-99-99 99:99  26.020 -120.950    20.0    166.180 -9999 -99999.   ...  0   6078-66
1991-02-05 12:00 9999-99-99 99:99  25.000 -153.600    20.0    113.170 -9999 -99999.   W..  0   3118-70
1991-02-05 12:00 9999-99-99 99:99  25.000 -153.600    20.0    114.220 -9999 -99999.   W..  0   3118-70
1991-02-17 11:15 9999-99-99 99:99  25.000 -130.030    20.0    203.620 -9999 -99999.   W..  0   3060-70
1991-02-17 11:15 9999-99-99 99:99  25.000 -130.030    20.0    204.360 -9999 -99999.   W..  0   3060-70
1991-02-19 22:40 9999-99-99 99:99  25.000 -153.680    20.0    129.770 -9999 -99999.   ...  0   6306-66
1991-02-19 22:40 9999-99-99 99:99  25.000 -153.680    20.0    130.150 -9999 -99999.   ...  0   6306-66
1991-03-05 00:10 9999-99-99 99:99  24.980 -130.080    20.0    136.820 -9999 -99999.   ...  0   6038-66
1991-03-05 00:10 9999-99-99 99:99  24.980 -130.080    20.0    136.680 -9999 -99999.   ...  0   6038-66
1991-04-10 23:16 9999-99-99 99:99  25.020 -134.450    20.0    134.210 -9999 -99999.   ...  0   6168-66
1991-04-10 23:16 9999-99-99 99:99  25.020 -134.450    20.0    134.460 -9999 -99999.   ...  0   6168-66
1991-04-15 15:53 9999-99-99 99:99  25.000 -153.680    20.0    195.690 -9999 -99999.   W..  0   3034-70
1991-04-15 15:53 9999-99-99 99:99  25.000 -153.680    20.0    191.450 -9999 -99999.   W..  0   3034-70
1991-04-18 12:21 9999-99-99 99:99  25.000 -128.750    20.0    163.190 -9999 -99999.   ...  0   6136-66
1991-04-18 12:21 9999-99-99 99:99  25.000 -128.750    20.0    162.390 -9999 -99999.   ...  0   6136-66
1991-04-27 20:30 9999-99-99 99:99  25.000 -128.780    20.0    176.360 -9999 -99999.   W..  0   3172-70
1991-04-27 20:30 9999-99-99 99:99  25.000 -128.780    20.0    175.650 -9999 -99999.   W..  0   3172-70
1991-05-18 09:45 9999-99-99 99:99  25.020 -133.930    20.0    174.440 -9999 -99999.   ...  0   6146-66
1991-05-18 09:45 9999-99-99 99:99  25.020 -133.930    20.0 -99999.999 -9999 -99999.   *..  0   6146-66
1991-05-28 12:34 9999-99-99 99:99  25.000 -130.250    20.0 -99999.999 -9999 -99999.   *..  0   6349-66
1991-05-28 12:34 9999-99-99 99:99  25.000 -130.250    20.0 -99999.999 -9999 -99999.   *..  0   6349-66
1991-06-03 20:05 9999-99-99 99:99  25.000 -153.680    20.0 -99999.999 -9999 -99999.   *..  0   3044-70
1991-06-03 20:05 9999-99-99 99:99  25.000 -153.680    20.0    146.600 -9999 -99999.   W..  0   3044-70
1991-06-17 08:04 9999-99-99 99:99  25.000 -128.680    20.0    128.300 -9999 -99999.   W..  0   3168-70
1991-06-17 08:04 9999-99-99 99:99  25.000 -128.680    20.0    129.730 -9999 -99999.   W..  0   3168-70
1991-07-02 00:06 9999-99-99 99:99  25.000 -135.070    20.0     96.890 -9999 -99999.   ...  0   6414-66
1991-07-02 00:06 9999-99-99 99:99  25.000 -135.070    20.0     96.840 -9999 -99999.   ...  0   6414-66
1991-07-14 03:45 9999-99-99 99:99  25.000 -131.250    20.0     81.020 -9999 -99999.   ...  0   6002-66
1991-07-14 03:45 9999-99-99 99:99  25.000 -131.250    20.0     79.930 -9999 -99999.   ...  0   6002-66
1991-07-21 16:42 9999-99-99 99:99  25.000 -153.730    20.0    108.090 -9999 -99999.   W..  0   3118-70
1991-07-21 16:42 9999-99-99 99:99  25.000 -153.730    20.0    108.010 -9999 -99999.   W..  0   3118-70
1991-08-02 21:44 9999-99-99 99:99  25.050 -128.700    20.0    119.640 -9999 -99999.   W..  0   3144-70
1991-08-02 21:44 9999-99-99 99:99  25.050 -128.700    20.0    121.370 -9999 -99999.   W..  0   3144-70
1991-08-17 18:08 9999-99-99 99:99  25.000 -154.730    20.0     83.350 -9999 -99999.   ...  0   3228-66
1991-08-17 18:08 9999-99-99 99:99  25.000 -154.730    20.0     82.950 -9999 -99999.   ...  0   3228-66
1991-09-02 07:57 9999-99-99 99:99  25.000 -132.430    20.0    109.090 -9999 -99999.   ...  0   3379-66
1991-09-02 07:57 9999-99-99 99:99  25.000 -132.430    20.0    110.380 -9999 -99999.   ...  0   3380-66
1991-09-08 10:56 9999-99-99 99:99  25.000 -134.770    20.0    114.840 -9999 -99999.   W..  0   3104-70
1991-09-08 10:56 9999-99-99 99:99  25.000 -134.770    20.0    115.670 -9999 -99999.   W..  0   3104-70
1991-09-08 10:56 9999-99-99 99:99  25.000 -134.770    20.0    115.580 -9999 -99999.   W..  0   3104-70
1991-09-22 06:14 9999-99-99 99:99  25.000 -129.980    20.0    199.850 -9999 -99999.   W..  0   3217-70
1991-09-22 06:14 9999-99-99 99:99  25.000 -129.980    20.0    203.240 -9999 -99999.   W..  0   3222-70
1991-10-05 02:14 9999-99-99 99:99  25.000 -154.700    20.0    120.110 -9999 -99999.   P..  0   3357-66
1991-10-05 02:14 9999-99-99 99:99  25.000 -154.700    20.0    110.830 -9999 -99999.   P..  0   3358-66
1991-10-18 17:15 9999-99-99 99:99  25.000 -128.600    20.0    116.350 -9999 -99999.   ...  0   3055-66
1991-10-18 17:15 9999-99-99 99:99  25.000 -128.600    20.0    114.390 -9999 -99999.   ...  0   3272-66
1991-10-28 15:00 9999-99-99 99:99  25.000 -134.870    20.0    145.360 -9999 -99999.   W..  0   3033-70
1991-10-28 15:00 9999-99-99 99:99  25.000 -134.870    20.0    145.910 -9999 -99999.   W..  0   3034-70
1991-11-08 12:08 9999-99-99 99:99  24.780 -124.730    20.0    149.970 -9999 -99999.   W..  0   3139-70
1991-11-08 12:08 9999-99-99 99:99  24.780 -124.730    20.0    146.200 -9999 -99999.   W..  0   3140-70
1991-12-09 14:01 9999-99-99 99:99  25.000 -154.730    20.0    117.170 -9999 -99999.   ...  0   3087-66
1991-12-09 14:01 9999-99-99 99:99  25.000 -154.730    20.0    114.080 -9999 -99999.   ...  0   3088-66
1991-12-22 02:48 9999-99-99 99:99  25.000 -130.170    20.0    138.180 -9999 -99999.   ...  0   3227-66
1991-12-22 02:48 9999-99-99 99:99  25.000 -130.170    20.0    139.250 -9999 -99999.   ...  0   3228-66
1991-12-24 23:26 9999-99-99 99:99  25.070 -153.500    20.0    155.260 -9999 -99999.   W..  0   3149-70
1991-12-24 23:26 9999-99-99 99:99  25.070 -153.500    20.0    155.910 -9999 -99999.   W..  0   3150-70
1992-01-07 21:06 9999-99-99 99:99  25.000 -129.950    20.0    173.880 -9999 -99999.   W..  0   3005-70
1992-01-07 21:06 9999-99-99 99:99  25.000 -129.950    20.0    177.910 -9999 -99999.   W..  0   3006-70
1992-02-05 01:36 9999-99-99 99:99  25.000 -132.350    20.0    164.930 -9999 -99999.   ...  0   3261-66
1992-02-05 01:36 9999-99-99 99:99  25.000 -132.350    20.0    162.820 -9999 -99999.   ...  0   3262-66
1992-02-10 17:20 9999-99-99 99:99  24.980 -153.820    20.0    186.790 -9999 -99999.   W..  0   3177-70
1992-02-10 17:20 9999-99-99 99:99  24.980 -153.820    20.0    188.750 -9999 -99999.   W..  0   3178-70
1992-02-11 17:30 9999-99-99 99:99  24.950 -130.070    20.0    151.510 -9999 -99999.   ...  0   3067-66
1992-02-11 17:30 9999-99-99 99:99  24.950 -130.070    20.0    150.540 -9999 -99999.   ...  0   3068-66
1992-02-22 23:28 9999-99-99 99:99  25.000 -130.030    20.0    187.440 -9999 -99999.   W..  0   3041-70
1992-02-22 23:28 9999-99-99 99:99  25.000 -130.030    20.0    193.250 -9999 -99999.   W..  0   3042-70
1992-03-16 11:40 9999-99-99 99:99  25.370 -134.930    20.0    161.100 -9999 -99999.   ...  0   3337-66
1992-03-16 11:40 9999-99-99 99:99  25.370 -134.930    20.0    163.580 -9999 -99999.   ...  0   3338-66
1992-03-26 05:30 9999-99-99 99:99  25.000 -153.770    20.0    181.920 -9999 -99999.   W..  0   3145-70
1992-03-26 05:30 9999-99-99 99:99  25.000 -153.770    20.0    185.100 -9999 -99999.   W..  0   3146-70
1992-03-27 08:38 9999-99-99 99:99  25.000 -124.730    20.0    164.940 -9999 -99999.   ...  0   3333-66
1992-03-27 08:38 9999-99-99 99:99  25.000 -124.730    20.0    165.410 -9999 -99999.   ...  0   3334-66
1992-04-06 20:54 9999-99-99 99:99  25.000 -128.830    20.0    198.070 -9999 -99999.   W..  0   3139-70
1992-04-06 20:54 9999-99-99 99:99  25.000 -128.830    20.0    196.990 -9999 -99999.   W..  0   3140-70
1992-04-27 22:18 9999-99-99 99:99  25.030 -154.620    20.0    169.230 -9999 -99999.   ...  0   3523-66
1992-04-27 22:18 9999-99-99 99:99  25.030 -154.620    20.0    168.240 -9999 -99999.   ...  0   3524-66
1992-05-09 22:50 9999-99-99 99:99  25.000 -130.000    20.0    157.030 -9999 -99999.   P..  0   3421-66
1992-05-09 22:50 9999-99-99 99:99  25.000 -130.000    20.0    162.180 -9999 -99999.   P..  0   3422-66
1992-05-13 05:33 9999-99-99 99:99  25.000 -133.500    20.0    162.620 -9999 -99999.   W..  0   3101-70
1992-05-13 05:33 9999-99-99 99:99  25.000 -133.500    20.0    160.760 -9999 -99999.   W..  0   3102-70
1992-05-24 10:26 9999-99-99 99:99  25.000 -128.500    20.0    146.800 -9999 -99999.   W..  0   3098-70
1992-05-24 10:26 9999-99-99 99:99  25.000 -128.500    20.0    150.830 -9999 -99999.   W..  0   3173-70
1992-06-10 00:20 9999-99-99 99:99  25.230 -153.530    20.0    115.060 -9999 -99999.   ...  0   3307-66
1992-06-10 00:20 9999-99-99 99:99  25.230 -153.530    20.0    113.830 -9999 -99999.   ...  0   3308-66
1992-06-21 21:50 9999-99-99 99:99  25.000 -130.120    20.0    112.560 -9999 -99999.   ...  0   3535-66
1992-06-21 21:50 9999-99-99 99:99  25.000 -130.120    20.0    112.900 -9999 -99999.   ...  0   3536-66
1992-06-25 23:27 9999-99-99 99:99  25.000 -153.620    20.0    110.270 -9999 -99999.   W..  0   3135-70
1992-06-25 23:27 9999-99-99 99:99  25.000 -153.620    20.0    112.190 -9999 -99999.   W..  0   3136-70
1992-07-07 00:03 9999-99-99 99:99  25.000 -130.080    20.0    116.490 -9999 -99999.   W..  0   3103-70
1992-07-07 00:03 9999-99-99 99:99  25.000 -130.080    20.0    117.430 -9999 -99999.   W..  0   3104-70
1992-07-27 19:25 9999-99-99 99:99  25.000 -124.120    20.0     92.170 -9999 -99999.   ...  0   3369-66
1992-07-27 19:25 9999-99-99 99:99  25.000 -124.120    20.0     93.530 -9999 -99999.   ...  0   3370-66
1992-08-08 07:40 9999-99-99 99:99  24.520 -124.970    20.0     81.160 -9999 -99999.   P..  0   3327-66
1992-08-08 07:40 9999-99-99 99:99  24.520 -124.970    20.0     87.210 -9999 -99999.   P..  0   3328-66
1992-08-08 19:50 9999-99-99 99:99  25.000 -153.600    20.0    102.360 -9999 -99999.   W..  0   3089-70
1992-08-08 19:50 9999-99-99 99:99  25.000 -153.600    20.0     96.610 -9999 -99999.   W..  0   3090-70
1992-08-19 22:35 9999-99-99 99:99  25.000 -128.800    20.0    122.470 -9999 -99999.   W..  0   3030-70
1992-08-19 22:35 9999-99-99 99:99  25.000 -128.800    20.0    123.880 -9999 -99999.   W..  0   3140-70
1992-09-10 16:25 9999-99-99 99:99  25.000 -154.580    20.0     84.240 -9999 -99999.   ...  0   3537-66
1992-09-10 16:25 9999-99-99 99:99  25.000 -154.580    20.0     84.380 -9999 -99999.   ...  0   3538-66
1992-09-22 13:00 9999-99-99 99:99  24.920 -130.250    20.0     97.840 -9999 -99999.   P..  0   3391-66
1992-09-22 13:00 9999-99-99 99:99  24.920 -130.250    20.0     94.080 -9999 -99999.   P..  0   3392-66
1992-09-29 05:05 9999-99-99 99:99  25.000 -113.450    20.0    206.290 -9999 -99999.   W..  0   3159-70
1992-09-29 05:05 9999-99-99 99:99  25.000 -113.450    20.0    201.790 -9999 -99999.   W..  0   3160-70
1992-10-09 18:23 9999-99-99 99:99  25.000 -130.200    20.0    144.870 -9999 -99999.   W..  0   3033-70
1992-10-09 18:23 9999-99-99 99:99  25.000 -130.200    20.0    138.430 -9999 -99999.   W..  0   3034-70
1992-10-23 22:30 9999-99-99 99:99  25.000 -154.580    20.0     86.670 -9999 -99999.   ...  0   3509-66
1992-10-23 22:30 9999-99-99 99:99  25.000 -154.580    20.0     87.720 -9999 -99999.   ...  0   3510-66
1992-11-05 01:45 9999-99-99 99:99  24.850 -130.430    20.0    113.120 -9999 -99999.   ...  0   3216-66
1992-11-05 01:45 9999-99-99 99:99  24.850 -130.430    20.0    111.840 -9999 -99999.   ...  0   3520-66
1992-11-11 06:31 9999-99-99 99:99  25.000 -153.650    20.0    138.730 -9999 -99999.   W..  0   3101-70
1992-11-11 06:31 9999-99-99 99:99  25.000 -153.650    20.0    139.320 -9999 -99999.   W..  0   3102-70
1992-11-23 15:25 9999-99-99 99:99  25.000 -130.030    20.0    124.130 -9999 -99999.   W..  0   3047-70
1992-11-23 15:25 9999-99-99 99:99  25.000 -130.030    20.0    125.280 -9999 -99999.   W..  0   3048-70
1992-12-11 23:05 9999-99-99 99:99  25.000 -112.870    20.0    135.770 -9999 -99999.   ...  0   3283-66
1992-12-11 23:05 9999-99-99 99:99  25.000 -112.870    20.0    136.200 -9999 -99999.   ...  0   3284-66
1992-12-24 13:17 9999-99-99 99:99  25.000 -128.800    20.0    151.470 -9999 -99999.   P..  0   3273-66
1992-12-24 13:17 9999-99-99 99:99  25.000 -128.800    20.0    158.800 -9999 -99999.   P..  0   3274-66
1992-12-28 23:45 9999-99-99 99:99  26.000 -134.000    20.0    144.400 -9999 -99999.   W..  0   3029-70
1992-12-28 23:45 9999-99-99 99:99  26.000 -134.000    20.0    147.480 -9999 -99999.   W..  0   3030-70
1993-01-09 18:39 9999-99-99 99:99  24.000 -125.050    20.0    153.970 -9999 -99999.   W..  0   3153-70
1993-01-09 18:39 9999-99-99 99:99  24.000 -125.050    20.0    163.550 -9999 -99999.   W..  0   3154-70
1993-01-28 19:25 9999-99-99 99:99  25.000 -154.350    20.0    111.270 -9999 -99999.   ...  0   3487-66
1993-01-28 19:25 9999-99-99 99:99  25.000 -154.350    20.0    111.690 -9999 -99999.   ...  0   3488-66
1993-02-13 09:40 9999-99-99 99:99  25.000 -130.250    20.0    145.950 -9999 -99999.   ...  0   3127-66
1993-02-13 09:40 9999-99-99 99:99  25.000 -130.250    20.0    146.770 -9999 -99999.   ...  0   3128-66
1993-02-13 09:45 9999-99-99 99:99  25.000 -134.600    20.0    166.450 -9999 -99999.   W..  0   3205-70
1993-02-13 09:45 9999-99-99 99:99  25.000 -134.600    20.0    167.600 -9999 -99999.   W..  0   3206-70
1993-02-26 13:40 9999-99-99 99:99  25.000 -129.970    20.0    169.950 -9999 -99999.   W..  0   3119-70
1993-02-26 13:40 9999-99-99 99:99  25.000 -129.970    20.0    169.530 -9999 -99999.   W..  0   3120-70
1993-03-23 03:00 9999-99-99 99:99  25.000 -114.080    20.0    156.390 -9999 -99999.   ...  0   3167-66
1993-03-23 03:00 9999-99-99 99:99  25.000 -114.080    20.0    154.490 -9999 -99999.   ...  0   3168-66
1993-03-31 22:20 9999-99-99 99:99  25.000 -153.770    20.0    204.140 -9999 -99999.   W..  0   3199-70
1993-03-31 22:20 9999-99-99 99:99  25.000 -153.770    20.0    197.940 -9999 -99999.   W..  0   3200-70
1993-04-04 22:50 9999-99-99 99:99  25.000 -130.300    20.0    142.230 -9999 -99999.   ...  0   3217-66
1993-04-04 22:50 9999-99-99 99:99  25.000 -130.300    20.0    140.700 -9999 -99999.   ...  0   3218-66
1993-04-13 02:42 9999-99-99 99:99  24.950 -130.100    20.0    203.980 -9999 -99999.   W..  0   3077-70
1993-04-13 02:42 9999-99-99 99:99  24.950 -130.100    20.0    202.820 -9999 -99999.   W..  0   3078-70
1993-05-06 22:38 9999-99-99 99:99  25.000 -153.780    20.0    110.160 -9999 -99999.   ...  0   3257-66
1993-05-19 17:05 9999-99-99 99:99  25.000 -124.720    20.0    332.850 -9999 -99999.   P.C  0   3393-66
1993-05-19 17:05 9999-99-99 99:99  25.000 -124.720    20.0    397.800 -9999 -99999.   P.C  0   3394-66
1993-05-20 14:50 9999-99-99 99:99  25.000 -113.470    20.0    156.930 -9999 -99999.   W..  0   3169-70
1993-05-20 14:50 9999-99-99 99:99  25.000 -113.470    20.0    129.270 -9999 -99999.   W..  0   3170-70
1993-06-01 18:42 9999-99-99 99:99  25.000 -128.800    20.0    136.950 -9999 -99999.   W..  0   3089-70
1993-06-01 18:42 9999-99-99 99:99  25.000 -128.800    20.0    136.110 -9999 -99999.   W..  0   3090-70
1993-06-29 09:50 9999-99-99 99:99  25.000 -113.000    20.0    101.410 -9999 -99999.   ...  0   3177-66
1993-06-29 09:50 9999-99-99 99:99  25.000 -113.000    20.0     98.820 -9999 -99999.   ...  0   3178-66
1993-07-08 01:00 9999-99-99 99:99  25.000 -153.770    20.0    110.480 -9999 -99999.   W..  0   3141-70
