C01 TITLE: CO event sampling data 
C02 FILE NAME: hba775s00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2225
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Halley Bay 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
1992-09-08 14:45 9999-99-99 99:99    670.450 -9999 -99999.   W.C  0   1222-81
1992-09-16 14:45 9999-99-99 99:99    108.370 -9999 -99999.   W..  0    637-81
1992-09-16 14:45 9999-99-99 99:99    137.090 -9999 -99999.   W..  0    638-81
1992-09-24 15:45 9999-99-99 99:99    374.550 -9999 -99999.   W.C  0    800-81
1992-10-09 15:00 9999-99-99 99:99    137.040 -9999 -99999.   W..  0    105-81
1992-10-09 15:00 9999-99-99 99:99    179.010 -9999 -99999.   W..  0    106-81
1992-10-22 15:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1381-81
1992-10-22 15:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1382-81
1992-11-12 15:30 9999-99-99 99:99    118.690 -9999 -99999.   W..  0    621-81
1992-11-12 15:30 9999-99-99 99:99     89.040 -9999 -99999.   W..  0    622-81
1992-12-14 15:25 9999-99-99 99:99     91.670 -9999 -99999.   W..  0    913-81
1992-12-14 15:25 9999-99-99 99:99    133.270 -9999 -99999.   W..  0    914-81
1992-12-27 06:20 9999-99-99 99:99    125.810 -9999 -99999.   W..  0    510-81
1993-01-07 16:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    591-81
1993-01-07 16:50 9999-99-99 99:99    255.370 -9999 -99999.   W.C  0    592-81
1993-01-21 15:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0     75-81
1993-01-21 15:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0     76-81
1993-02-04 16:30 9999-99-99 99:99    106.540 -9999 -99999.   W..  0    930-81
1993-02-12 12:34 9999-99-99 99:99    112.440 -9999 -99999.   W..  0   1101-81
1993-02-12 12:34 9999-99-99 99:99    116.610 -9999 -99999.   W..  0   1102-81
1993-03-05 15:00 9999-99-99 99:99     88.200 -9999 -99999.   W..  0    589-81
1993-03-05 15:00 9999-99-99 99:99     91.210 -9999 -99999.   W..  0    590-81
1993-03-19 16:00 9999-99-99 99:99     73.680 -9999 -99999.   W..  0    865-81
1993-03-19 16:00 9999-99-99 99:99     97.170 -9999 -99999.   W..  0    866-81
1993-04-24 15:30 9999-99-99 99:99    191.810 -9999 -99999.   W..  0    583-81
1993-04-24 15:30 9999-99-99 99:99    103.430 -9999 -99999.   W..  0    584-81
1993-04-29 16:30 9999-99-99 99:99     74.280 -9999 -99999.   W..  0    122-81
1993-05-13 16:00 9999-99-99 99:99    109.050 -9999 -99999.   W..  0    739-81
1993-05-13 16:00 9999-99-99 99:99    372.760 -9999 -99999.   W.C  0    740-81
1993-06-11 15:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    205-81
1993-06-11 15:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    206-81
1993-07-29 15:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1123-81
1993-07-29 15:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1124-81
1993-09-20 15:45 9999-99-99 99:99    107.030 -9999 -99999.   W..  0   1265-81
1993-09-20 15:45 9999-99-99 99:99    155.250 -9999 -99999.   W..  0   1266-81
1993-10-11 15:00 9999-99-99 99:99    118.980 -9999 -99999.   W..  0    552-81
1993-11-23 15:15 9999-99-99 99:99    203.800 -9999 -99999.   W..  0    257-81
1993-11-23 15:15 9999-99-99 99:99    227.820 -9999 -99999.   W.C  0    258-81
1993-12-24 16:09 9999-99-99 99:99    460.920 -9999 -99999.   W.C  0   1531-81
1994-01-03 11:45 9999-99-99 99:99    163.990 -9999 -99999.   W..  0    869-81
1994-01-03 11:45 9999-99-99 99:99     85.760 -9999 -99999.   W..  0    870-81
1994-01-12 16:04 9999-99-99 99:99     84.350 -9999 -99999.   W..  0    875-81
1994-01-12 16:04 9999-99-99 99:99     82.770 -9999 -99999.   W..  0    876-81
1994-01-20 11:10 9999-99-99 99:99     79.420 -9999 -99999.   W..  0    901-81
1994-01-20 11:10 9999-99-99 99:99     73.460 -9999 -99999.   W..  0    902-81
1994-01-26 15:31 9999-99-99 99:99     82.700 -9999 -99999.   W..  0   1529-81
1994-01-26 15:31 9999-99-99 99:99     93.800 -9999 -99999.   W..  0   1530-81
1994-02-02 17:56 9999-99-99 99:99    180.620 -9999 -99999.   W..  0    501-81
1994-02-02 17:56 9999-99-99 99:99    138.980 -9999 -99999.   W..  0    502-81
1994-02-09 16:00 9999-99-99 99:99    152.540 -9999 -99999.   W..  0   1063-81
1994-02-09 16:00 9999-99-99 99:99    154.020 -9999 -99999.   W..  0   1064-81
1994-02-17 15:37 9999-99-99 99:99    181.650 -9999 -99999.   W..  0    795-81
1994-02-17 15:37 9999-99-99 99:99    372.100 -9999 -99999.   W.C  0    796-81
1994-02-23 16:00 9999-99-99 99:99     68.110 -9999 -99999.   W..  0    465-81
1994-02-23 16:00 9999-99-99 99:99     72.100 -9999 -99999.   W..  0    466-81
1994-03-02 15:20 9999-99-99 99:99     60.200 -9999 -99999.   W..  0    833-81
1994-03-02 15:20 9999-99-99 99:99    100.090 -9999 -99999.   W..  0    834-81
1994-03-09 15:15 9999-99-99 99:99     77.980 -9999 -99999.   W..  0    729-81
1994-03-09 15:15 9999-99-99 99:99    108.430 -9999 -99999.   W..  0    730-81
1994-03-17 16:50 9999-99-99 99:99     81.460 -9999 -99999.   W..  0    963-81
1994-03-17 16:50 9999-99-99 99:99     72.630 -9999 -99999.   W..  0    964-81
1994-03-23 15:36 9999-99-99 99:99     96.100 -9999 -99999.   W..  0    567-81
1994-03-23 15:36 9999-99-99 99:99     81.050 -9999 -99999.   W..  0    568-81
1994-04-28 14:18 9999-99-99 99:99     61.700 -9999 -99999.   W..  0    311-81
1994-04-28 14:18 9999-99-99 99:99    115.170 -9999 -99999.   W..  0    312-81
1994-05-11 14:50 9999-99-99 99:99     68.080 -9999 -99999.   W..  0    133-81
1994-05-11 14:50 9999-99-99 99:99     64.510 -9999 -99999.   W..  0    134-81
1994-05-18 14:24 9999-99-99 99:99     77.820 -9999 -99999.   W..  0    353-81
1994-05-18 14:24 9999-99-99 99:99     70.980 -9999 -99999.   W..  0    354-81
1994-05-26 14:39 9999-99-99 99:99    380.930 -9999 -99999.   W.C  0    679-81
1994-05-26 14:39 9999-99-99 99:99    115.030 -9999 -99999.   W..  0    680-81
1994-06-01 15:25 9999-99-99 99:99     74.100 -9999 -99999.   W..  0    709-81
1994-06-01 15:25 9999-99-99 99:99     64.430 -9999 -99999.   W..  0    710-81
1994-06-08 14:15 9999-99-99 99:99     82.720 -9999 -99999.   W..  0   1055-81
1994-06-08 14:15 9999-99-99 99:99     92.070 -9999 -99999.   W..  0   1056-81
1994-06-15 16:00 9999-99-99 99:99     66.570 -9999 -99999.   W..  0    687-81
1994-06-15 16:00 9999-99-99 99:99     65.150 -9999 -99999.   W..  0    688-81
1994-06-29 14:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1547-81
1994-06-29 14:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1548-81
1994-07-06 14:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    629-81
1994-07-06 14:25 9999-99-99 99:99    665.400 -9999 -99999.   W.C  0    630-81
1994-07-13 15:00 9999-99-99 99:99     98.820 -9999 -99999.   W..  0   1347-81
1994-07-13 15:00 9999-99-99 99:99    100.520 -9999 -99999.   W..  0   1348-81
1994-07-20 15:00 9999-99-99 99:99     93.540 -9999 -99999.   W..  0    933-81
1994-07-20 15:00 9999-99-99 99:99    168.780 -9999 -99999.   W.<  0    934-81
1994-07-27 14:33 9999-99-99 99:99     84.930 -9999 -99999.   W..  0    817-81
1994-07-27 14:33 9999-99-99 99:99    102.200 -9999 -99999.   W..  0    818-81
1994-08-03 17:00 9999-99-99 99:99    170.360 -9999 -99999.   W..  0     39-81
1994-08-03 17:00 9999-99-99 99:99    170.210 -9999 -99999.   W..  0     40-81
1994-08-11 12:50 9999-99-99 99:99    615.980 -9999 -99999.   W.C  0    831-81
1994-08-11 12:50 9999-99-99 99:99    362.570 -9999 -99999.   W.C  0    832-81
1994-08-17 14:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1553-81
1994-08-17 14:30 9999-99-99 99:99    502.540 -9999 -99999.   W.C  0   1554-81
1994-08-24 16:15 9999-99-99 99:99    677.470 -9999 -99999.   W.C  0     89-81
1994-08-24 16:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0     90-81
1994-08-31 15:25 9999-99-99 99:99    691.240 -9999 -99999.   W.C  0    183-81
1994-08-31 15:25 9999-99-99 99:99    493.900 -9999 -99999.   W.C  0    184-81
1994-09-07 15:30 9999-99-99 99:99    598.580 -9999 -99999.   W.C  0    229-81
1994-09-07 15:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    230-81
1994-09-14 15:15 9999-99-99 99:99    689.860 -9999 -99999.   W.C  0    945-81
1994-09-14 15:15 9999-99-99 99:99    716.240 -9999 -99999.   W.C  0    946-81
1994-09-21 14:10 9999-99-99 99:99    248.560 -9999 -99999.   W.C  0    405-81
1994-09-21 14:10 9999-99-99 99:99    518.910 -9999 -99999.   W.C  0    406-81
1994-09-30 10:55 9999-99-99 99:99    245.270 -9999 -99999.   W.C  0    659-81
1994-09-30 10:55 9999-99-99 99:99    685.180 -9999 -99999.   W.C  0    660-81
1994-10-05 11:00 9999-99-99 99:99    663.560 -9999 -99999.   W.C  0    369-81
1994-10-05 11:00 9999-99-99 99:99    516.850 -9999 -99999.   W.C  0    370-81
1994-10-12 13:54 9999-99-99 99:99    340.690 -9999 -99999.   W.C  0    753-81
1994-10-12 13:54 9999-99-99 99:99    293.080 -9999 -99999.   W.C  0    754-81
1994-10-20 11:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1511-81
1994-10-20 11:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1512-81
1994-10-26 16:20 9999-99-99 99:99    304.360 -9999 -99999.   W.C  0    675-81
1994-10-26 16:20 9999-99-99 99:99    534.180 -9999 -99999.   W.C  0    676-81
1994-11-02 14:18 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    389-81
1994-11-02 14:18 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    390-81
1994-11-10 15:40 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    987-81
1994-11-10 15:40 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    988-81
1994-11-16 14:15 9999-99-99 99:99    249.530 -9999 -99999.   W.C  0    263-81
1994-11-16 14:15 9999-99-99 99:99    316.780 -9999 -99999.   W.C  0    264-81
1994-11-24 14:20 9999-99-99 99:99    164.870 -9999 -99999.   W..  0   1303-81
1994-11-24 14:20 9999-99-99 99:99    114.490 -9999 -99999.   W..  0   1304-81
1994-11-30 11:07 9999-99-99 99:99    169.900 -9999 -99999.   W..  0    493-81
1994-11-30 11:07 9999-99-99 99:99    158.220 -9999 -99999.   W..  0    494-81
1994-12-07 16:30 9999-99-99 99:99    117.090 -9999 -99999.   W..  0    307-81
1994-12-07 16:30 9999-99-99 99:99     90.840 -9999 -99999.   W..  0    308-81
1994-12-15 15:33 9999-99-99 99:99    112.810 -9999 -99999.   W..  0   1083-81
1994-12-15 15:33 9999-99-99 99:99    108.990 -9999 -99999.   W..  0   1084-81
1994-12-21 15:45 9999-99-99 99:99    282.550 -9999 -99999.   W.C  0   1041-81
1994-12-21 15:45 9999-99-99 99:99    322.960 -9999 -99999.   W.C  0   1042-81
1994-12-31 16:20 9999-99-99 99:99    151.160 -9999 -99999.   W..  0    159-81
1994-12-31 16:20 9999-99-99 99:99    223.960 -9999 -99999.   W..  0    160-81
1995-01-04 17:55 9999-99-99 99:99    150.070 -9999 -99999.   W..  0   1313-81
1995-01-04 17:55 9999-99-99 99:99    182.090 -9999 -99999.   W..  0   1314-81
1995-01-19 10:55 9999-99-99 99:99    163.440 -9999 -99999.   W..  0   1283-81
1995-01-19 10:55 9999-99-99 99:99    107.120 -9999 -99999.   W..  0   1284-81
1995-02-04 10:04 9999-99-99 99:99    176.590 -9999 -99999.   W..  0    985-81
1995-02-04 10:04 9999-99-99 99:99    169.540 -9999 -99999.   W..  0    986-81
1995-02-24 12:35 9999-99-99 99:99    262.880 -9999 -99999.   W.C  0     51-81
1995-02-24 12:35 9999-99-99 99:99    315.050 -9999 -99999.   W.C  0     52-81
1995-03-28 16:51 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1031-91
1995-03-28 16:51 9999-99-99 99:99     47.310 -9999 -99999.   ...  0   1032-91
1995-04-05 14:40 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1029-91
1995-04-05 14:40 9999-99-99 99:99     46.910 -9999 -99999.   ...  0   1030-91
1995-04-20 11:30 9999-99-99 99:99     48.340 -9999 -99999.   ...  0     97-91
1995-04-20 11:30 9999-99-99 99:99     47.460 -9999 -99999.   ...  0     98-91
1995-05-03 14:31 9999-99-99 99:99     49.670 -9999 -99999.   ...  0    213-91
1995-05-03 14:31 9999-99-99 99:99     49.530 -9999 -99999.   ...  0    214-91
1995-05-17 10:55 9999-99-99 99:99     49.690 -9999 -99999.   ...  0   1035-91
1995-05-17 10:55 9999-99-99 99:99     49.840 -9999 -99999.   ...  0   1036-91
1995-05-31 11:41 9999-99-99 99:99     50.250 -9999 -99999.   ...  0   1033-91
1995-05-31 11:41 9999-99-99 99:99     51.980 -9999 -99999.   ...  0   1034-91
1995-06-15 15:16 9999-99-99 99:99     55.380 -9999 -99999.   ...  0   1039-91
1995-06-15 15:16 9999-99-99 99:99     54.100 -9999 -99999.   ...  0   1040-91
1995-06-29 10:56 9999-99-99 99:99     55.170 -9999 -99999.   ...  0   1037-91
1995-06-29 10:56 9999-99-99 99:99     54.560 -9999 -99999.   ...  0   1038-91
1995-07-13 14:50 9999-99-99 99:99     56.710 -9999 -99999.   ...  0   1000-91
1995-07-13 14:50 9999-99-99 99:99     58.410 -9999 -99999.   ...  0    999-91
1995-07-26 11:53 9999-99-99 99:99     60.210 -9999 -99999.   ...  0    998-91
1995-08-02 15:50 9999-99-99 99:99     60.540 -9999 -99999.   ...  0   1003-91
1995-08-02 15:50 9999-99-99 99:99     59.010 -9999 -99999.   ...  0   1004-91
1995-08-17 17:56 9999-99-99 99:99     61.050 -9999 -99999.   ...  0   1001-91
1995-08-17 17:56 9999-99-99 99:99     60.800 -9999 -99999.   ...  0   1002-91
1995-08-31 10:00 9999-99-99 99:99     63.370 -9999 -99999.   ...  0   1009-91
1995-08-31 10:00 9999-99-99 99:99     62.870 -9999 -99999.   ...  0   1010-91
1995-09-14 16:34 9999-99-99 99:99     64.580 -9999 -99999.   ...  0   1011-91
1995-09-14 16:34 9999-99-99 99:99     64.810 -9999 -99999.   ...  0   1012-91
1995-09-28 14:25 9999-99-99 99:99     71.210 -9999 -99999.   ...  0   1005-91
1995-09-28 14:25 9999-99-99 99:99     72.250 -9999 -99999.   .X.  0   1006-91
1995-10-11 21:24 9999-99-99 99:99     70.330 -9999 -99999.   ...  0   1007-91
1995-10-11 21:24 9999-99-99 99:99     71.300 -9999 -99999.   ...  0   1008-91
1995-10-25 09:33 9999-99-99 99:99     70.200 -9999 -99999.   ...  0   1023-91
1995-10-25 09:33 9999-99-99 99:99     70.550 -9999 -99999.   ...  0   1024-91
1995-11-09 15:48 9999-99-99 99:99     68.750 -9999 -99999.   ...  0   1013-91
1995-11-09 15:48 9999-99-99 99:99     68.890 -9999 -99999.   ...  0   1014-91
1995-11-23 18:22 9999-99-99 99:99     63.590 -9999 -99999.   ...  0   1019-91
1995-11-23 18:22 9999-99-99 99:99     62.260 -9999 -99999.   ...  0   1020-91
1995-12-12 13:58 9999-99-99 99:99     60.640 -9999 -99999.   ...  0   1021-91
1995-12-12 13:58 9999-99-99 99:99     62.280 -9999 -99999.   ...  0   1022-91
1995-12-20 15:15 9999-99-99 99:99     58.740 -9999 -99999.   ...  0   1015-91
1995-12-20 15:15 9999-99-99 99:99     58.800 -9999 -99999.   ...  0   1016-91
1996-01-04 15:25 9999-99-99 99:99     73.240 -9999 -99999.   P..  0   1017-91
1996-01-04 15:25 9999-99-99 99:99     54.390 -9999 -99999.   P..  0   1018-91
1996-01-17 15:55 9999-99-99 99:99     51.870 -9999 -99999.   ...  0   1026-91
1996-01-17 15:55 9999-99-99 99:99     49.800 -9999 -99999.   ...  0   1027-91
1996-02-01 15:40 9999-99-99 99:99     47.640 -9999 -99999.   ...  0   1025-91
1996-02-01 15:40 9999-99-99 99:99     50.260 -9999 -99999.   ...  0   1028-91
1996-02-15 16:55 9999-99-99 99:99     41.780 -9999 -99999.   ...  0    633-91
1996-02-15 16:55 9999-99-99 99:99     42.250 -9999 -99999.   ...  0    634-91
1996-02-15 16:55 9999-99-99 99:99     44.910 -9999 -99999.   ...  0    634-91
1996-03-03 12:11 9999-99-99 99:99     42.830 -9999 -99999.   ...  0   1377-91
1996-03-03 12:11 9999-99-99 99:99     42.430 -9999 -99999.   ...  0   1378-91
1996-03-03 12:11 9999-99-99 99:99     45.230 -9999 -99999.   ...  0   1378-91
1996-03-15 21:14 9999-99-99 99:99     41.380 -9999 -99999.   ...  0   1387-91
1996-03-15 21:14 9999-99-99 99:99     40.930 -9999 -99999.   ...  0   1388-91
