C01 TITLE: CO event sampling data 
C02 FILE NAME: cba455n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 4708
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Cold Bay 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
1991-03-10 19:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    494-81
1991-03-10 19:00 9999-99-99 99:99    217.550 -9999 -99999.   W..  0    494-81
1991-03-14 21:40 9999-99-99 99:99    222.180 -9999 -99999.   W..  0    642-81
1991-03-14 21:40 9999-99-99 99:99    222.880 -9999 -99999.   W..  0    642-81
1991-03-18 20:10 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0     51-81
1991-03-18 20:10 9999-99-99 99:99    210.280 -9999 -99999.   W..  0     51-81
1991-03-21 01:15 9999-99-99 99:99    269.840 -9999 -99999.   W.C  0     75-81
1991-03-21 01:15 9999-99-99 99:99    270.410 -9999 -99999.   W.C  0     75-81
1991-03-21 01:15 9999-99-99 99:99    317.940 -9999 -99999.   W.C  0     76-81
1991-03-24 18:30 9999-99-99 99:99    249.760 -9999 -99999.   W.C  0    740-81
1991-03-24 18:30 9999-99-99 99:99    253.350 -9999 -99999.   W.C  0    740-81
1991-03-30 18:00 9999-99-99 99:99    261.880 -9999 -99999.   W.C  0   1423-81
1991-03-30 18:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1423-81
1991-03-30 18:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1424-81
1991-04-04 23:23 9999-99-99 99:99    202.190 -9999 -99999.   W..  0   1343-81
1991-04-04 23:23 9999-99-99 99:99    208.610 -9999 -99999.   W..  0   1343-81
1991-04-04 23:23 9999-99-99 99:99    208.630 -9999 -99999.   W..  0   1344-81
1991-04-07 20:49 9999-99-99 99:99    218.150 -9999 -99999.   W..  0   1421-81
1991-04-07 20:49 9999-99-99 99:99    218.750 -9999 -99999.   W..  0   1421-81
1991-04-07 20:49 9999-99-99 99:99    213.910 -9999 -99999.   W..  0   1422-81
1991-04-21 03:10 9999-99-99 99:99    204.430 -9999 -99999.   W..  0   1311-81
1991-04-21 03:10 9999-99-99 99:99    203.890 -9999 -99999.   W..  0   1311-81
1991-04-21 03:10 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1312-81
1991-04-21 23:15 9999-99-99 99:99    271.850 -9999 -99999.   W.C  0   1155-81
1991-04-25 23:19 9999-99-99 99:99    211.330 -9999 -99999.   W..  0   1281-81
1991-04-25 23:19 9999-99-99 99:99    217.560 -9999 -99999.   W..  0   1282-81
1991-04-28 19:33 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    679-81
1991-04-28 19:33 9999-99-99 99:99    209.910 -9999 -99999.   W..  0    680-81
1991-05-02 20:30 9999-99-99 99:99    198.630 -9999 -99999.   W..  0    755-81
1991-05-02 20:30 9999-99-99 99:99    204.240 -9999 -99999.   W..  0    756-81
1991-05-05 21:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    789-81
1991-05-05 21:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    789-81
1991-05-05 21:30 9999-99-99 99:99    284.840 -9999 -99999.   W.C  0    790-81
1991-05-09 16:30 9999-99-99 99:99    212.650 -9999 -99999.   W..  0    794-81
1991-05-09 16:30 9999-99-99 99:99    214.840 -9999 -99999.   W..  0    794-81
1991-05-12 16:05 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1166-81
1991-05-12 16:05 9999-99-99 99:99    185.080 -9999 -99999.   W..  0   1166-81
1991-05-16 21:00 9999-99-99 99:99    199.770 -9999 -99999.   W..  0   1376-81
1991-05-16 21:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1376-81
1991-05-19 16:50 9999-99-99 99:99    169.940 -9999 -99999.   W..  0   1221-81
1991-05-19 16:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1221-81
1991-05-19 16:50 9999-99-99 99:99    174.790 -9999 -99999.   W..  0   1222-81
1991-05-23 21:30 9999-99-99 99:99    184.430 -9999 -99999.   W..  0    773-81
1991-05-23 21:30 9999-99-99 99:99    183.220 -9999 -99999.   W..  0    773-81
1991-05-23 21:30 9999-99-99 99:99    166.290 -9999 -99999.   W..  0    774-81
1991-06-09 16:30 9999-99-99 99:99    235.660 -9999 -99999.   W.C  0     81-81
1991-06-09 16:30 9999-99-99 99:99    224.940 -9999 -99999.   W..  0     82-81
1991-06-13 17:45 9999-99-99 99:99    136.360 -9999 -99999.   W..  0   1312-81
1991-06-13 17:45 9999-99-99 99:99    138.290 -9999 -99999.   W..  0   1312-81
1991-06-16 17:48 9999-99-99 99:99    131.810 -9999 -99999.   W..  0   1305-81
1991-06-16 17:48 9999-99-99 99:99    141.960 -9999 -99999.   W..  0   1306-81
1991-06-20 19:10 9999-99-99 99:99    125.960 -9999 -99999.   W..  0    700-81
1991-06-20 19:10 9999-99-99 99:99    126.960 -9999 -99999.   W..  0    700-81
1991-06-24 02:30 9999-99-99 99:99     98.710 -9999 -99999.   W..  0   1168-81
1991-06-24 02:30 9999-99-99 99:99    100.600 -9999 -99999.   W..  0   1168-81
1991-06-27 16:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    423-81
1991-06-27 16:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    423-81
1991-06-30 12:34 9999-99-99 99:99    141.010 -9999 -99999.   W..  0    318-81
1991-06-30 12:34 9999-99-99 99:99    140.980 -9999 -99999.   W..  0    318-81
1991-07-03 20:00 9999-99-99 99:99    161.290 -9999 -99999.   W..  0    518-81
1991-07-03 20:00 9999-99-99 99:99    162.340 -9999 -99999.   W..  0    518-81
1991-07-07 20:25 9999-99-99 99:99    124.780 -9999 -99999.   W..  0    830-81
1991-07-07 20:25 9999-99-99 99:99    125.390 -9999 -99999.   W..  0    830-81
1991-07-11 20:47 9999-99-99 99:99    158.810 -9999 -99999.   W..  0    588-81
1991-07-11 20:47 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    588-81
1991-07-18 16:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    642-81
1991-07-18 16:30 9999-99-99 99:99    123.010 -9999 -99999.   W.>  0    642-81
1991-07-21 16:30 9999-99-99 99:99    104.560 -9999 -99999.   W..  0    358-81
1991-07-21 16:30 9999-99-99 99:99    104.600 -9999 -99999.   W..  0    358-81
1991-07-25 12:34 9999-99-99 99:99    115.320 -9999 -99999.   W..  0    170-81
1991-07-25 12:34 9999-99-99 99:99    115.770 -9999 -99999.   W..  0    170-81
1991-07-28 19:30 9999-99-99 99:99     97.000 -9999 -99999.   W..  0   1246-81
1991-07-28 19:30 9999-99-99 99:99     96.980 -9999 -99999.   W..  0   1246-81
1991-08-01 19:17 9999-99-99 99:99    113.310 -9999 -99999.   W..  0     64-81
1991-08-01 19:17 9999-99-99 99:99    113.600 -9999 -99999.   W..  0     64-81
1991-08-04 19:00 9999-99-99 99:99    104.450 -9999 -99999.   W..  0    381-81
1991-08-04 19:00 9999-99-99 99:99    104.920 -9999 -99999.   W..  0    381-81
1991-08-11 17:35 9999-99-99 99:99    107.280 -9999 -99999.   W..  0    826-81
1991-08-11 17:35 9999-99-99 99:99    107.400 -9999 -99999.   W..  0    826-81
1991-08-16 20:00 9999-99-99 99:99    113.990 -9999 -99999.   W..  0    466-81
1991-08-16 20:00 9999-99-99 99:99    114.460 -9999 -99999.   W..  0    466-81
1991-08-18 20:00 9999-99-99 99:99    102.740 -9999 -99999.   W..  0   1085-81
1991-08-18 20:00 9999-99-99 99:99    102.460 -9999 -99999.   W..  0   1085-81
1991-08-18 20:00 9999-99-99 99:99    110.620 -9999 -99999.   W..  0   1086-81
1991-08-30 19:30 9999-99-99 99:99     90.000 -9999 -99999.   W..  0   1426-81
1991-08-30 19:30 9999-99-99 99:99     88.710 -9999 -99999.   W..  0   1426-81
1991-09-05 17:18 9999-99-99 99:99    136.950 -9999 -99999.   W..  0    579-81
1991-09-05 17:18 9999-99-99 99:99    153.000 -9999 -99999.   W..  0    580-81
1991-09-08 23:21 9999-99-99 99:99    149.950 -9999 -99999.   W..  0   1046-81
1991-09-12 18:00 9999-99-99 99:99    148.900 -9999 -99999.   W..  0    324-81
1991-09-12 18:00 9999-99-99 99:99    151.590 -9999 -99999.   W..  0    324-81
1991-09-15 16:00 9999-99-99 99:99    128.300 -9999 -99999.   W..  0    538-81
1991-09-15 16:00 9999-99-99 99:99    128.690 -9999 -99999.   W..  0    538-81
1991-09-19 21:00 9999-99-99 99:99    131.610 -9999 -99999.   W..  0    222-81
1991-09-19 21:00 9999-99-99 99:99    132.410 -9999 -99999.   W..  0    222-81
1991-09-23 12:34 9999-99-99 99:99    120.010 -9999 -99999.   W..  0    700-81
1991-09-23 12:34 9999-99-99 99:99    119.250 -9999 -99999.   W..  0    700-81
1991-10-04 19:15 9999-99-99 99:99    119.780 -9999 -99999.   W..  0    870-81
1991-10-06 18:05 9999-99-99 99:99    124.780 -9999 -99999.   W..  0    113-81
1991-10-06 18:05 9999-99-99 99:99    123.770 -9999 -99999.   W..  0    114-81
1991-10-14 22:05 9999-99-99 99:99    131.850 -9999 -99999.   W..  0    411-81
1991-10-14 22:05 9999-99-99 99:99    129.760 -9999 -99999.   W..  0    412-81
1991-10-18 00:35 9999-99-99 99:99    133.290 -9999 -99999.   W..  0     93-81
1991-10-18 00:35 9999-99-99 99:99    126.310 -9999 -99999.   W..  0     94-81
1991-10-20 22:30 9999-99-99 99:99    148.020 -9999 -99999.   W..  0    157-81
1991-10-20 22:30 9999-99-99 99:99    164.330 -9999 -99999.   W..  0    158-81
1991-10-27 20:35 9999-99-99 99:99    144.610 -9999 -99999.   W..  0    735-81
1991-10-27 20:35 9999-99-99 99:99    142.440 -9999 -99999.   W..  0    736-81
1991-10-31 20:25 9999-99-99 99:99    150.370 -9999 -99999.   W..  0    131-81
1991-10-31 20:25 9999-99-99 99:99    132.850 -9999 -99999.   W..  0    132-81
1991-11-03 19:40 9999-99-99 99:99    171.500 -9999 -99999.   W..  0   1051-81
1991-11-03 19:40 9999-99-99 99:99    172.440 -9999 -99999.   W..  0   1052-81
1991-11-08 00:25 9999-99-99 99:99    137.830 -9999 -99999.   W..  0   1353-81
1991-11-08 00:25 9999-99-99 99:99    140.230 -9999 -99999.   W..  0   1354-81
1991-11-10 00:40 9999-99-99 99:99    139.340 -9999 -99999.   W..  0    363-81
1991-11-10 00:40 9999-99-99 99:99    134.530 -9999 -99999.   W..  0    364-81
1991-11-14 19:20 9999-99-99 99:99    191.760 -9999 -99999.   W..  0    273-81
1991-11-14 19:20 9999-99-99 99:99    180.740 -9999 -99999.   W..  0    274-81
1991-11-17 12:34 9999-99-99 99:99    151.490 -9999 -99999.   W..  0    355-81
1991-11-17 12:34 9999-99-99 99:99    156.760 -9999 -99999.   W..  0    356-81
1991-11-21 19:10 9999-99-99 99:99    211.190 -9999 -99999.   W..  0     47-81
1991-11-21 19:10 9999-99-99 99:99    238.560 -9999 -99999.   W.C  0     48-81
1991-11-24 19:48 9999-99-99 99:99    154.780 -9999 -99999.   W..  0    237-81
1991-11-24 19:48 9999-99-99 99:99    147.880 -9999 -99999.   W..  0    238-81
1991-11-28 20:00 9999-99-99 99:99    187.160 -9999 -99999.   W..  0    233-81
1991-11-28 20:00 9999-99-99 99:99    159.720 -9999 -99999.   W..  0    234-81
1991-12-01 19:00 9999-99-99 99:99    153.800 -9999 -99999.   W..  0   1429-81
1991-12-01 19:00 9999-99-99 99:99    156.630 -9999 -99999.   W..  0   1430-81
1991-12-12 23:36 9999-99-99 99:99    211.780 -9999 -99999.   W..  0     15-81
1991-12-12 23:36 9999-99-99 99:99    235.010 -9999 -99999.   W.C  0     16-81
1991-12-22 23:30 9999-99-99 99:99    331.930 -9999 -99999.   W.C  0   1065-81
1991-12-22 23:30 9999-99-99 99:99    181.260 -9999 -99999.   W..  0   1066-81
1992-01-03 00:40 9999-99-99 99:99    191.130 -9999 -99999.   W..  0    829-81
1992-01-03 00:40 9999-99-99 99:99    187.610 -9999 -99999.   W..  0    830-81
1992-01-07 17:30 9999-99-99 99:99    170.640 -9999 -99999.   W..  0   1127-81
1992-01-07 17:30 9999-99-99 99:99    170.810 -9999 -99999.   W..  0   1128-81
1992-01-16 20:00 9999-99-99 99:99    180.710 -9999 -99999.   W..  0    131-81
1992-01-16 20:00 9999-99-99 99:99    169.080 -9999 -99999.   W..  0    132-81
1992-01-19 21:00 9999-99-99 99:99    167.180 -9999 -99999.   W..  0   1051-81
1992-01-19 21:00 9999-99-99 99:99    169.350 -9999 -99999.   W..  0   1052-81
1992-01-23 19:45 9999-99-99 99:99    242.150 -9999 -99999.   W.C  0    537-81
1992-01-23 19:45 9999-99-99 99:99    252.340 -9999 -99999.   W.C  0    538-81
1992-02-02 18:15 9999-99-99 99:99    237.530 -9999 -99999.   W.C  0    905-81
1992-02-02 18:15 9999-99-99 99:99    239.750 -9999 -99999.   W.C  0    906-81
1992-02-06 19:30 9999-99-99 99:99    256.230 -9999 -99999.   W.C  0   1239-81
1992-02-06 19:30 9999-99-99 99:99    173.110 -9999 -99999.   W..  0   1240-81
1992-02-10 18:00 9999-99-99 99:99    178.890 -9999 -99999.   W..  0   1011-81
1992-02-20 20:00 9999-99-99 99:99    180.440 -9999 -99999.   W..  0   1245-81
1992-02-20 20:00 9999-99-99 99:99    184.570 -9999 -99999.   W..  0   1246-81
1992-02-27 20:15 9999-99-99 99:99    193.170 -9999 -99999.   W..  0    455-81
1992-02-27 20:15 9999-99-99 99:99    236.900 -9999 -99999.   W.C  0    456-81
1992-03-05 21:00 9999-99-99 99:99    218.010 -9999 -99999.   W..  0    601-81
1992-03-05 21:00 9999-99-99 99:99    199.690 -9999 -99999.   W..  0    602-81
1992-03-12 18:15 9999-99-99 99:99    186.770 -9999 -99999.   W..  0   1149-81
1992-03-12 18:15 9999-99-99 99:99    185.540 -9999 -99999.   W..  0   1150-81
1992-03-15 18:30 9999-99-99 99:99    204.710 -9999 -99999.   W..  0   1450-81
1992-03-22 19:00 9999-99-99 99:99    203.910 -9999 -99999.   W..  0   1543-81
1992-03-22 19:00 9999-99-99 99:99    198.720 -9999 -99999.   W..  0   1544-81
1992-03-26 00:15 9999-99-99 99:99    217.230 -9999 -99999.   W..  0     43-81
1992-03-26 00:15 9999-99-99 99:99    219.370 -9999 -99999.   W..  0     44-81
1992-04-05 17:00 9999-99-99 99:99    198.340 -9999 -99999.   W..  0    517-81
1992-04-05 17:00 9999-99-99 99:99    195.710 -9999 -99999.   W..  0    518-81
1992-04-09 23:25 9999-99-99 99:99    185.800 -9999 -99999.   ...  0   6427-66
1992-04-09 23:25 9999-99-99 99:99    186.590 -9999 -99999.   ...  0   6428-66
1992-04-12 16:10 9999-99-99 99:99    188.680 -9999 -99999.   P..  0   6609-66
1992-04-12 16:10 9999-99-99 99:99    208.670 -9999 -99999.   P..  0   6610-66
1992-04-17 00:45 9999-99-99 99:99    175.510 -9999 -99999.   ...  0   6623-66
1992-04-17 00:45 9999-99-99 99:99    177.480 -9999 -99999.   ...  0   6624-66
1992-04-19 20:00 9999-99-99 99:99    173.330 -9999 -99999.   ...  0   6269-66
1992-04-19 20:00 9999-99-99 99:99    175.440 -9999 -99999.   ...  0   6270-66
1992-04-23 21:40 9999-99-99 99:99    203.470 -9999 -99999.   P..  0   6699-66
1992-04-23 21:40 9999-99-99 99:99    236.010 -9999 -99999.   P.C  0   6700-66
1992-04-26 23:57 9999-99-99 99:99    271.310 -9999 -99999.   P.C  0   6701-66
1992-04-26 23:57 9999-99-99 99:99    296.940 -9999 -99999.   P.C  0   6702-66
1992-04-30 20:00 9999-99-99 99:99    219.020 -9999 -99999.   P..  0   6605-66
1992-04-30 20:00 9999-99-99 99:99    164.500 -9999 -99999.   P..  0   6606-66
1992-05-03 17:00 9999-99-99 99:99    209.440 -9999 -99999.   P..  0   6613-66
1992-05-03 17:00 9999-99-99 99:99    189.330 -9999 -99999.   P..  0   6614-66
1992-05-10 21:00 9999-99-99 99:99    170.840 -9999 -99999.   ...  0   6777-66
1992-05-10 21:00 9999-99-99 99:99    169.820 -9999 -99999.   ...  0   6778-66
1992-05-14 22:35 9999-99-99 99:99    180.280 -9999 -99999.   P..  0   6775-66
1992-05-14 22:35 9999-99-99 99:99    165.370 -9999 -99999.   P..  0   6776-66
1992-05-17 21:16 9999-99-99 99:99    165.460 -9999 -99999.   P..  0   6779-66
1992-05-17 21:16 9999-99-99 99:99    170.790 -9999 -99999.   P..  0   6780-66
1992-05-21 21:20 9999-99-99 99:99    156.580 -9999 -99999.   P..  0   6781-66
1992-05-21 21:20 9999-99-99 99:99    167.600 -9999 -99999.   P..  0   6782-66
1992-05-24 17:05 9999-99-99 99:99    132.410 -9999 -99999.   ...  0   6159-66
1992-05-28 20:30 9999-99-99 99:99    136.550 -9999 -99999.   P..  0   6665-66
1992-05-28 20:30 9999-99-99 99:99    142.570 -9999 -99999.   P..  0   6666-66
1992-06-04 20:30 9999-99-99 99:99    153.010 -9999 -99999.   ...  0   6173-66
1992-06-04 20:30 9999-99-99 99:99    155.420 -9999 -99999.   .X.  0   6174-66
1992-06-07 19:00 9999-99-99 99:99    126.980 -9999 -99999.   ...  0   6053-66
1992-06-07 19:00 9999-99-99 99:99    127.360 -9999 -99999.   ...  0   6054-66
1992-06-11 21:41 9999-99-99 99:99    912.550 -9999 -99999.   .NC  0   6559-66
1992-06-11 21:41 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   6560-66
1992-06-14 18:05 9999-99-99 99:99    114.370 -9999 -99999.   ...  0   6791-66
1992-06-14 18:05 9999-99-99 99:99    115.710 -9999 -99999.   ...  0   6792-66
1992-06-18 18:45 9999-99-99 99:99    111.860 -9999 -99999.   ...  0   6439-66
1992-06-18 18:45 9999-99-99 99:99    112.310 -9999 -99999.   ...  0   6440-66
1992-06-21 16:30 9999-99-99 99:99    124.620 -9999 -99999.   P..  0   6381-66
1992-06-21 16:30 9999-99-99 99:99    197.790 -9999 -99999.   P..  0   6382-66
1992-06-26 22:00 9999-99-99 99:99    118.360 -9999 -99999.   ...  0   6687-66
1992-06-26 22:00 9999-99-99 99:99    118.740 -9999 -99999.   ...  0   6688-66
1992-06-28 19:00 9999-99-99 99:99    113.380 -9999 -99999.   ...  0   6221-66
1992-06-28 19:00 9999-99-99 99:99    112.590 -9999 -99999.   ...  0   6222-66
1992-07-02 23:35 9999-99-99 99:99    126.560 -9999 -99999.   P..  0   6211-66
1992-07-02 23:35 9999-99-99 99:99    177.060 -9999 -99999.   P..  0   6212-66
1992-07-05 23:10 9999-99-99 99:99    115.470 -9999 -99999.   P..  0   6653-66
1992-07-05 23:10 9999-99-99 99:99    168.720 -9999 -99999.   P..  0   6654-66
1992-07-10 18:15 9999-99-99 99:99    103.630 -9999 -99999.   ...  0   6633-66
1992-07-10 18:15 9999-99-99 99:99    102.450 -9999 -99999.   ...  0   6634-66
1992-07-17 20:00 9999-99-99 99:99    119.260 -9999 -99999.   P..  0   6063-66
1992-07-17 20:00 9999-99-99 99:99    164.200 -9999 -99999.   P..  0   6064-66
1992-07-19 21:00 9999-99-99 99:99     96.010 -9999 -99999.   ...  0   6495-66
1992-07-19 21:00 9999-99-99 99:99     96.910 -9999 -99999.   ...  0   6496-66
1992-07-23 21:00 9999-99-99 99:99     94.350 -9999 -99999.   ...  0   6479-66
1992-07-23 21:00 9999-99-99 99:99     93.880 -9999 -99999.   ...  0   6480-66
1992-07-26 23:17 9999-99-99 99:99    125.590 -9999 -99999.   P..  0   6357-66
1992-07-26 23:17 9999-99-99 99:99    195.360 -9999 -99999.   P..  0   6358-66
1992-07-30 23:15 9999-99-99 99:99    307.460 -9999 -99999.   P.C  0   6735-66
1992-07-30 23:15 9999-99-99 99:99    446.810 -9999 -99999.   P.C  0   6736-66
1992-08-02 16:30 9999-99-99 99:99     93.100 -9999 -99999.   ...  0   6779-66
1992-08-02 16:30 9999-99-99 99:99     93.810 -9999 -99999.   ...  0   6780-66
1992-08-06 19:15 9999-99-99 99:99    114.530 -9999 -99999.   P..  0   6777-66
1992-08-06 19:15 9999-99-99 99:99    192.000 -9999 -99999.   P..  0   6778-66
1992-08-09 19:10 9999-99-99 99:99     95.330 -9999 -99999.   ...  0   6337-66
1992-08-09 19:10 9999-99-99 99:99     97.400 -9999 -99999.   ...  0   6338-66
1992-08-13 17:00 9999-99-99 99:99    233.670 -9999 -99999.   P.C  0   6557-66
1992-08-13 17:00 9999-99-99 99:99    157.110 -9999 -99999.   P..  0   6558-66
1992-08-16 23:00 9999-99-99 99:99     92.090 -9999 -99999.   ...  0   6377-66
1992-08-16 23:00 9999-99-99 99:99     92.420 -9999 -99999.   ...  0   6378-66
1992-08-20 23:40 9999-99-99 99:99     89.390 -9999 -99999.   ...  0   6513-66
1992-08-20 23:40 9999-99-99 99:99     89.880 -9999 -99999.   ...  0   6514-66
