C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.15n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 912
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-13 2016-12-20
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-05 09:22 9999-99-99 99:99  15.000 -142.430    20.0    162.400 -9999 -99999.   W..  0   3206-70
1991-01-06 17:05 9999-99-99 99:99  15.000 -160.500    20.0    133.020 -9999 -99999.   ...  0   6248-66
1991-01-06 17:05 9999-99-99 99:99  15.000 -160.500    20.0    134.020 -9999 -99999.   ...  0   6248-66
1991-01-23 09:07 9999-99-99 99:99  15.000 -142.520    20.0    112.800 -9999 -99999.   ...  0   6151-66
1991-01-23 09:07 9999-99-99 99:99  15.000 -142.520    20.0    113.730 -9999 -99999.   ...  0   6151-66
1991-02-02 21:31 9999-99-99 99:99  15.000 -161.580    20.0    122.630 -9999 -99999.   W..  0   3194-70
1991-02-02 21:31 9999-99-99 99:99  15.000 -161.580    20.0    122.830 -9999 -99999.   W..  0   3194-70
1991-02-17 17:03 9999-99-99 99:99  15.030 -161.600    20.0    114.010 -9999 -99999.   ...  0   6008-66
1991-02-17 17:03 9999-99-99 99:99  15.030 -161.600    20.0    113.640 -9999 -99999.   ...  0   6008-66
1991-02-19 14:48 9999-99-99 99:99  15.000 -142.670    20.0    183.230 -9999 -99999.   W..  0   3226-70
1991-02-19 14:48 9999-99-99 99:99  15.000 -142.670    20.0    181.900 -9999 -99999.   W..  0   3226-70
1991-03-07 04:50 9999-99-99 99:99  15.000 -142.500    20.0    127.820 -9999 -99999.   ...  0   6226-66
1991-03-07 04:50 9999-99-99 99:99  15.000 -142.500    20.0    127.910 -9999 -99999.   ...  0   6226-66
1991-04-09 02:27 9999-99-99 99:99  15.000 -142.900    20.0    142.640 -9999 -99999.   ...  0   6199-66
1991-04-09 02:27 9999-99-99 99:99  15.000 -142.900    20.0    144.030 -9999 -99999.   ...  0   6199-66
1991-04-13 10:37 9999-99-99 99:99  15.000 -161.750    20.0    175.680 -9999 -99999.   W..  0   3180-70
1991-04-13 10:37 9999-99-99 99:99  15.000 -161.750    20.0    183.700 -9999 -99999.   W..  0   3180-70
1991-04-20 17:25 9999-99-99 99:99  14.980 -139.630    20.0    137.280 -9999 -99999.   ...  0   6408-66
1991-04-20 17:25 9999-99-99 99:99  14.980 -139.630    20.0    135.780 -9999 -99999.   ...  0   6408-66
1991-04-29 18:06 9999-99-99 99:99  15.000 -139.870    20.0    172.260 -9999 -99999.   W..  0   3050-70
1991-04-29 18:06 9999-99-99 99:99  15.000 -139.870    20.0    173.060 -9999 -99999.   W..  0   3050-70
1991-05-16 23:32 9999-99-99 99:99  15.000 -137.150    20.0    124.250 -9999 -99999.   ...  0   6212-66
1991-05-16 23:32 9999-99-99 99:99  15.000 -137.150    20.0    124.030 -9999 -99999.   ...  0   6212-66
1991-05-31 04:50 9999-99-99 99:99  15.000 -142.310    20.0    113.500 -9999 -99999.   ...  0   6118-66
1991-05-31 04:50 9999-99-99 99:99  15.000 -142.310    20.0    113.320 -9999 -99999.   ...  0   6118-66
1991-06-01 14:48 9999-99-99 99:99  15.000 -161.680    20.0    130.020 -9999 -99999.   W..  0   3088-70
1991-06-01 14:48 9999-99-99 99:99  15.000 -161.680    20.0    129.380 -9999 -99999.   W..  0   3088-70
1991-06-19 09:29 9999-99-99 99:99  15.000 -139.870    20.0    142.370 -9999 -99999.   W..  0   3082-70
1991-06-19 09:29 9999-99-99 99:99  15.000 -139.870    20.0    142.970 -9999 -99999.   W..  0   3082-70
1991-06-30 08:29 9999-99-99 99:99  15.020 -138.970    20.0     84.720 -9999 -99999.   ...  0   6150-66
1991-06-30 08:29 9999-99-99 99:99  15.020 -138.970    20.0     84.880 -9999 -99999.   ...  0   6150-66
1991-07-16 02:03 9999-99-99 99:99  15.000 -142.800    20.0     76.860 -9999 -99999.   ...  0   3236-66
1991-07-16 02:03 9999-99-99 99:99  15.000 -142.800    20.0     77.290 -9999 -99999.   ...  0   3236-66
1991-07-18 17:32 9999-99-99 99:99  15.000 -160.820    20.0    102.460 -9999 -99999.   W..  0   3020-70
1991-07-18 17:32 9999-99-99 99:99  15.000 -160.820    20.0    103.010 -9999 -99999.   W..  0   3020-70
1991-08-05 00:42 9999-99-99 99:99  15.000 -139.820    20.0    116.440 -9999 -99999.   W..  0   3202-70
1991-08-05 00:42 9999-99-99 99:99  15.000 -139.820    20.0    116.460 -9999 -99999.   W..  0   3202-70
1991-08-15 08:05 9999-99-99 99:99  15.000 -161.770    20.0     74.190 -9999 -99999.   ...  0   3216-66
1991-08-15 08:05 9999-99-99 99:99  15.000 -161.770    20.0     74.260 -9999 -99999.   ...  0   3216-66
1991-09-04 10:32 9999-99-99 99:99  15.000 -144.770    20.0     86.320 -9999 -99999.   P..  0   3377-66
1991-09-04 10:32 9999-99-99 99:99  15.000 -144.770    20.0     98.520 -9999 -99999.   P..  0   3378-66
1991-09-06 16:49 9999-99-99 99:99  15.000 -138.480    20.0    114.490 -9999 -99999.   W..  0   3150-70
1991-09-06 16:49 9999-99-99 99:99  15.000 -138.480    20.0    112.600 -9999 -99999.   W..  0   3150-70
1991-09-24 17:15 9999-99-99 99:99  15.000 -142.530    20.0    149.530 -9999 -99999.   W..  0   3049-70
1991-09-24 17:15 9999-99-99 99:99  15.000 -142.530    20.0    156.590 -9999 -99999.   W..  0   3050-70
1991-10-03 03:20 9999-99-99 99:99  15.200 -161.500    20.0     88.600 -9999 -99999.   ...  0   3413-66
1991-10-03 03:20 9999-99-99 99:99  15.200 -161.500    20.0     88.780 -9999 -99999.   ...  0   3414-66
1991-10-20 18:25 9999-99-99 99:99  15.000 -139.770    20.0     99.300 -9999 -99999.   ...  0   3112-66
1991-10-27 02:35 9999-99-99 99:99  15.000 -138.180    20.0    134.620 -9999 -99999.   W..  0   3109-70
1991-10-27 02:35 9999-99-99 99:99  15.000 -138.180    20.0    146.110 -9999 -99999.   W..  0   3110-70
1991-11-10 02:00 9999-99-99 99:99  15.000 -130.730    20.0    151.580 -9999 -99999.   W..  0   3059-70
1991-11-10 02:00 9999-99-99 99:99  15.000 -130.730    20.0    136.920 -9999 -99999.   W..  0   3060-70
1991-12-07 17:31 9999-99-99 99:99  15.470 -161.320    20.0     89.470 -9999 -99999.   ...  0   3401-66
1991-12-07 17:31 9999-99-99 99:99  15.470 -161.320    20.0     89.970 -9999 -99999.   ...  0   3402-66
1991-12-22 17:11 9999-99-99 99:99  15.000 -161.580    20.0    131.880 -9999 -99999.   W..  0   3231-70
1991-12-22 17:11 9999-99-99 99:99  15.000 -161.580    20.0    166.080 -9999 -99999.   W..  0   3232-70
1991-12-24 06:00 9999-99-99 99:99  15.000 -142.730    20.0    125.530 -9999 -99999.   ...  0   3075-66
1991-12-24 06:00 9999-99-99 99:99  15.000 -142.730    20.0    123.450 -9999 -99999.   ...  0   3076-66
1992-01-09 20:40 9999-99-99 99:99  15.000 -142.230    20.0    170.820 -9999 -99999.   W..  0   3199-70
1992-01-09 20:40 9999-99-99 99:99  15.000 -142.230    20.0    155.120 -9999 -99999.   W..  0   3200-70
1992-02-03 01:13 9999-99-99 99:99  15.030 -141.730    20.0    118.070 -9999 -99999.   ...  0   3103-66
1992-02-03 01:13 9999-99-99 99:99  15.030 -141.730    20.0    116.700 -9999 -99999.   ...  0   3104-66
1992-02-08 15:05 9999-99-99 99:99  15.000 -161.650    20.0    172.560 -9999 -99999.   W..  0   3131-70
1992-02-08 15:05 9999-99-99 99:99  15.000 -161.650    20.0    178.560 -9999 -99999.   W..  0   3132-70
1992-02-25 04:35 9999-99-99 99:99  15.000 -142.430    20.0    162.680 -9999 -99999.   W..  0   3087-70
1992-02-25 04:35 9999-99-99 99:99  15.000 -142.430    20.0    161.080 -9999 -99999.   W..  0   3088-70
1992-03-14 23:38 9999-99-99 99:99  15.000 -138.730    20.0    133.050 -9999 -99999.   ...  0   3345-66
1992-03-14 23:38 9999-99-99 99:99  15.000 -138.730    20.0    134.360 -9999 -99999.   ...  0   3346-66
1992-03-23 23:45 9999-99-99 99:99  15.000 -160.700    20.0    169.590 -9999 -99999.   W..  0   3045-70
1992-03-23 23:45 9999-99-99 99:99  15.000 -160.700    20.0    161.490 -9999 -99999.   W..  0   3046-70
1992-03-28 22:00 9999-99-99 99:99  14.980 -131.420    20.0    155.790 -9999 -99999.   ...  0   3375-66
1992-03-28 22:00 9999-99-99 99:99  14.980 -131.420    20.0    154.910 -9999 -99999.   ...  0   3376-66
1992-04-08 20:00 9999-99-99 99:99  15.000 -139.830    20.0    166.270 -9999 -99999.   W..  0   3085-70
1992-04-08 20:00 9999-99-99 99:99  15.000 -139.830    20.0    170.270 -9999 -99999.   W..  0   3085-70
1992-04-08 20:00 9999-99-99 99:99  15.000 -139.830    20.0    172.650 -9999 -99999.   W..  0   3086-70
1992-04-25 18:31 9999-99-99 99:99  15.000 -161.450    20.0    125.710 -9999 -99999.   P..  0   3479-66
1992-04-25 18:31 9999-99-99 99:99  15.000 -161.450    20.0    131.570 -9999 -99999.   P..  0   3480-66
1992-05-11 19:42 9999-99-99 99:99  15.000 -136.750    20.0    166.450 -9999 -99999.   W..  0   3137-70
1992-05-11 19:42 9999-99-99 99:99  15.000 -136.750    20.0    163.580 -9999 -99999.   W..  0   3138-70
1992-05-12 04:50 9999-99-99 99:99  15.000 -142.800    20.0    140.010 -9999 -99999.   P..  0   3183-66
1992-05-12 04:50 9999-99-99 99:99  15.000 -142.800    20.0    136.020 -9999 -99999.   P..  0   3184-66
1992-05-26 09:09 9999-99-99 99:99  14.950 -138.670    20.0    151.620 -9999 -99999.   W..  0   3073-70
1992-05-26 09:09 9999-99-99 99:99  14.950 -138.670    20.0    143.330 -9999 -99999.   W..  0   3074-70
1992-06-07 16:30 9999-99-99 99:99  15.000 -161.530    20.0     98.450 -9999 -99999.   ...  0   3385-66
1992-06-07 16:30 9999-99-99 99:99  15.000 -161.530    20.0     97.770 -9999 -99999.   ...  0   3386-66
1992-06-23 18:45 9999-99-99 99:99  15.000 -161.650    20.0    116.020 -9999 -99999.   W..  0   3001-70
1992-06-23 18:45 9999-99-99 99:99  15.000 -161.650    20.0    117.490 -9999 -99999.   W..  0   3002-70
1992-06-24 07:00 9999-99-99 99:99  15.000 -142.520    20.0     93.830 -9999 -99999.   ...  0   3367-66
1992-06-24 07:00 9999-99-99 99:99  15.000 -142.520    20.0     94.470 -9999 -99999.   ...  0   3368-66
1992-07-09 05:11 9999-99-99 99:99  14.020 -142.580    20.0    120.670 -9999 -99999.   W..  0   3180-70
1992-07-26 06:37 9999-99-99 99:99  15.000 -130.200    20.0     77.620 -9999 -99999.   ...  0   3411-66
1992-07-26 06:37 9999-99-99 99:99  15.000 -130.200    20.0     76.250 -9999 -99999.   ...  0   3412-66
1992-08-05 21:24 9999-99-99 99:99  15.020 -161.670    20.0     79.850 -9999 -99999.   W..  0   3023-70
1992-08-05 21:24 9999-99-99 99:99  15.020 -161.670    20.0    103.860 -9999 -99999.   W..  0   3024-70
1992-08-09 20:30 9999-99-99 99:99  15.000 -131.400    20.0     81.210 -9999 -99999.   ...  0   3197-66
1992-08-09 20:30 9999-99-99 99:99  15.000 -131.400    20.0     82.650 -9999 -99999.   ...  0   3198-66
1992-08-21 21:00 9999-99-99 99:99  15.000 -139.800    20.0    397.710 -9999 -99999.   W.C  0   3175-70
1992-08-21 21:00 9999-99-99 99:99  15.000 -139.800    20.0    176.750 -9999 -99999.   W..  0   3176-70
1992-09-07 11:43 9999-99-99 99:99  15.000 -161.550    20.0     73.850 -9999 -99999.   ...  0   3279-66
1992-09-07 11:43 9999-99-99 99:99  15.000 -161.550    20.0     73.370 -9999 -99999.   ...  0   3280-66
1992-09-24 12:00 9999-99-99 99:99  15.000 -138.000    20.0     76.720 -9999 -99999.   ...  0   3115-66
1992-09-24 12:00 9999-99-99 99:99  15.000 -138.000    20.0     76.870 -9999 -99999.   ...  0   3116-66
1992-09-25 19:30 9999-99-99 99:99  15.000 -105.850    20.0    108.790 -9999 -99999.   W..  0   3185-70
1992-09-25 19:30 9999-99-99 99:99  15.000 -105.850    20.0    112.330 -9999 -99999.   W..  0   3186-70
1992-10-11 19:55 9999-99-99 99:99  15.000 -142.530    20.0    118.250 -9999 -99999.   W..  0   3165-70
1992-10-11 19:55 9999-99-99 99:99  15.000 -142.530    20.0    112.150 -9999 -99999.   W..  0   3166-70
1992-10-21 21:30 9999-99-99 99:99  15.000 -161.450    20.0     78.290 -9999 -99999.   ...  0   3233-66
1992-10-21 21:30 9999-99-99 99:99  15.000 -161.450    20.0     80.510 -9999 -99999.   ...  0   3234-66
1992-11-07 03:30 9999-99-99 99:99  15.000 -142.900    20.0     89.420 -9999 -99999.   P..  0   3130-66
1992-11-07 03:30 9999-99-99 99:99  15.000 -142.900    20.0     85.550 -9999 -99999.   P..  0   3324-66
1992-11-08 22:30 9999-99-99 99:99  15.000 -161.700    20.0    121.730 -9999 -99999.   W..  0   3055-70
1992-11-08 22:30 9999-99-99 99:99  15.000 -161.700    20.0     92.790 -9999 -99999.   W..  0   3056-70
1992-11-26 04:22 9999-99-99 99:99  15.000 -142.170    20.0    144.410 -9999 -99999.   W..  0   3059-70
1992-11-26 04:22 9999-99-99 99:99  15.000 -142.170    20.0    132.430 -9999 -99999.   W..  0   3060-70
1992-12-08 06:05 9999-99-99 99:99  15.000 -106.380    20.0    109.830 -9999 -99999.   ...  0   3143-66
1992-12-08 06:05 9999-99-99 99:99  15.000 -106.380    20.0    110.180 -9999 -99999.   ...  0   3144-66
1992-12-26 15:40 9999-99-99 99:99  14.770 -139.980    20.0    116.590 -9999 -99999.   ...  0   3085-66
1992-12-26 15:40 9999-99-99 99:99  14.770 -139.980    20.0    117.520 -9999 -99999.   ...  0   3086-66
1992-12-27 07:08 9999-99-99 99:99  15.000 -138.150    20.0    120.790 -9999 -99999.   W..  0   3207-70
1992-12-27 07:08 9999-99-99 99:99  15.000 -138.150    20.0    115.920 -9999 -99999.   W..  0   3208-70
1993-01-11 06:34 9999-99-99 99:99  15.000 -130.780    20.0    112.260 -9999 -99999.   W..  0   3113-70
1993-01-11 06:34 9999-99-99 99:99  15.000 -130.780    20.0    109.310 -9999 -99999.   W..  0   3114-70
1993-01-26 06:40 9999-99-99 99:99  15.000 -161.480    20.0    113.760 -9999 -99999.   ...  0   3473-66
1993-01-26 06:40 9999-99-99 99:99  15.000 -161.480    20.0    113.130 -9999 -99999.   ...  0   3530-66
1993-02-11 21:00 9999-99-99 99:99  15.000 -138.480    20.0    144.920 -9999 -99999.   W..  0   3111-70
1993-02-11 21:00 9999-99-99 99:99  15.000 -138.480    20.0    140.900 -9999 -99999.   W..  0   3112-70
1993-02-15 11:30 9999-99-99 99:99  15.000 -142.750    20.0    120.800 -9999 -99999.   ...  0   3307-66
1993-02-15 11:30 9999-99-99 99:99  15.000 -142.750    20.0    121.280 -9999 -99999.   ...  0   3308-66
1993-02-28 20:08 9999-99-99 99:99  15.000 -142.230    20.0    177.390 -9999 -99999.   W..  0   3075-70
1993-02-28 20:08 9999-99-99 99:99  15.000 -142.230    20.0    172.090 -9999 -99999.   W..  0   3076-70
1993-03-19 20:48 9999-99-99 99:99  15.000 -106.500    20.0    188.290 -9999 -99999.   P..  0   3477-66
1993-03-19 20:48 9999-99-99 99:99  15.000 -106.500    20.0    166.910 -9999 -99999.   P..  0   3478-66
1993-03-29 09:44 9999-99-99 99:99  15.000 -161.600    20.0    156.300 -9999 -99999.   W..  0   3025-70
1993-03-29 09:44 9999-99-99 99:99  15.000 -161.600    20.0    154.150 -9999 -99999.   W..  0   3026-70
1993-04-07 01:20 9999-99-99 99:99  15.000 -142.700    20.0    105.420 -9999 -99999.   ...  0   3355-66
1993-04-07 01:20 9999-99-99 99:99  15.000 -142.700    20.0    107.200 -9999 -99999.   ...  0   3356-66
1993-04-15 07:12 9999-99-99 99:99  15.000 -142.370    20.0    160.190 -9999 -99999.   W..  0   3087-70
1993-04-15 07:12 9999-99-99 99:99  15.000 -142.370    20.0    156.480 -9999 -99999.   W..  0   3088-70
1993-05-04 17:20 9999-99-99 99:99  15.000 -161.500    20.0    124.750 -9999 -99999.   ...  0   3525-66
1993-05-04 17:20 9999-99-99 99:99  15.000 -161.500    20.0    123.760 -9999 -99999.   ...  0   3526-66
1993-05-17 12:50 9999-99-99 99:99  15.000 -109.280    20.0    129.170 -9999 -99999.   W..  0   3161-70
1993-05-17 12:50 9999-99-99 99:99  15.000 -109.280    20.0    151.910 -9999 -99999.   W..  0   3162-70
1993-05-21 13:15 9999-99-99 99:99  15.000 -131.470    20.0    113.920 -9999 -99999.   P..  0   3467-66
1993-05-21 13:15 9999-99-99 99:99  15.000 -131.470    20.0    108.220 -9999 -99999.   P..  0   3468-66
1993-06-04 01:36 9999-99-99 99:99  15.000 -139.970    20.0    132.460 -9999 -99999.   W..  0   3199-70
1993-06-04 01:36 9999-99-99 99:99  15.000 -139.970    20.0    119.950 -9999 -99999.   W..  0   3200-70
1993-06-26 13:04 9999-99-99 99:99  15.000 -109.400    20.0     95.250 -9999 -99999.   ...  0   3419-66
1993-06-26 13:04 9999-99-99 99:99  15.000 -109.400    20.0     93.620 -9999 -99999.   ...  0   3420-66
1993-07-05 13:00 9999-99-99 99:99  15.000 -161.550    20.0    108.750 -9999 -99999.   W..  0   3177-70
1993-07-05 13:00 9999-99-99 99:99  15.000 -161.550    20.0    112.380 -9999 -99999.   W..  0   3178-70
1993-07-23 18:51 9999-99-99 99:99  15.000 -130.620    20.0    120.310 -9999 -99999.   W..  0   3045-70
