C01 TITLE: CO event sampling data 
C02 FILE NAME: scs9xxx00.noaa.am.fl.co.21n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 478
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: South China Sea 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 15
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1991-07-08 1998-10-14
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1992-04-21 11:55 9999-99-99 99:99  21.000  113.470    20.0    202.270 -9999 -99999.   ...  0   3076-66
1992-05-01 03:44 9999-99-99 99:99  21.000  114.180    20.0    129.180 -9999 -99999.   ...  0   3089-66
1992-05-01 03:44 9999-99-99 99:99  21.000  114.180    20.0    128.370 -9999 -99999.   ...  0   3090-66
1992-05-03 08:00 9999-99-99 99:99  21.000  114.230    20.0    194.650 -9999 -99999.   ...  0   3137-66
1992-05-03 08:00 9999-99-99 99:99  21.000  114.230    20.0    195.940 -9999 -99999.   ...  0   3138-66
1992-05-13 08:52 9999-99-99 99:99  21.000  114.120    20.0    199.360 -9999 -99999.   ...  0   3097-66
1992-05-13 08:52 9999-99-99 99:99  21.000  114.120    20.0    197.610 -9999 -99999.   ...  0   3098-66
1992-05-15 08:06 9999-99-99 99:99  20.820  114.220    20.0    105.760 -9999 -99999.   ...  0   3113-66
1992-05-15 08:06 9999-99-99 99:99  20.820  114.220    20.0    108.940 -9999 -99999.   ...  0   3114-66
1992-05-26 20:20 9999-99-99 99:99  21.050  114.070    20.0    272.290 -9999 -99999.   .XC  0   3347-66
1992-05-26 20:20 9999-99-99 99:99  21.050  114.070    20.0    274.730 -9999 -99999.   .XC  0   3348-66
1992-05-28 13:42 9999-99-99 99:99  21.000  114.230    20.0    202.970 -9999 -99999.   ...  0   3195-66
1992-05-28 13:42 9999-99-99 99:99  21.000  114.230    20.0    199.950 -9999 -99999.   ...  0   3196-66
1992-06-08 18:06 9999-99-99 99:99  21.000  114.120    20.0    123.060 -9999 -99999.   ...  0   3545-66
1992-06-08 18:06 9999-99-99 99:99  21.000  114.120    20.0    121.220 -9999 -99999.   ...  0   3546-66
1992-06-10 12:24 9999-99-99 99:99  21.000  114.270    20.0     83.530 -9999 -99999.   ...  0   3547-66
1992-06-10 12:24 9999-99-99 99:99  21.000  114.270    20.0     85.540 -9999 -99999.   ...  0   3548-66
1992-06-23 16:22 9999-99-99 99:99  21.000  114.100    20.0     87.470 -9999 -99999.   ...  0   3021-66
1992-06-23 16:22 9999-99-99 99:99  21.000  114.100    20.0     87.700 -9999 -99999.   ...  0   3022-66
1992-06-25 12:05 9999-99-99 99:99  21.000  114.230    20.0    105.620 -9999 -99999.   ...  0   3067-66
1992-06-25 12:05 9999-99-99 99:99  21.000  114.230    20.0    107.430 -9999 -99999.   ...  0   3068-66
1992-07-08 00:50 9999-99-99 99:99  21.070  114.150    20.0    242.230 -9999 -99999.   P.C  0   3357-66
1992-07-08 00:50 9999-99-99 99:99  21.070  114.150    20.0    234.520 -9999 -99999.   P.C  0   3358-66
1992-07-09 13:00 9999-99-99 99:99  21.000  114.280    20.0     94.350 -9999 -99999.   ...  0   3531-66
1992-07-09 13:00 9999-99-99 99:99  21.000  114.280    20.0     93.720 -9999 -99999.   ...  0   3532-66
1992-07-19 19:25 9999-99-99 99:99  21.000  114.120    20.0     90.820 -9999 -99999.   ...  0   3351-66
1992-07-19 19:25 9999-99-99 99:99  21.000  114.120    20.0     88.960 -9999 -99999.   ...  0   3352-66
1992-07-21 08:05 9999-99-99 99:99  21.000  114.230    20.0     79.410 -9999 -99999.   ...  0   3375-66
1992-07-21 08:05 9999-99-99 99:99  21.000  114.230    20.0     79.950 -9999 -99999.   ...  0   3376-66
1992-07-31 19:15 9999-99-99 99:99  21.000  114.100    20.0     91.110 -9999 -99999.   ...  0   3455-66
1992-07-31 19:15 9999-99-99 99:99  21.000  114.100    20.0     91.420 -9999 -99999.   ...  0   3456-66
1992-08-02 11:08 9999-99-99 99:99  21.000  114.320    20.0     81.660 -9999 -99999.   ...  0   3155-66
1992-08-02 11:08 9999-99-99 99:99  21.000  114.320    20.0     81.380 -9999 -99999.   ...  0   3156-66
1992-08-12 16:25 9999-99-99 99:99  21.000  114.080    20.0     76.300 -9999 -99999.   ...  0   3151-66
1992-08-12 16:25 9999-99-99 99:99  21.000  114.080    20.0     78.010 -9999 -99999.   ...  0   3152-66
1992-08-14 08:07 9999-99-99 99:99  21.030  114.280    20.0     94.510 -9999 -99999.   P..  0   3065-66
1992-08-14 08:07 9999-99-99 99:99  21.030  114.280    20.0     89.090 -9999 -99999.   P..  0   3066-66
1992-08-24 17:35 9999-99-99 99:99  21.080  114.130    20.0    101.490 -9999 -99999.   ...  0   3425-66
1992-08-24 17:35 9999-99-99 99:99  21.080  114.130    20.0     99.020 -9999 -99999.   ...  0   3426-66
1992-08-27 05:33 9999-99-99 99:99  21.000  114.280    20.0    129.560 -9999 -99999.   ...  0   3109-66
1992-08-27 05:33 9999-99-99 99:99  21.000  114.280    20.0    126.660 -9999 -99999.   ...  0   3110-66
1992-09-07 13:35 9999-99-99 99:99  21.030  114.070    20.0     98.980 -9999 -99999.   ...  0   3135-66
1992-09-07 13:35 9999-99-99 99:99  21.030  114.070    20.0     97.520 -9999 -99999.   ...  0   3136-66
1992-09-09 06:45 9999-99-99 99:99  21.000  114.270    20.0     89.040 -9999 -99999.   ...  0   3189-66
1992-09-09 06:45 9999-99-99 99:99  21.000  114.270    20.0     88.350 -9999 -99999.   ...  0   3190-66
1992-09-21 01:40 9999-99-99 99:99  21.130  114.100    20.0    312.650 -9999 -99999.   .XC  0   3263-66
1992-09-21 01:40 9999-99-99 99:99  21.130  114.100    20.0    316.440 -9999 -99999.   .XC  0   3264-66
1992-09-23 12:34 9999-99-99 99:99  21.000  114.000    20.0    367.150 -9999 -99999.   P.C  0   3547-66
1992-09-23 12:34 9999-99-99 99:99  21.000  114.000    20.0    370.770 -9999 -99999.   P.C  0   3548-66
1992-10-05 00:00 9999-99-99 99:99  21.000  114.080    20.0    194.430 -9999 -99999.   P..  0   3255-66
1992-10-05 00:00 9999-99-99 99:99  21.000  114.080    20.0    202.430 -9999 -99999.   P..  0   3256-66
1992-10-07 05:10 9999-99-99 99:99  21.000  114.130    20.0    238.560 -9999 -99999.   ..C  0   3435-66
1992-10-07 05:10 9999-99-99 99:99  21.000  114.130    20.0    236.900 -9999 -99999.   ..C  0   3436-66
1992-10-19 13:40 9999-99-99 99:99  21.020  114.130    20.0    316.520 -9999 -99999.   P.C  0   3457-66
1992-10-19 13:40 9999-99-99 99:99  21.020  114.130    20.0    328.650 -9999 -99999.   P.C  0   3458-66
1992-10-22 05:20 9999-99-99 99:99  21.000  114.250    20.0    142.560 -9999 -99999.   ...  0   3345-66
1992-10-22 05:20 9999-99-99 99:99  21.000  114.250    20.0    143.940 -9999 -99999.   ...  0   3346-66
1992-11-02 04:56 9999-99-99 99:99  21.000  114.120    20.0    201.180 -9999 -99999.   ...  0   3539-66
1992-11-02 04:56 9999-99-99 99:99  21.000  114.120    20.0    200.410 -9999 -99999.   ...  0   3540-66
1992-11-05 05:13 9999-99-99 99:99  21.000  114.230    20.0    267.970 -9999 -99999.   ..C  0   3315-66
1992-11-18 00:10 9999-99-99 99:99  21.450  114.280    20.0    166.000 -9999 -99999.   ...  0   3027-66
1992-11-18 00:10 9999-99-99 99:99  21.450  114.280    20.0    165.300 -9999 -99999.   ...  0   3028-66
1992-11-19 16:00 9999-99-99 99:99  21.130  113.750    20.0    161.930 -9999 -99999.   P..  0   3321-66
1992-11-19 16:00 9999-99-99 99:99  21.130  113.750    20.0    157.010 -9999 -99999.   P..  0   3322-66
1992-11-30 16:30 9999-99-99 99:99  21.080  114.150    20.0    200.960 -9999 -99999.   ...  0   3261-66
1992-11-30 16:30 9999-99-99 99:99  21.080  114.150    20.0    201.400 -9999 -99999.   ...  0   3262-66
1992-12-02 17:00 9999-99-99 99:99  21.000  113.750    20.0    230.000 -9999 -99999.   ...  0   3135-66
1992-12-02 17:00 9999-99-99 99:99  21.000  113.750    20.0    229.750 -9999 -99999.   ...  0   3136-66
1992-12-14 12:09 9999-99-99 99:99  21.280  114.220    20.0    304.740 -9999 -99999.   P.C  0   3159-66
1992-12-14 12:09 9999-99-99 99:99  21.280  114.220    20.0    323.910 -9999 -99999.   P.C  0   3160-66
1992-12-16 14:38 9999-99-99 99:99  20.980  113.730    20.0    310.550 -9999 -99999.   .XC  0   3497-66
1992-12-16 14:38 9999-99-99 99:99  20.980  113.730    20.0    311.480 -9999 -99999.   .XC  0   3498-66
1992-12-28 06:05 9999-99-99 99:99  21.130  114.180    20.0    454.240 -9999 -99999.   .XC  0   3423-66
1992-12-30 08:05 9999-99-99 99:99  20.970  113.730    20.0    414.900 -9999 -99999.   .XC  0   3257-66
1992-12-30 08:05 9999-99-99 99:99  20.970  113.730    20.0    417.250 -9999 -99999.   .XC  0   3258-66
1993-01-10 18:15 9999-99-99 99:99  21.000  114.130    20.0    322.410 -9999 -99999.   P.C  0   3403-66
1993-01-10 18:15 9999-99-99 99:99  21.000  114.130    20.0    336.290 -9999 -99999.   P.C  0   3404-66
1993-01-12 12:16 9999-99-99 99:99  21.000  113.730    20.0    274.760 -9999 -99999.   ..C  0   3103-66
1993-01-12 12:16 9999-99-99 99:99  21.000  113.730    20.0    273.830 -9999 -99999.   ..C  0   3104-66
1993-01-22 19:50 9999-99-99 99:99  21.000  114.120    20.0    208.590 -9999 -99999.   P..  0   3125-66
1993-01-22 19:50 9999-99-99 99:99  21.000  114.120    20.0    151.520 -9999 -99999.   P..  0   3126-66
1993-01-24 10:35 9999-99-99 99:99  20.970  113.720    20.0    182.620 -9999 -99999.   P..  0   3371-66
1993-01-24 10:35 9999-99-99 99:99  20.970  113.720    20.0    222.550 -9999 -99999.   P..  0   3372-66
1993-11-19 16:11 9999-99-99 99:99  20.980  113.950    20.0    193.940 -9999 -99999.   ...  0   3195-91
1993-11-19 16:11 9999-99-99 99:99  20.980  113.950    20.0    194.630 -9999 -99999.   ...  0   3196-91
1993-11-21 17:25 9999-99-99 99:99  20.980  113.970    20.0    404.010 -9999 -99999.   .XC  0   3193-91
1993-11-21 17:25 9999-99-99 99:99  20.980  113.970    20.0    402.690 -9999 -99999.   .XC  0   3194-91
1993-12-05 21:05 9999-99-99 99:99  21.000  114.000    20.0    286.990 -9999 -99999.   P.C  0   3215-91
1993-12-05 21:05 9999-99-99 99:99  21.000  114.000    20.0    282.200 -9999 -99999.   P.C  0   3216-91
1993-12-08 10:45 9999-99-99 99:99  21.000  113.980    20.0    200.890 -9999 -99999.   P..  0   3225-91
1993-12-08 10:45 9999-99-99 99:99  21.000  113.980    20.0    191.850 -9999 -99999.   P..  0   3226-91
1993-12-23 05:00 9999-99-99 99:99  21.000  113.980    20.0    359.640 -9999 -99999.   P.C  0   3063-91
1993-12-23 05:00 9999-99-99 99:99  21.000  113.980    20.0    352.270 -9999 -99999.   P.C  0   3064-91
1993-12-25 14:37 9999-99-99 99:99  21.000  113.980    20.0    313.770 -9999 -99999.   P.C  0   3097-91
1993-12-25 14:37 9999-99-99 99:99  21.000  113.980    20.0    332.220 -9999 -99999.   P.C  0   3098-91
1994-01-06 22:45 9999-99-99 99:99  21.070  113.980    20.0    494.730 -9999 -99999.   P.C  0   3331-91
1994-01-06 22:45 9999-99-99 99:99  21.070  113.980    20.0    492.370 -9999 -99999.   P.C  0   3332-91
1994-01-09 08:00 9999-99-99 99:99  21.000  114.000    20.0    371.520 -9999 -99999.   .XC  0   3333-91
1994-01-09 08:00 9999-99-99 99:99  21.000  114.000    20.0    370.420 -9999 -99999.   .XC  0   3334-91
1994-01-22 07:35 9999-99-99 99:99  21.000  113.970    20.0    402.960 -9999 -99999.   P.C  0   3371-91
1994-01-22 07:35 9999-99-99 99:99  21.000  113.970    20.0    395.250 -9999 -99999.   P.C  0   3372-91
1994-01-24 09:00 9999-99-99 99:99  21.020  114.000    20.0    322.110 -9999 -99999.   P.C  0   3379-91
1994-01-24 09:00 9999-99-99 99:99  21.020  114.000    20.0    327.220 -9999 -99999.   P.C  0   3380-91
1994-02-06 06:40 9999-99-99 99:99  21.000  113.970    20.0    214.900 -9999 -99999.   P..  0   3173-91
1994-02-06 06:40 9999-99-99 99:99  21.000  113.970    20.0    220.300 -9999 -99999.   P..  0   3174-91
1994-02-09 09:10 9999-99-99 99:99  21.000  114.000    20.0    452.720 -9999 -99999.   .XC  0   3175-91
1994-02-22 02:57 9999-99-99 99:99  21.000  113.980    20.0    378.750 -9999 -99999.   .XC  0   3045-91
1994-02-24 08:10 9999-99-99 99:99  21.000  113.970    20.0    128.450 -9999 -99999.   P..  0   3093-91
1994-02-24 08:10 9999-99-99 99:99  21.000  113.970    20.0    139.980 -9999 -99999.   P..  0   3094-91
1994-03-09 06:05 9999-99-99 99:99  21.000  113.980    20.0    215.690 -9999 -99999.   ...  0   3151-91
1994-03-09 06:05 9999-99-99 99:99  21.000  113.980    20.0    216.610 -9999 -99999.   ...  0   3152-91
1994-03-11 15:20 9999-99-99 99:99  21.000  113.980    20.0    266.120 -9999 -99999.   ..C  0   3259-91
1994-03-11 15:20 9999-99-99 99:99  21.000  113.980    20.0    268.130 -9999 -99999.   ..C  0   3260-91
1994-03-24 07:55 9999-99-99 99:99  21.000  113.950    20.0    409.640 -9999 -99999.   .XC  0   3213-91
1994-03-24 07:55 9999-99-99 99:99  21.000  113.950    20.0    410.560 -9999 -99999.   .XC  0   3214-91
1994-03-26 09:00 9999-99-99 99:99  20.980  113.980    20.0    269.280 -9999 -99999.   ..C  0   3247-91
1994-03-26 09:00 9999-99-99 99:99  20.980  113.980    20.0    271.250 -9999 -99999.   ..C  0   3248-91
1994-04-08 22:00 9999-99-99 99:99  21.000  113.970    20.0    141.850 -9999 -99999.   ...  0   3415-91
1994-04-08 22:00 9999-99-99 99:99  21.000  113.970    20.0    141.030 -9999 -99999.   ...  0   3416-91
1994-04-11 08:40 9999-99-99 99:99  21.000  114.000    20.0    148.160 -9999 -99999.   ...  0   3425-91
1994-04-11 08:40 9999-99-99 99:99  21.000  114.000    20.0    148.870 -9999 -99999.   ...  0   3426-91
1994-04-25 05:00 9999-99-99 99:99  21.000  114.000    20.0    215.960 -9999 -99999.   P..  0   3509-91
1994-04-25 05:00 9999-99-99 99:99  21.000  114.000    20.0    174.320 -9999 -99999.   P..  0   3510-91
1994-04-30 12:15 9999-99-99 99:99  21.000  114.000    20.0    119.560 -9999 -99999.   ...  0   3497-91
1994-04-30 12:15 9999-99-99 99:99  21.000  114.000    20.0    119.400 -9999 -99999.   ...  0   3498-91
1994-05-19 19:05 9999-99-99 99:99  21.000  113.980    20.0    165.570 -9999 -99999.   ...  0   3365-91
1994-05-19 19:05 9999-99-99 99:99  21.000  113.980    20.0    166.220 -9999 -99999.   ...  0   3366-91
1994-05-21 18:06 9999-99-99 99:99  21.000  114.000    20.0    190.840 -9999 -99999.   ...  0   3223-91
1994-05-21 18:06 9999-99-99 99:99  21.000  114.000    20.0    190.680 -9999 -99999.   ...  0   3224-91
1994-06-03 08:18 9999-99-99 99:99  21.000  113.970    20.0     92.940 -9999 -99999.   ...  0   3477-91
1994-06-03 08:18 9999-99-99 99:99  21.000  113.970    20.0     92.510 -9999 -99999.   ...  0   3478-91
1994-06-05 14:05 9999-99-99 99:99  21.000  113.970    20.0    141.900 -9999 -99999.   P..  0   3467-91
1994-06-05 14:05 9999-99-99 99:99  21.000  113.970    20.0    137.250 -9999 -99999.   P..  0   3468-91
1994-06-18 12:34 9999-99-99 99:99  21.000  113.980    20.0    102.870 -9999 -99999.   ...  0   3189-91
1994-06-18 12:34 9999-99-99 99:99  21.000  113.980    20.0    103.320 -9999 -99999.   ...  0   3190-91
1994-06-21 07:25 9999-99-99 99:99  21.000  113.980    20.0     80.440 -9999 -99999.   ...  0   3071-91
1994-06-21 07:25 9999-99-99 99:99  21.000  113.980    20.0     80.570 -9999 -99999.   ...  0   3072-91
1994-07-03 12:30 9999-99-99 99:99  21.000  113.970    20.0     93.650 -9999 -99999.   P..  0   3505-91
1994-07-03 12:30 9999-99-99 99:99  21.000  113.970    20.0    106.360 -9999 -99999.   P..  0   3506-91
1994-07-06 10:00 9999-99-99 99:99  20.980  113.970    20.0     96.290 -9999 -99999.   ...  0   3153-91
1994-07-06 10:00 9999-99-99 99:99  20.980  113.970    20.0     95.170 -9999 -99999.   ...  0   3154-91
1994-07-19 00:38 9999-99-99 99:99  21.000  114.000    20.0     85.320 -9999 -99999.   ...  0   3201-91
1994-07-19 00:38 9999-99-99 99:99  21.000  114.000    20.0     85.170 -9999 -99999.   ...  0   3202-91
1994-07-21 08:58 9999-99-99 99:99  21.000  114.000    20.0    153.590 -9999 -99999.   P..  0   3103-91
1994-07-21 08:58 9999-99-99 99:99  21.000  114.000    20.0    147.890 -9999 -99999.   P..  0   3104-91
1994-08-03 01:00 9999-99-99 99:99  21.000  113.980    20.0    126.620 -9999 -99999.   P..  0   3049-91
1994-08-03 01:00 9999-99-99 99:99  21.000  113.980    20.0    120.550 -9999 -99999.   P..  0   3050-91
1994-08-05 11:20 9999-99-99 99:99  21.000  113.980    20.0    105.040 -9999 -99999.   P..  0   3069-91
1994-08-05 11:20 9999-99-99 99:99  21.000  113.980    20.0    101.120 -9999 -99999.   P..  0   3070-91
1994-08-20 02:05 9999-99-99 99:99  21.000  113.980    20.0    108.430 -9999 -99999.   ...  0   3177-91
1994-08-20 02:05 9999-99-99 99:99  21.000  113.980    20.0    105.120 -9999 -99999.   ...  0   3178-91
1994-08-22 17:32 9999-99-99 99:99  21.000  114.000    20.0    218.190 -9999 -99999.   ...  0   3129-91
1994-08-22 17:32 9999-99-99 99:99  21.000  114.000    20.0    218.840 -9999 -99999.   ...  0   3130-91
