C01 TITLE: CO event sampling data 
C02 FILE NAME: cgo540s00.csiro.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 3653
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Cape Grim 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
1984-11-13 00:35 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S10
1984-11-13 02:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-045
1984-11-13 02:39 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-060
1984-11-15 00:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S11
1984-11-15 01:51 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S12
1984-11-15 02:13 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S13
1984-11-22 00:42 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S14
1984-11-22 00:54 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S15
1984-11-23 00:18 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G050-S01
1984-11-23 00:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S02
1984-11-29 01:14 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S04
1984-11-29 03:37 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S03
1984-12-03 00:31 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S05
1984-12-06 01:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-052
1984-12-06 01:40 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-053
1984-12-06 05:21 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S10
1984-12-06 05:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S11
1984-12-14 04:47 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G050-S12
1984-12-14 05:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G050-S13
1984-12-20 00:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S14
1984-12-20 00:24 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S15
1984-12-20 00:57 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-060
1984-12-20 01:27 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-045
1985-01-03 04:28 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S01
1985-01-03 05:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S02
1985-01-07 02:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G050-S03
1985-01-07 02:28 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S04
1985-01-09 05:21 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S05
1985-01-16 23:37 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S10
1985-01-16 23:51 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S11
1985-01-17 23:32 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S12
1985-01-17 23:46 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S13
1985-01-23 23:20 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S14
1985-01-23 23:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S15
1985-01-31 04:00 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S01
1985-01-31 04:34 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S02
1985-02-05 23:34 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S03
1985-02-05 23:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S04
1985-02-06 01:14 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-052
1985-02-06 02:52 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-053
1985-02-06 23:31 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S05
1985-02-13 23:48 9999-99-99 99:99     38.499 -9999 -99999.   ...  0  G050-S10
1985-02-14 00:26 9999-99-99 99:99     42.368 -9999 -99999.   ...  0  G050-S11
1985-02-22 05:27 9999-99-99 99:99     29.793 -9999 -99999.   .M.  0  G050-S12
1985-02-25 23:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S14
1985-02-25 23:58 9999-99-99 99:99     32.502 -9999 -99999.   .M.  0  G050-S15
1985-02-28 04:15 9999-99-99 99:99     42.368 -9999 -99999.   ...  0  G050-S01
1985-02-28 04:42 9999-99-99 99:99     36.758 -9999 -99999.   ...  0  G050-S02
1985-03-05 04:13 9999-99-99 99:99     34.630 -9999 -99999.   ...  0  G050-S03
1985-03-05 04:50 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S04
1985-03-05 05:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-045
1985-03-05 05:56 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-060
1985-03-15 03:22 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G050-S05
1985-03-28 05:45 9999-99-99 99:99     39.853 -9999 -99999.   ...  0  G050-S10
1985-03-28 06:11 9999-99-99 99:99     41.788 -9999 -99999.   ...  0  G050-S11
1985-03-29 03:18 9999-99-99 99:99     38.306 -9999 -99999.   ...  0  G050-S12
1985-03-29 04:00 9999-99-99 99:99     38.693 -9999 -99999.   ...  0  G050-S13
1985-03-29 05:31 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-052
1985-03-29 05:58 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-053
1985-04-12 03:16 9999-99-99 99:99    132.135 -9999 -99999.   .G.  0  G050-S14
1985-04-12 03:24 9999-99-99 99:99    130.781 -9999 -99999.   .G.  0  G050-S15
1985-04-16 05:17 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S01
1985-04-16 06:35 9999-99-99 99:99     36.178 -9999 -99999.   ...  0  G050-S02
1985-04-18 02:50 9999-99-99 99:99     36.565 -9999 -99999.   ...  0  G500-060
1985-04-18 03:32 9999-99-99 99:99     37.338 -9999 -99999.   ...  0  G500-045
1985-04-18 03:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S03
1985-04-18 03:57 9999-99-99 99:99     40.434 -9999 -99999.   ...  0  G050-S04
1985-04-19 05:25 9999-99-99 99:99     35.791 -9999 -99999.   ...  0  G050-S05
1985-05-08 01:41 9999-99-99 99:99     45.464 -9999 -99999.   .M.  0  G050-S01
1985-05-08 01:59 9999-99-99 99:99     42.175 -9999 -99999.   ...  0  G050-S02
1985-05-17 02:14 9999-99-99 99:99     42.949 -9999 -99999.   .G.  0  G050-S03
1985-05-31 00:50 9999-99-99 99:99     41.401 -9999 -99999.   ...  0  G050-S05
1985-05-31 01:19 9999-99-99 99:99     46.625 -9999 -99999.   ...  0  G050-S07
1985-05-31 05:18 9999-99-99 99:99     44.110 -9999 -99999.   ...  0  G500-052
1985-05-31 05:45 9999-99-99 99:99     43.142 -9999 -99999.   ...  0  G500-053
1985-06-07 00:55 9999-99-99 99:99     44.496 -9999 -99999.   ...  0  G050-S12
1985-06-07 01:45 9999-99-99 99:99     46.818 -9999 -99999.   ...  0  G050-S10
1985-06-12 01:24 9999-99-99 99:99     43.723 -9999 -99999.   ...  0  G050-S13
1985-06-14 00:34 9999-99-99 99:99     43.142 -9999 -99999.   ...  0  G050-S14
1985-06-14 00:52 9999-99-99 99:99     42.949 -9999 -99999.   ...  0  G050-S15
1985-06-24 00:32 9999-99-99 99:99     51.461 -9999 -99999.   .G.  0  G050-S01
1985-06-24 00:42 9999-99-99 99:99     49.333 -9999 -99999.   ...  0  G050-S02
1985-07-05 02:50 9999-99-99 99:99     56.298 -9999 -99999.   ...  0  G050-S03
1985-07-05 03:19 9999-99-99 99:99     74.870 -9999 -99999.   .M.  0  G050-S04
1985-07-11 04:36 9999-99-99 99:99     57.652 -9999 -99999.   ...  0  G050-S05
1985-07-11 04:45 9999-99-99 99:99     56.298 -9999 -99999.   ...  0  G050-S07
1985-07-17 04:19 9999-99-99 99:99     52.428 -9999 -99999.   ...  0  G050-S10
1985-07-17 04:32 9999-99-99 99:99     54.170 -9999 -99999.   ...  0  G050-S11
1985-07-22 00:43 9999-99-99 99:99     53.589 -9999 -99999.   ...  0  G050-S12
1985-07-22 00:57 9999-99-99 99:99     53.589 -9999 -99999.   .G.  0  G050-S13
1985-07-22 01:51 9999-99-99 99:99     53.589 -9999 -99999.   ...  0  G500-045
1985-07-22 02:18 9999-99-99 99:99     51.461 -9999 -99999.   .M.  0  G500-060
1985-07-29 00:21 9999-99-99 99:99     57.265 -9999 -99999.   .G.  0  G050-S14
1985-07-29 00:32 9999-99-99 99:99     57.459 -9999 -99999.   ...  0  G050-S15
1985-07-30 00:12 9999-99-99 99:99     55.524 -9999 -99999.   ...  0  G050-S01
1985-07-30 00:45 9999-99-99 99:99     56.491 -9999 -99999.   ...  0  G050-S02
1985-07-31 01:37 9999-99-99 99:99     61.134 -9999 -99999.   ...  0  G050-S03
1985-07-31 01:49 9999-99-99 99:99     60.747 -9999 -99999.   ...  0  G050-S04
1985-08-07 23:30 9999-99-99 99:99     62.489 -9999 -99999.   ...  0  G050-S05
1985-08-07 23:38 9999-99-99 99:99     63.649 -9999 -99999.   ...  0  G050-S06
1985-08-08 01:32 9999-99-99 99:99     60.360 -9999 -99999.   ...  0  G500-052
1985-08-08 01:57 9999-99-99 99:99     59.587 -9999 -99999.   ...  0  G500-053
1985-08-23 01:40 9999-99-99 99:99     74.483 -9999 -99999.   .G.  0  G050-S10
1985-08-23 01:59 9999-99-99 99:99     71.194 -9999 -99999.   .G.  0  G050-S11
1985-08-26 00:26 9999-99-99 99:99     60.360 -9999 -99999.   ...  0  G050-S12
1985-09-03 00:45 9999-99-99 99:99     63.262 -9999 -99999.   ...  0  G050-S14
1985-09-03 01:13 9999-99-99 99:99     64.810 -9999 -99999.   ...  0  G050-S15
1985-09-05 02:11 9999-99-99 99:99     71.001 -9999 -99999.   .M.  0  G050-S01
1985-09-05 04:42 9999-99-99 99:99     65.971 -9999 -99999.   ...  0  G050-S02
1985-09-13 03:40 9999-99-99 99:99     94.410 -9999 -99999.   .G.  0  G050-S03
1985-09-13 03:58 9999-99-99 99:99     94.990 -9999 -99999.   .G.  0  G050-S04
1985-09-16 00:50 9999-99-99 99:99     71.581 -9999 -99999.   .M.  0  G050-S05
1985-09-16 01:23 9999-99-99 99:99     60.360 -9999 -99999.   ...  0  G050-S06
1985-09-18 00:27 9999-99-99 99:99     61.908 -9999 -99999.   ...  0  G050-S10
1985-09-18 00:41 9999-99-99 99:99     63.456 -9999 -99999.   ...  0  G050-S11
1985-09-18 01:35 9999-99-99 99:99     60.941 -9999 -99999.   ...  0  G500-045
1985-09-18 02:00 9999-99-99 99:99     63.649 -9999 -99999.   ...  0  G500-060
1985-09-25 23:26 9999-99-99 99:99     59.974 -9999 -99999.   ...  0  G050-S12
1985-09-25 23:39 9999-99-99 99:99     59.974 -9999 -99999.   ...  0  G050-S13
1985-09-26 23:50 9999-99-99 99:99     61.908 -9999 -99999.   ...  0  G050-S14
1985-09-26 23:58 9999-99-99 99:99     62.489 -9999 -99999.   ...  0  G050-S15
1985-10-03 23:45 9999-99-99 99:99     67.325 -9999 -99999.   .G.  0  G050-S02
1985-10-09 02:15 9999-99-99 99:99     66.745 -9999 -99999.   ...  0  G050-S03
1985-10-09 02:30 9999-99-99 99:99     65.390 -9999 -99999.   ...  0  G050-S04
1985-10-17 19:34 9999-99-99 99:99     75.064 -9999 -99999.   .M.  0  G500-004
1985-10-17 19:36 9999-99-99 99:99     76.418 -9999 -99999.   .M.  0  G500-015
1985-10-17 19:59 9999-99-99 99:99     75.837 -9999 -99999.   .M.  0  G500-011
1985-10-17 20:01 9999-99-99 99:99     75.644 -9999 -99999.   .M.  0  G500-016
1985-10-18 00:30 9999-99-99 99:99     64.810 -9999 -99999.   ...  0  G050-S05
1985-10-18 00:42 9999-99-99 99:99     63.456 -9999 -99999.   ...  0  G050-S06
1985-10-25 04:45 9999-99-99 99:99     67.325 -9999 -99999.   .G.  0  G050-S10
1985-10-25 05:00 9999-99-99 99:99     66.164 -9999 -99999.   .G.  0  G050-S11
1985-10-30 23:20 9999-99-99 99:99     63.456 -9999 -99999.   ...  0  G050-S12
1985-10-30 23:30 9999-99-99 99:99     61.328 -9999 -99999.   ...  0  G050-S13
1985-10-31 00:26 9999-99-99 99:99     65.390 -9999 -99999.   ...  0  G500-045
1985-10-31 00:54 9999-99-99 99:99     62.102 -9999 -99999.   ...  0  G500-060
1985-11-08 00:19 9999-99-99 99:99     69.453 -9999 -99999.   .G.  0  G050-S14
1985-11-08 00:35 9999-99-99 99:99     73.709 -9999 -99999.   .G.  0  G050-S13
1985-11-11 01:16 9999-99-99 99:99     68.292 -9999 -99999.   .M.  0  G050-S01
1985-11-11 01:35 9999-99-99 99:99     65.004 -9999 -99999.   ...  0  G050-S02
1985-11-19 23:12 9999-99-99 99:99     58.619 -9999 -99999.   ...  0  G050-S04
1985-11-28 01:55 9999-99-99 99:99     63.649 -9999 -99999.   .M.  0  G050-S05
1985-11-28 02:25 9999-99-99 99:99     59.587 -9999 -99999.   .G.  0  G050-S06
1985-12-06 02:49 9999-99-99 99:99     65.584 -9999 -99999.   .G.  0  G050-S10
1985-12-06 02:59 9999-99-99 99:99     61.328 -9999 -99999.   .G.  0  G050-S11
1985-12-11 23:19 9999-99-99 99:99     52.235 -9999 -99999.   ...  0  G050-S12
1985-12-11 23:31 9999-99-99 99:99     51.655 -9999 -99999.   ...  0  G050-S13
1985-12-12 00:01 9999-99-99 99:99     49.333 -9999 -99999.   ...  0  G500-045
1985-12-12 00:25 9999-99-99 99:99     47.592 -9999 -99999.   ...  0  G500-060
1985-12-13 04:25 9999-99-99 99:99     46.431 -9999 -99999.   ...  0  G050-S14
1985-12-13 04:34 9999-99-99 99:99     45.270 -9999 -99999.   ...  0  G050-S15
1985-12-30 23:33 9999-99-99 99:99     41.595 -9999 -99999.   .G.  0  G050-S01
1985-12-30 23:47 9999-99-99 99:99     37.338 -9999 -99999.   .G.  0  G050-S02
1986-01-08 22:57 9999-99-99 99:99     35.791 -9999 -99999.   ...  0  G050-S03
1986-01-08 23:12 9999-99-99 99:99     36.758 -9999 -99999.   ...  0  G050-S04
1986-01-13 01:37 9999-99-99 99:99     40.434 -9999 -99999.   .G.  0  G050-S05
1986-01-13 02:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-052
1986-01-13 02:37 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G500-053
1986-01-24 00:45 9999-99-99 99:99     40.240 -9999 -99999.   ...  0  G050-S10
1986-01-24 00:56 9999-99-99 99:99     39.853 -9999 -99999.   ...  0  G050-S11
1986-01-31 03:45 9999-99-99 99:99     40.047 -9999 -99999.   .G.  0  G050-S12
1986-01-31 04:11 9999-99-99 99:99     41.014 -9999 -99999.   .G.  0  G050-S13
1986-02-02 22:54 9999-99-99 99:99     37.725 -9999 -99999.   ...  0  G050-S14
1986-02-02 23:13 9999-99-99 99:99     36.951 -9999 -99999.   .G.  0  G050-S15
1986-02-05 22:30 9999-99-99 99:99     31.728 -9999 -99999.   .M.  0  G050-S01
1986-02-05 22:40 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S02
1986-02-10 22:36 9999-99-99 99:99     36.758 -9999 -99999.   ...  0  G050-S03
1986-02-10 22:47 9999-99-99 99:99     40.047 -9999 -99999.   ...  0  G050-S04
1986-02-19 22:40 9999-99-99 99:99     43.529 -9999 -99999.   ...  0  G050-S10
1986-02-19 23:33 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S11
1986-02-22 00:57 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G050-S12
1986-02-22 01:15 9999-99-99 99:99     44.883 -9999 -99999.   ...  0  G050-S13
1986-02-28 00:52 9999-99-99 99:99     46.044 -9999 -99999.   .G.  0  G050-S15
1986-03-07 00:42 9999-99-99 99:99     75.837 -9999 -99999.   .M.  0  G050-S01
1986-03-07 00:48 9999-99-99 99:99     72.936 -9999 -99999.   .M.  0  G050-S02
1986-03-10 01:31 9999-99-99 99:99     36.565 -9999 -99999.   ...  0  G050-S03
1986-03-10 01:47 9999-99-99 99:99     40.047 -9999 -99999.   ...  0  G050-S05
1986-03-17 02:14 9999-99-99 99:99     40.434 -9999 -99999.   .G.  0  G050-S06
1986-03-17 02:25 9999-99-99 99:99     42.562 -9999 -99999.   ...  0  G050-S07
1986-03-20 23:36 9999-99-99 99:99     36.758 -9999 -99999.   .G.  0  G050-S10
1986-03-20 23:45 9999-99-99 99:99     35.597 -9999 -99999.   .G.  0  G050-S11
1986-03-25 04:37 9999-99-99 99:99     43.529 -9999 -99999.   .M.  0  G050-S12
1986-03-25 04:46 9999-99-99 99:99     35.210 -9999 -99999.   ...  0  G050-S13
1986-04-01 05:40 9999-99-99 99:99     61.960 -9999 -99999.   .G.  0  G050-S14
1986-04-01 05:45 9999-99-99 99:99     57.255 -9999 -99999.   .G.  0  G050-S15
1986-04-02 23:50 9999-99-99 99:99     32.353 -9999 -99999.   ...  0  G050-S01
1986-04-02 23:59 9999-99-99 99:99     31.568 -9999 -99999.   .M.  0  G050-S02
1986-04-07 05:15 9999-99-99 99:99     39.215 -9999 -99999.   .G.  0  G050-S03
1986-04-17 23:47 9999-99-99 99:99     38.235 -9999 -99999.   ...  0  G050-S10
1986-04-21 02:55 9999-99-99 99:99     38.823 -9999 -99999.   ...  0  G050-S12
1986-04-21 03:13 9999-99-99 99:99     36.274 -9999 -99999.   .G.  0  G050-S13
1986-04-23 23:48 9999-99-99 99:99     38.039 -9999 -99999.   ...  0  G050-S14
1986-04-23 23:59 9999-99-99 99:99     37.451 -9999 -99999.   ...  0  G050-S15
1986-04-24 03:22 9999-99-99 99:99     38.823 -9999 -99999.   ...  0  G500-070
1986-04-24 03:57 9999-99-99 99:99     41.372 -9999 -99999.   .G.  0  G500-071
1986-05-09 04:15 9999-99-99 99:99    108.235 -9999 -99999.   .G.  0  G050-S05
1986-05-16 01:05 9999-99-99 99:99     52.549 -9999 -99999.   .G.  0  G050-S06
1986-05-23 05:31 9999-99-99 99:99    138.235 -9999 -99999.   .G.  0  G050-S10
1986-05-23 05:42 9999-99-99 99:99    138.823 -9999 -99999.   .G.  0  G050-S11
1986-05-24 03:00 9999-99-99 99:99     46.274 -9999 -99999.   ...  0  G050-S13
1986-05-24 03:25 9999-99-99 99:99     44.902 -9999 -99999.   ...  0  G500-022
1986-05-24 04:12 9999-99-99 99:99     47.255 -9999 -99999.   ...  0  G500-023
1986-05-27 23:48 9999-99-99 99:99     48.627 -9999 -99999.   ...  0  G050-S14
1986-05-27 23:58 9999-99-99 99:99     41.372 -9999 -99999.   ...  0  G050-S15
1986-06-03 03:24 9999-99-99 99:99     47.451 -9999 -99999.   ...  0  G050-A85
1986-06-03 03:35 9999-99-99 99:99     53.137 -9999 -99999.   .M.  0  G050-S01
1986-06-10 00:16 9999-99-99 99:99     48.627 -9999 -99999.   ...  0  G050-S05
1986-06-10 00:25 9999-99-99 99:99     50.196 -9999 -99999.   ...  0  G050-S06
1986-06-18 00:35 9999-99-99 99:99     50.588 -9999 -99999.   ...  0  G050-S08
1986-06-18 00:45 9999-99-99 99:99     47.059 -9999 -99999.   ...  0  G050-S09
1986-06-18 01:29 9999-99-99 99:99     47.647 -9999 -99999.   ...  0  G500-070
1986-06-18 01:59 9999-99-99 99:99     47.843 -9999 -99999.   ...  0  G500-071
1986-06-23 00:10 9999-99-99 99:99     51.372 -9999 -99999.   ...  0  G050-S10
1986-06-23 00:20 9999-99-99 99:99     47.843 -9999 -99999.   ...  0  G050-S11
1986-06-26 23:57 9999-99-99 99:99     47.451 -9999 -99999.   ...  0  G050-S12
1986-06-27 00:43 9999-99-99 99:99     52.157 -9999 -99999.   ...  0  G050-S13
1986-07-08 00:12 9999-99-99 99:99     53.921 -9999 -99999.   ...  0  G050-S14
1986-07-18 00:37 9999-99-99 99:99     76.470 -9999 -99999.   .M.  0  G050-A85
1986-07-18 00:47 9999-99-99 99:99     73.333 -9999 -99999.   .M.  0  G050-S01
1986-07-24 00:24 9999-99-99 99:99     60.392 -9999 -99999.   .M.  0  G050-S05
1986-07-24 00:33 9999-99-99 99:99     56.862 -9999 -99999.   ...  0  G050-S06
1986-07-24 02:34 9999-99-99 99:99     47.255 -9999 -99999.   .M.  0  G500-022
1986-07-24 02:57 9999-99-99 99:99     49.411 -9999 -99999.   ...  0  G500-023
