C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.05n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 922
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-15 2016-12-22
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-25 12:48 9999-99-99 99:99   5.000 -154.080    20.0     78.070 -9999 -99999.   ...  0   6355-66
1991-02-01 06:55 9999-99-99 99:99   5.000 -167.520    20.0    104.890 -9999 -99999.   W..  0   3110-70
1991-02-01 06:55 9999-99-99 99:99   5.000 -167.520    20.0    105.480 -9999 -99999.   W..  0   3110-70
1991-02-09 02:49 9999-99-99 99:99   5.000 -167.430    20.0    113.480 -9999 -99999.   .X.  0   6070-66
1991-02-09 02:49 9999-99-99 99:99   5.000 -167.430    20.0    112.030 -9999 -99999.   .X.  0   6070-66
1991-02-21 17:23 9999-99-99 99:99   5.000 -154.080    20.0    140.380 -9999 -99999.   W..  0   3116-70
1991-02-21 17:23 9999-99-99 99:99   5.000 -154.080    20.0    140.750 -9999 -99999.   W..  0   3116-70
1991-03-09 10:00 9999-99-99 99:99   5.000 -154.070    20.0     91.320 -9999 -99999.   ...  0   6090-66
1991-03-09 10:00 9999-99-99 99:99   5.000 -154.070    20.0     90.090 -9999 -99999.   ...  0   6090-66
1991-04-07 04:07 9999-99-99 99:99   5.070 -150.830    20.0     89.450 -9999 -99999.   ...  0   6266-66
1991-04-07 04:07 9999-99-99 99:99   5.070 -150.830    20.0     89.910 -9999 -99999.   ...  0   6266-66
1991-04-11 15:50 9999-99-99 99:99   5.000 -167.420    20.0    106.500 -9999 -99999.   W..  0   3090-70
1991-04-11 15:50 9999-99-99 99:99   5.000 -167.420    20.0    105.810 -9999 -99999.   W..  0   3090-70
1991-04-22 21:43 9999-99-99 99:99   5.000 -149.730    20.0     85.220 -9999 -99999.   ...  0   6294-66
1991-04-22 21:43 9999-99-99 99:99   5.000 -149.730    20.0     84.470 -9999 -99999.   ...  0   6294-66
1991-05-01 17:49 9999-99-99 99:99   5.000 -150.300    20.0    161.780 -9999 -99999.   W..  0   3062-70
1991-05-01 17:49 9999-99-99 99:99   5.000 -150.300    20.0    162.120 -9999 -99999.   W..  0   3062-70
1991-05-15 13:20 9999-99-99 99:99   5.000 -140.320    20.0     79.040 -9999 -99999.   ...  0   6236-66
1991-05-15 13:20 9999-99-99 99:99   5.000 -140.320    20.0     76.660 -9999 -99999.   ...  0   6236-66
1991-05-31 03:37 9999-99-99 99:99   6.050 -166.830    20.0    116.660 -9999 -99999.   W..  0   3192-70
1991-05-31 03:37 9999-99-99 99:99   6.050 -166.830    20.0    116.220 -9999 -99999.   W..  0   3192-70
1991-06-02 13:46 9999-99-99 99:99   5.000 -154.220    20.0     91.290 -9999 -99999.   ...  0   6422-66
1991-06-02 13:46 9999-99-99 99:99   5.000 -154.220    20.0     91.320 -9999 -99999.   ...  0   6422-66
1991-06-21 07:18 9999-99-99 99:99   5.000 -150.370    20.0    123.860 -9999 -99999.   W..  0   3028-70
1991-06-21 07:18 9999-99-99 99:99   5.000 -150.370    20.0    123.560 -9999 -99999.   W..  0   3028-70
1991-06-28 17:18 9999-99-99 99:99   5.000 -142.170    20.0     76.690 -9999 -99999.   ...  0   6338-66
1991-06-28 17:18 9999-99-99 99:99   5.000 -142.170    20.0     76.460 -9999 -99999.   ...  0   6338-66
1991-07-17 02:12 9999-99-99 99:99   5.000 -165.170    20.0    101.650 -9999 -99999.   W..  0   3066-70
1991-07-17 02:12 9999-99-99 99:99   5.000 -165.170    20.0    101.540 -9999 -99999.   W..  0   3066-70
1991-07-17 21:03 9999-99-99 99:99   5.000 -152.230    20.0     70.560 -9999 -99999.   ...  0   3232-66
1991-07-17 21:03 9999-99-99 99:99   5.000 -152.230    20.0     70.380 -9999 -99999.   ...  0   3232-66
1991-08-06 23:45 9999-99-99 99:99   4.930 -150.530    20.0     93.420 -9999 -99999.   W..  0   3068-70
1991-08-06 23:45 9999-99-99 99:99   4.930 -150.530    20.0     94.120 -9999 -99999.   W..  0   3068-70
1991-08-13 10:25 9999-99-99 99:99   5.000 -167.630    20.0     70.320 -9999 -99999.   ...  0   3188-66
1991-08-13 10:25 9999-99-99 99:99   5.000 -167.630    20.0     70.310 -9999 -99999.   ...  0   3188-66
1991-09-04 23:20 9999-99-99 99:99   5.000 -142.070    20.0    136.660 -9999 -99999.   W..  0   3134-70
1991-09-04 23:20 9999-99-99 99:99   5.000 -142.070    20.0    137.300 -9999 -99999.   W..  0   3134-70
1991-09-06 14:40 9999-99-99 99:99   5.000 -154.820    20.0    116.210 -9999 -99999.   .X.  0   3369-66
1991-09-06 14:40 9999-99-99 99:99   5.000 -154.820    20.0    117.730 -9999 -99999.   .X.  0   3370-66
1991-09-26 23:55 9999-99-99 99:99   5.000 -154.270    20.0    111.940 -9999 -99999.   W..  0   3047-70
1991-09-26 23:55 9999-99-99 99:99   5.000 -154.270    20.0    111.990 -9999 -99999.   W..  0   3048-70
1991-10-01 13:38 9999-99-99 99:99   5.000 -167.170    20.0     74.360 -9999 -99999.   ...  0   3353-66
1991-10-01 13:38 9999-99-99 99:99   5.000 -167.170    20.0     73.300 -9999 -99999.   ...  0   3354-66
1991-10-22 20:05 9999-99-99 99:99   5.000 -150.600    20.0     84.780 -9999 -99999.   ...  0   3199-66
1991-10-22 20:05 9999-99-99 99:99   5.000 -150.600    20.0     86.720 -9999 -99999.   ...  0   3200-66
1991-10-25 15:35 9999-99-99 99:99   5.000 -141.630    20.0    149.760 -9999 -99999.   W..  0   3073-70
1991-10-25 15:35 9999-99-99 99:99   5.000 -141.630    20.0    131.880 -9999 -99999.   W..  0   3074-70
1991-11-11 12:09 9999-99-99 99:99   6.470 -135.870    20.0    134.720 -9999 -99999.   W..  0   3051-70
1991-11-11 12:09 9999-99-99 99:99   6.470 -135.870    20.0    137.040 -9999 -99999.   W..  0   3052-70
1991-11-11 18:06 9999-99-99 99:99   4.970 -136.730    20.0    101.450 -9999 -99999.   W..  0   3171-70
1991-11-11 18:06 9999-99-99 99:99   4.970 -136.730    20.0    147.580 -9999 -99999.   W..  0   3172-70
1991-12-06 00:46 9999-99-99 99:99   5.000 -167.020    20.0    109.340 -9999 -99999.   ...  0   3403-66
1991-12-06 00:46 9999-99-99 99:99   5.000 -167.020    20.0    107.840 -9999 -99999.   ...  0   3404-66
1991-12-20 03:26 9999-99-99 99:99   5.000 -167.020    20.0    131.590 -9999 -99999.   W..  0   3128-70
1991-12-26 09:26 9999-99-99 99:99   5.000 -154.300    20.0     80.480 -9999 -99999.   ...  0   3355-66
1991-12-26 09:26 9999-99-99 99:99   5.000 -154.300    20.0     80.130 -9999 -99999.   ...  0   3356-66
1992-01-12 01:50 9999-99-99 99:99   5.070 -154.130    20.0    121.830 -9999 -99999.   W..  0   3181-70
1992-01-12 01:50 9999-99-99 99:99   5.070 -154.130    20.0    144.870 -9999 -99999.   W..  0   3182-70
1992-02-01 05:05 9999-99-99 99:99   5.250 -148.000    20.0    121.550 -9999 -99999.   ...  0   3165-66
1992-02-01 05:05 9999-99-99 99:99   5.250 -148.000    20.0    120.540 -9999 -99999.   ...  0   3166-66
1992-02-07 00:14 9999-99-99 99:99   5.000 -167.480    20.0    158.040 -9999 -99999.   W..  0   3027-70
1992-02-07 00:14 9999-99-99 99:99   5.000 -167.480    20.0    153.630 -9999 -99999.   W..  0   3028-70
1992-02-15 21:45 9999-99-99 99:99   4.970 -154.280    20.0     93.620 -9999 -99999.   P..  0   3115-66
1992-02-15 21:45 9999-99-99 99:99   4.970 -154.280    20.0     97.790 -9999 -99999.   P..  0   3116-66
1992-02-27 07:56 9999-99-99 99:99   5.000 -154.050    20.0    129.290 -9999 -99999.   W..  0   3223-70
1992-02-27 07:56 9999-99-99 99:99   5.000 -154.050    20.0    146.730 -9999 -99999.   W..  0   3224-70
1992-03-13 13:10 9999-99-99 99:99   5.000 -142.120    20.0    118.220 -9999 -99999.   ...  0   3161-66
1992-03-13 13:10 9999-99-99 99:99   5.000 -142.120    20.0    118.230 -9999 -99999.   ...  0   3162-66
1992-03-22 12:34 9999-99-99 99:99   5.000 -165.170    20.0    149.530 -9999 -99999.   W..  0   3083-70
1992-03-22 12:34 9999-99-99 99:99   5.000 -165.170    20.0    155.920 -9999 -99999.   W..  0   3084-70
1992-03-30 12:42 9999-99-99 99:99   4.870 -138.070    20.0    106.700 -9999 -99999.   ...  0   3440-66
1992-04-10 20:12 9999-99-99 99:99   5.000 -150.170    20.0    129.070 -9999 -99999.   W..  0   3065-70
1992-04-10 20:12 9999-99-99 99:99   5.000 -150.170    20.0    130.870 -9999 -99999.   W..  0   3066-70
1992-04-24 03:27 9999-99-99 99:99   5.000 -167.100    20.0    116.420 -9999 -99999.   ...  0   3419-66
1992-04-24 03:27 9999-99-99 99:99   5.000 -167.100    20.0    115.600 -9999 -99999.   ...  0   3420-66
1992-05-10 07:30 9999-99-99 99:99   5.000 -140.500    20.0    127.270 -9999 -99999.   W..  0   3155-70
1992-05-10 07:30 9999-99-99 99:99   5.000 -140.500    20.0    135.720 -9999 -99999.   W..  0   3156-70
1992-05-14 06:13 9999-99-99 99:99   5.000 -154.720    20.0    109.370 -9999 -99999.   ...  0   3165-66
1992-05-14 06:13 9999-99-99 99:99   5.000 -154.720    20.0    107.620 -9999 -99999.   ...  0   3166-66
1992-05-28 09:35 9999-99-99 99:99   5.000 -148.620    20.0    119.990 -9999 -99999.   W..  0   3221-70
1992-05-28 09:35 9999-99-99 99:99   5.000 -148.620    20.0    117.340 -9999 -99999.   W..  0   3222-70
1992-06-05 20:56 9999-99-99 99:99   5.000 -167.100    20.0     73.500 -9999 -99999.   ...  0   3083-66
1992-06-05 20:56 9999-99-99 99:99   5.000 -167.100    20.0     73.660 -9999 -99999.   ...  0   3084-66
1992-06-22 05:15 9999-99-99 99:99   5.000 -167.270    20.0    101.830 -9999 -99999.   W..  0   3087-70
1992-06-22 05:15 9999-99-99 99:99   5.000 -167.270    20.0     97.680 -9999 -99999.   W..  0   3088-70
1992-06-26 02:43 9999-99-99 99:99   5.000 -154.820    20.0     71.690 -9999 -99999.   ...  0   3309-66
1992-06-26 02:43 9999-99-99 99:99   5.000 -154.820    20.0     72.290 -9999 -99999.   ...  0   3310-66
1992-07-11 09:40 9999-99-99 99:99   5.000 -154.170    20.0    105.410 -9999 -99999.   W..  0   3194-70
1992-07-24 18:15 9999-99-99 99:99   5.000 -135.950    20.0     74.930 -9999 -99999.   P..  0   3087-66
1992-07-24 18:15 9999-99-99 99:99   5.000 -135.950    20.0     71.620 -9999 -99999.   P..  0   3088-66
1992-08-04 07:30 9999-99-99 99:99   5.000 -167.520    20.0     95.190 -9999 -99999.   W..  0   3034-70
1992-08-04 07:30 9999-99-99 99:99   5.000 -167.520    20.0     91.970 -9999 -99999.   W..  0   3100-70
1992-08-11 11:12 9999-99-99 99:99   5.000 -137.780    20.0     76.660 -9999 -99999.   ...  0   3389-66
1992-08-11 11:12 9999-99-99 99:99   5.000 -137.780    20.0     76.490 -9999 -99999.   ...  0   3390-66
1992-08-23 21:30 9999-99-99 99:99   5.000 -150.450    20.0    112.020 -9999 -99999.   W..  0   3107-70
1992-08-23 21:30 9999-99-99 99:99   5.000 -150.450    20.0    108.820 -9999 -99999.   W..  0   3108-70
1992-09-05 12:34 9999-99-99 99:99   5.000 -167.180    20.0     71.780 -9999 -99999.   ...  0   3129-66
1992-09-05 12:34 9999-99-99 99:99   5.000 -167.180    20.0     71.050 -9999 -99999.   ...  0   3130-66
1992-09-23 12:43 9999-99-99 99:99   4.970 -118.700    20.0    118.750 -9999 -99999.   W..  0   3021-70
1992-09-23 12:43 9999-99-99 99:99   4.970 -118.700    20.0    113.540 -9999 -99999.   W..  0   3222-70
1992-09-26 18:30 9999-99-99 99:99   5.020 -151.420    20.0     68.760 -9999 -99999.   ...  0   3277-66
1992-09-26 18:30 9999-99-99 99:99   5.020 -151.420    20.0     68.400 -9999 -99999.   ...  0   3278-66
1992-10-13 22:25 9999-99-99 99:99   5.000 -154.330    20.0    113.570 -9999 -99999.   W..  0   3123-70
1992-10-13 22:25 9999-99-99 99:99   5.000 -154.330    20.0    113.690 -9999 -99999.   W..  0   3124-70
1992-11-07 05:06 9999-99-99 99:99   5.000 -167.570    20.0    107.850 -9999 -99999.   W..  0   3189-70
1992-11-07 05:06 9999-99-99 99:99   5.000 -167.570    20.0    109.690 -9999 -99999.   W..  0   3190-70
1992-11-09 05:35 9999-99-99 99:99   5.000 -154.500    20.0     72.360 -9999 -99999.   ...  0   3305-66
1992-11-09 05:35 9999-99-99 99:99   5.000 -154.500    20.0     73.370 -9999 -99999.   ...  0   3306-66
1992-11-28 11:50 9999-99-99 99:99   5.000 -154.170    20.0    102.310 -9999 -99999.   W..  0   3131-70
1992-12-05 15:20 9999-99-99 99:99   5.070 -120.550    20.0 -99999.999 -9999 -99999.   *..  0   3465-66
1992-12-05 15:20 9999-99-99 99:99   5.070 -120.550    20.0     69.070 -9999 -99999.   ...  0   3466-66
1992-12-25 17:41 9999-99-99 99:99   5.000 -141.950    20.0    103.080 -9999 -99999.   W..  0   3185-70
1992-12-25 17:41 9999-99-99 99:99   5.000 -141.950    20.0    105.950 -9999 -99999.   W..  0   3186-70
1992-12-28 17:30 9999-99-99 99:99   5.000 -150.300    20.0     68.770 -9999 -99999.   ...  0   3197-66
1992-12-28 17:30 9999-99-99 99:99   5.000 -150.300    20.0     68.530 -9999 -99999.   ...  0   3198-66
1993-01-13 00:30 9999-99-99 99:99   5.000 -136.550    20.0    115.200 -9999 -99999.   W..  0   3173-70
1993-01-13 00:30 9999-99-99 99:99   5.000 -136.550    20.0    118.980 -9999 -99999.   W..  0   3174-70
1993-01-24 23:20 9999-99-99 99:99   5.000 -167.080    20.0     73.350 -9999 -99999.   ...  0   3485-66
1993-01-24 23:20 9999-99-99 99:99   5.000 -167.080    20.0     74.360 -9999 -99999.   ...  0   3486-66
1993-02-10 09:10 9999-99-99 99:99   5.000 -141.850    20.0    109.990 -9999 -99999.   W..  0   3135-70
1993-02-10 09:10 9999-99-99 99:99   5.000 -141.850    20.0    110.120 -9999 -99999.   W..  0   3136-70
1993-02-17 13:30 9999-99-99 99:99   5.000 -154.580    20.0     82.130 -9999 -99999.   ...  0   3495-66
1993-02-17 13:30 9999-99-99 99:99   5.000 -154.580    20.0     79.990 -9999 -99999.   ...  0   3496-66
1993-03-03 00:30 9999-99-99 99:99   5.000 -154.000    20.0    124.870 -9999 -99999.   W..  0   3097-70
1993-03-03 00:30 9999-99-99 99:99   5.000 -154.000    20.0     96.680 -9999 -99999.   W..  0   3098-70
1993-03-17 12:08 9999-99-99 99:99   5.030 -120.550    20.0    229.000 -9999 -99999.   P.C  0   3001-66
1993-03-17 12:08 9999-99-99 99:99   5.030 -120.550    20.0    244.270 -9999 -99999.   P.C  0   3002-66
1993-03-27 12:30 9999-99-99 99:99   5.080 -167.330    20.0    111.900 -9999 -99999.   W..  0   3069-70
1993-03-27 12:30 9999-99-99 99:99   5.080 -167.330    20.0    110.660 -9999 -99999.   W..  0   3070-70
1993-04-09 04:17 9999-99-99 99:99   5.000 -154.430    20.0    100.140 -9999 -99999.   ...  0   3059-66
1993-04-09 04:17 9999-99-99 99:99   5.000 -154.430    20.0    100.200 -9999 -99999.   ...  0   3060-66
1993-05-03 01:30 9999-99-99 99:99   5.000 -162.030    20.0    101.570 -9999 -99999.   ...  0   3537-66
1993-05-03 01:30 9999-99-99 99:99   5.000 -162.030    20.0     99.640 -9999 -99999.   ...  0   3538-66
1993-05-15 00:58 9999-99-99 99:99   5.000 -121.230    20.0    115.770 -9999 -99999.   W..  0   3107-70
1993-05-15 00:58 9999-99-99 99:99   5.000 -121.230    20.0    110.900 -9999 -99999.   W..  0   3108-70
1993-05-23 09:30 9999-99-99 99:99   5.000 -137.830    20.0    106.070 -9999 -99999.   P..  0   3437-66
1993-05-23 09:30 9999-99-99 99:99   5.000 -137.830    20.0     99.190 -9999 -99999.   P..  0   3438-66
1993-06-06 00:00 9999-99-99 99:99   6.420 -149.000    20.0    123.190 -9999 -99999.   W..  0   3123-70
1993-06-06 07:49 9999-99-99 99:99   5.000 -150.430    20.0     65.310 -9999 -99999.   W..  0   3231-70
1993-06-06 07:49 9999-99-99 99:99   5.000 -150.430    20.0    105.750 -9999 -99999.   W..  0   3232-70
1993-06-24 08:00 9999-99-99 99:99   5.000 -121.500    20.0     62.860 -9999 -99999.   ...  0   3013-66
1993-06-24 08:00 9999-99-99 99:99   5.000 -121.500    20.0     64.370 -9999 -99999.   ...  0   3014-66
1993-07-03 17:25 9999-99-99 99:99   5.000 -167.380    20.0     97.320 -9999 -99999.   W..  0   3033-70
1993-07-25 11:51 9999-99-99 99:99   5.000 -136.480    20.0    111.570 -9999 -99999.   W..  0   3003-70
1993-07-25 11:51 9999-99-99 99:99   5.000 -136.480    20.0    110.260 -9999 -99999.   W..  0   3004-70
1993-08-22 00:39 9999-99-99 99:99   5.000 -167.330    20.0     97.600 -9999 -99999.   W..  0   3151-70
1993-08-22 00:39 9999-99-99 99:99   5.000 -167.330    20.0    102.050 -9999 -99999.   W..  0   3152-70
1993-10-22 17:14 9999-99-99 99:99   5.000 -157.830    20.0     70.690 -9999 -99999.   ...  0   3109-91
1993-10-22 17:14 9999-99-99 99:99   5.000 -157.830    20.0     71.200 -9999 -99999.   ...  0   3110-91
1993-11-20 03:35 9999-99-99 99:99   5.030 -166.330    20.0     82.970 -9999 -99999.   ...  0   3087-91
1993-11-20 03:35 9999-99-99 99:99   5.030 -166.330    20.0     83.830 -9999 -99999.   ...  0   3088-91
1993-12-12 08:16 9999-99-99 99:99   5.000 -157.700    20.0     71.180 -9999 -99999.   P..  0   3271-91
