C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.000.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 904
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-16 2016-12-23
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-02-15 08:20 9999-99-99 99:99   0.000 -170.030    20.0     84.050 -9999 -99999.   ...  0   6240-66
1991-02-22 19:52 9999-99-99 99:99   0.000 -160.320    20.0    166.670 -9999 -99999.   W..  0   3012-70
1991-02-22 19:52 9999-99-99 99:99   0.000 -160.320    20.0    167.690 -9999 -99999.   W..  0   3012-70
1991-03-10 14:40 9999-99-99 99:99   0.000 -160.100    20.0     72.490 -9999 -99999.   ...  0   6404-66
1991-03-10 14:40 9999-99-99 99:99   0.000 -160.100    20.0     73.280 -9999 -99999.   ...  0   6404-66
1991-04-06 05:12 9999-99-99 99:99   0.000 -154.900    20.0     86.210 -9999 -99999.   ...  0   6398-66
1991-04-06 05:12 9999-99-99 99:99   0.000 -154.900    20.0     85.130 -9999 -99999.   ...  0   6398-66
1991-04-10 18:45 9999-99-99 99:99   0.000 -170.300    20.0    110.040 -9999 -99999.   W..  0   3080-70
1991-04-10 18:45 9999-99-99 99:99   0.000 -170.300    20.0    110.410 -9999 -99999.   W..  0   3080-70
1991-04-24 00:58 9999-99-99 99:99   0.000 -155.000    20.0     87.690 -9999 -99999.   ...  0   6178-66
1991-04-24 00:58 9999-99-99 99:99   0.000 -155.000    20.0     87.680 -9999 -99999.   ...  0   6178-66
1991-05-02 17:04 9999-99-99 99:99   0.000 -155.600    20.0    116.800 -9999 -99999.   W..  0   3126-70
1991-05-02 17:04 9999-99-99 99:99   0.000 -155.600    20.0    117.050 -9999 -99999.   W..  0   3126-70
1991-05-14 20:31 9999-99-99 99:99  -0.020 -141.800    20.0     76.130 -9999 -99999.   ...  0   6234-66
1991-05-14 20:31 9999-99-99 99:99  -0.020 -141.800    20.0     75.800 -9999 -99999.   ...  0   6234-66
1991-05-30 05:16 9999-99-99 99:99   0.000 -170.330    20.0     96.940 -9999 -99999.   W..  0   3026-70
1991-05-30 05:16 9999-99-99 99:99   0.000 -170.330    20.0     97.710 -9999 -99999.   W..  0   3026-70
1991-06-03 16:27 9999-99-99 99:99   0.000 -159.900    20.0     72.630 -9999 -99999.   ...  0   3208-66
1991-06-03 16:27 9999-99-99 99:99   0.000 -159.900    20.0     72.430 -9999 -99999.   ...  0   3208-66
1991-06-22 06:26 9999-99-99 99:99   0.000 -155.520    20.0    113.870 -9999 -99999.   W..  0   3152-70
1991-06-22 06:26 9999-99-99 99:99   0.000 -155.520    20.0    114.570 -9999 -99999.   W..  0   3152-70
1991-06-27 21:14 9999-99-99 99:99   0.000 -146.770    20.0     69.160 -9999 -99999.   ...  0   6420-66
1991-06-27 21:14 9999-99-99 99:99   0.000 -146.770    20.0     68.930 -9999 -99999.   ...  0   6420-66
1991-07-16 05:53 9999-99-99 99:99   0.000 -167.500    20.0    106.000 -9999 -99999.   W..  0   3206-70
1991-07-16 05:53 9999-99-99 99:99   0.000 -167.500    20.0    104.420 -9999 -99999.   W..  0   3206-70
1991-07-18 18:59 9999-99-99 99:99   0.000 -156.950    20.0     77.450 -9999 -99999.   ...  0   3210-66
1991-07-18 18:59 9999-99-99 99:99   0.000 -156.950    20.0     75.610 -9999 -99999.   ...  0   3210-66
1991-08-07 21:30 9999-99-99 99:99   0.000 -155.570    20.0     95.000 -9999 -99999.   W..  0   3024-70
1991-08-07 21:30 9999-99-99 99:99   0.000 -155.570    20.0     94.950 -9999 -99999.   W..  0   3024-70
1991-08-12 11:36 9999-99-99 99:99   0.000 -170.830    20.0     68.800 -9999 -99999.   ...  0   3238-66
1991-08-12 11:36 9999-99-99 99:99   0.000 -170.830    20.0     68.850 -9999 -99999.   ...  0   3238-66
1991-09-04 02:47 9999-99-99 99:99   0.000 -143.570    20.0     99.490 -9999 -99999.   W..  0   3080-70
1991-09-04 02:47 9999-99-99 99:99   0.000 -143.570    20.0     99.770 -9999 -99999.   W..  0   3080-70
1991-09-07 15:15 9999-99-99 99:99   0.000 -160.300    20.0     93.240 -9999 -99999.   ...  0   3441-66
1991-09-07 15:15 9999-99-99 99:99   0.000 -160.300    20.0     92.890 -9999 -99999.   ...  0   3442-66
1991-09-28 01:10 9999-99-99 99:99   0.000 -159.970    20.0    113.030 -9999 -99999.   W..  0   3087-70
1991-09-28 01:10 9999-99-99 99:99   0.000 -159.970    20.0    114.220 -9999 -99999.   W..  0   3088-70
1991-09-30 19:10 9999-99-99 99:99   0.000 -169.920    20.0    119.710 -9999 -99999.   P..  0   3355-66
1991-09-30 19:10 9999-99-99 99:99   0.000 -169.920    20.0     97.380 -9999 -99999.   P..  0   3356-66
1991-10-23 19:50 9999-99-99 99:99   0.000 -155.900    20.0     85.030 -9999 -99999.   ...  0   3179-66
1991-10-23 19:50 9999-99-99 99:99   0.000 -155.900    20.0     85.290 -9999 -99999.   ...  0   3180-66
1991-10-24 18:27 9999-99-99 99:99   0.000 -143.300    20.0    121.050 -9999 -99999.   W..  0   3021-70
1991-10-24 18:27 9999-99-99 99:99   0.000 -143.300    20.0    117.140 -9999 -99999.   W..  0   3022-70
1991-11-12 14:16 9999-99-99 99:99   0.000 -140.080    20.0    124.880 -9999 -99999.   W..  0   3119-70
1991-11-12 14:16 9999-99-99 99:99   0.000 -140.080    20.0    125.700 -9999 -99999.   W..  0   3120-70
1991-12-05 06:01 9999-99-99 99:99   0.000 -169.700    20.0     87.830 -9999 -99999.   ...  0   3391-66
1991-12-05 06:01 9999-99-99 99:99   0.000 -169.700    20.0     87.890 -9999 -99999.   ...  0   3392-66
1991-12-20 09:30 9999-99-99 99:99   0.000 -170.070    20.0    130.170 -9999 -99999.   W..  0   3079-70
1991-12-27 10:47 9999-99-99 99:99   0.000 -160.050    20.0     76.990 -9999 -99999.   ...  0   3141-66
1991-12-27 10:47 9999-99-99 99:99   0.000 -160.050    20.0     76.030 -9999 -99999.   ...  0   3142-66
1992-01-13 06:55 9999-99-99 99:99   0.000 -160.100    20.0    103.630 -9999 -99999.   W..  0   3001-70
1992-01-13 06:55 9999-99-99 99:99   0.000 -160.100    20.0    102.960 -9999 -99999.   W..  0   3002-70
1992-01-31 07:21 9999-99-99 99:99   0.000 -151.230    20.0     90.220 -9999 -99999.   ...  0   3319-66
1992-01-31 07:21 9999-99-99 99:99   0.000 -151.230    20.0     88.980 -9999 -99999.   ...  0   3320-66
1992-02-06 05:50 9999-99-99 99:99   0.050 -170.170    20.0    131.550 -9999 -99999.   W..  0   3169-70
1992-02-06 05:50 9999-99-99 99:99   0.050 -170.170    20.0    106.000 -9999 -99999.   W..  0   3170-70
1992-02-16 22:00 9999-99-99 99:99   0.000 -160.170    20.0     75.380 -9999 -99999.   ...  0   3443-66
1992-02-16 22:00 9999-99-99 99:99   0.000 -160.170    20.0     74.920 -9999 -99999.   ...  0   3444-66
1992-02-28 11:30 9999-99-99 99:99   0.000 -160.120    20.0    131.850 -9999 -99999.   W..  0   3193-70
1992-02-28 11:30 9999-99-99 99:99   0.000 -160.120    20.0    140.420 -9999 -99999.   W..  0   3194-70
1992-03-12 18:51 9999-99-99 99:99   0.000 -143.830    20.0    118.710 -9999 -99999.   .X.  0   3381-66
1992-03-12 18:51 9999-99-99 99:99   0.000 -143.830    20.0    117.010 -9999 -99999.   .X.  0   3382-66
1992-03-21 19:55 9999-99-99 99:99   0.000 -167.420    20.0    109.640 -9999 -99999.   W..  0   3099-70
1992-03-21 19:55 9999-99-99 99:99   0.000 -167.420    20.0    108.120 -9999 -99999.   W..  0   3100-70
1992-03-31 07:38 9999-99-99 99:99   0.000 -141.220    20.0     79.830 -9999 -99999.   ...  0   3289-66
1992-03-31 07:38 9999-99-99 99:99   0.000 -141.220    20.0     80.170 -9999 -99999.   ...  0   3290-66
1992-04-11 20:10 9999-99-99 99:99   0.000 -155.670    20.0    108.190 -9999 -99999.   W..  0   3215-70
1992-04-11 20:10 9999-99-99 99:99   0.000 -155.670    20.0    111.720 -9999 -99999.   W..  0   3216-70
1992-04-23 07:37 9999-99-99 99:99   0.000 -169.880    20.0     88.650 -9999 -99999.   P..  0   3293-66
1992-04-23 07:37 9999-99-99 99:99   0.000 -169.880    20.0     95.480 -9999 -99999.   P..  0   3294-66
1992-05-09 12:25 9999-99-99 99:99  -0.030 -143.180    20.0     97.860 -9999 -99999.   W..  0   3165-70
1992-05-09 12:25 9999-99-99 99:99  -0.030 -143.180    20.0     99.750 -9999 -99999.   W..  0   3165-70
1992-05-09 12:25 9999-99-99 99:99  -0.030 -143.180    20.0     98.880 -9999 -99999.   W..  0   3166-70
1992-05-09 12:25 9999-99-99 99:99  -0.030 -143.180    20.0     99.700 -9999 -99999.   W..  0   3166-70
1992-05-15 05:00 9999-99-99 99:99   0.000 -160.170    20.0     78.320 -9999 -99999.   ...  0   3091-66
1992-05-15 05:00 9999-99-99 99:99   0.000 -160.170    20.0     76.330 -9999 -99999.   ...  0   3092-66
1992-05-29 10:08 9999-99-99 99:99   0.000 -153.580    20.0     94.030 -9999 -99999.   W..  0   3121-70
1992-05-29 10:08 9999-99-99 99:99   0.000 -153.580    20.0     92.190 -9999 -99999.   W..  0   3122-70
1992-06-05 01:46 9999-99-99 99:99   0.020 -169.950    20.0     69.830 -9999 -99999.   ...  0   3503-66
1992-06-05 01:46 9999-99-99 99:99   0.020 -169.950    20.0     68.120 -9999 -99999.   ...  0   3504-66
1992-06-21 10:56 9999-99-99 99:99   0.000 -170.250    20.0     77.410 -9999 -99999.   W..  0   3211-70
1992-06-27 02:00 9999-99-99 99:99   0.000 -160.330    20.0     69.650 -9999 -99999.   ...  0   3055-66
1992-06-27 02:00 9999-99-99 99:99   0.000 -160.330    20.0     71.290 -9999 -99999.   ...  0   3056-66
1992-07-12 12:19 9999-99-99 99:99   0.000 -160.000    20.0     92.750 -9999 -99999.   W..  0   3123-70
1992-07-12 12:19 9999-99-99 99:99   0.000 -160.000    20.0     92.080 -9999 -99999.   W..  0   3124-70
1992-07-24 00:01 9999-99-99 99:99   0.000 -138.650    20.0     71.820 -9999 -99999.   ...  0   3479-66
1992-07-24 00:01 9999-99-99 99:99   0.000 -138.650    20.0     71.650 -9999 -99999.   ...  0   3480-66
1992-08-03 12:43 9999-99-99 99:99   0.000 -170.270    20.0     93.760 -9999 -99999.   W..  0   3083-70
1992-08-03 12:43 9999-99-99 99:99   0.000 -170.270    20.0     96.880 -9999 -99999.   W..  0   3084-70
1992-08-12 07:24 9999-99-99 99:99   0.030 -141.630    20.0     73.690 -9999 -99999.   ...  0   3337-66
1992-08-12 07:24 9999-99-99 99:99   0.030 -141.630    20.0     74.200 -9999 -99999.   ...  0   3338-66
1992-08-24 19:57 9999-99-99 99:99   0.000 -155.700    20.0    204.160 -9999 -99999.   W..  0   3217-70
1992-08-24 19:57 9999-99-99 99:99   0.000 -155.700    20.0    239.780 -9999 -99999.   W.C  0   3218-70
1992-09-05 02:32 9999-99-99 99:99   0.000 -169.870    20.0     71.540 -9999 -99999.   ...  0   3465-66
1992-09-05 02:32 9999-99-99 99:99   0.000 -169.870    20.0     70.930 -9999 -99999.   ...  0   3466-66
1992-09-22 10:09 9999-99-99 99:99   0.000 -124.870    20.0    118.870 -9999 -99999.   W..  0   3073-70
1992-09-22 10:09 9999-99-99 99:99   0.000 -124.870    20.0    109.430 -9999 -99999.   W..  0   3074-70
1992-09-27 21:37 9999-99-99 99:99   0.020 -158.250    20.0     64.750 -9999 -99999.   ...  0   3367-66
1992-09-27 21:37 9999-99-99 99:99   0.020 -158.250    20.0     66.980 -9999 -99999.   ...  0   3368-66
1992-10-14 22:30 9999-99-99 99:99   0.000 -160.150    20.0    101.490 -9999 -99999.   W..  0   3203-70
1992-10-14 22:30 9999-99-99 99:99   0.000 -160.150    20.0    107.180 -9999 -99999.   W..  0   3204-70
1992-10-19 09:53 9999-99-99 99:99  -0.020 -169.780    20.0     66.170 -9999 -99999.   ...  0   3449-66
1992-10-19 09:53 9999-99-99 99:99  -0.020 -169.780    20.0     67.770 -9999 -99999.   ...  0   3450-66
1992-11-06 10:55 9999-99-99 99:99   0.000 -170.280    20.0    112.290 -9999 -99999.   W..  0   3027-70
1992-11-06 10:55 9999-99-99 99:99   0.000 -170.280    20.0    106.870 -9999 -99999.   W..  0   3028-70
1992-11-10 05:06 9999-99-99 99:99   0.000 -159.830    20.0     71.060 -9999 -99999.   ...  0   3037-66
1992-11-10 05:06 9999-99-99 99:99   0.000 -159.830    20.0     70.890 -9999 -99999.   ...  0   3038-66
1992-11-29 13:25 9999-99-99 99:99   0.000 -159.980    20.0     98.000 -9999 -99999.   W..  0   3151-70
1992-11-29 13:25 9999-99-99 99:99   0.000 -159.980    20.0     98.410 -9999 -99999.   W..  0   3152-70
1992-12-04 07:55 9999-99-99 99:99   0.000 -127.830    20.0     72.920 -9999 -99999.   ...  0   3337-66
1992-12-04 07:55 9999-99-99 99:99   0.000 -127.830    20.0     71.550 -9999 -99999.   ...  0   3338-66
1992-12-24 23:50 9999-99-99 99:99   0.000 -143.520    20.0    105.530 -9999 -99999.   W..  0   3073-70
1992-12-24 23:50 9999-99-99 99:99   0.000 -143.520    20.0     98.950 -9999 -99999.   W..  0   3074-70
1992-12-29 18:25 9999-99-99 99:99   0.000 -155.570    20.0     73.720 -9999 -99999.   ...  0   3145-66
1992-12-29 18:25 9999-99-99 99:99   0.000 -155.570    20.0     71.820 -9999 -99999.   ...  0   3146-66
1993-01-13 19:05 9999-99-99 99:99   0.000 -139.670    20.0    108.260 -9999 -99999.   W..  0   3215-70
1993-01-13 19:05 9999-99-99 99:99   0.000 -139.670    20.0    106.860 -9999 -99999.   W..  0   3216-70
1993-01-24 04:00 9999-99-99 99:99   0.000 -169.820    20.0     65.850 -9999 -99999.   ...  0   3093-66
1993-01-24 04:00 9999-99-99 99:99   0.000 -169.820    20.0     67.240 -9999 -99999.   ...  0   3094-66
1993-02-09 15:32 9999-99-99 99:99   0.000 -143.630    20.0    101.440 -9999 -99999.   W..  0   3117-70
1993-02-09 15:32 9999-99-99 99:99   0.000 -143.630    20.0    101.210 -9999 -99999.   W..  0   3118-70
1993-02-18 14:40 9999-99-99 99:99   0.000 -160.350    20.0     78.610 -9999 -99999.   ...  0   3183-66
1993-02-18 14:40 9999-99-99 99:99   0.000 -160.350    20.0     79.860 -9999 -99999.   ...  0   3184-66
1993-03-04 06:00 9999-99-99 99:99   0.000 -160.080    20.0    107.980 -9999 -99999.   W..  0   3221-70
1993-03-04 06:00 9999-99-99 99:99   0.000 -160.080    20.0    105.420 -9999 -99999.   W..  0   3222-70
1993-03-16 00:15 9999-99-99 99:99   0.000 -127.030    20.0    105.890 -9999 -99999.   ...  0   3109-66
1993-03-16 00:15 9999-99-99 99:99   0.000 -127.030    20.0    104.950 -9999 -99999.   ...  0   3110-66
1993-03-26 15:00 9999-99-99 99:99   0.000 -170.330    20.0    104.930 -9999 -99999.   W..  0   3213-70
1993-03-26 15:00 9999-99-99 99:99   0.000 -170.330    20.0    105.100 -9999 -99999.   W..  0   3214-70
1993-04-10 06:25 9999-99-99 99:99   0.000 -160.300    20.0     82.080 -9999 -99999.   P..  0   3035-66
1993-04-10 06:25 9999-99-99 99:99   0.000 -160.300    20.0     91.580 -9999 -99999.   P..  0   3036-66
1993-04-18 14:17 9999-99-99 99:99   0.000 -159.970    20.0    114.510 -9999 -99999.   W..  0   3047-70
1993-04-18 14:17 9999-99-99 99:99   0.000 -159.970    20.0    115.650 -9999 -99999.   W..  0   3048-70
1993-05-02 05:34 9999-99-99 99:99   0.000 -169.880    20.0     83.590 -9999 -99999.   ...  0   3105-66
1993-05-02 05:34 9999-99-99 99:99   0.000 -169.880    20.0     83.840 -9999 -99999.   ...  0   3106-66
1993-05-13 22:00 9999-99-99 99:99   0.000 -127.900    20.0     91.860 -9999 -99999.   W..  0   3007-70
1993-05-13 22:00 9999-99-99 99:99   0.000 -127.900    20.0     96.290 -9999 -99999.   W..  0   3008-70
1993-05-24 07:50 9999-99-99 99:99   0.000 -140.000    20.0     57.520 -9999 -99999.   ...  0   3497-66
1993-05-24 07:50 9999-99-99 99:99   0.000 -140.000    20.0     57.600 -9999 -99999.   ...  0   3498-66
1993-06-07 11:50 9999-99-99 99:99   0.000 -155.470    20.0    102.430 -9999 -99999.   W..  0   3029-70
1993-06-07 11:50 9999-99-99 99:99   0.000 -155.470    20.0    110.660 -9999 -99999.   W..  0   3030-70
1993-06-23 03:23 9999-99-99 99:99   0.000 -126.980    20.0     61.790 -9999 -99999.   ...  0   3193-66
1993-06-23 03:23 9999-99-99 99:99   0.000 -126.980    20.0     60.440 -9999 -99999.   ...  0   3194-66
1993-07-02 20:38 9999-99-99 99:99   0.000 -170.100    20.0     94.520 -9999 -99999.   W..  0   3119-70
1993-07-02 20:38 9999-99-99 99:99   0.000 -170.100    20.0     93.820 -9999 -99999.   W..  0   3120-70
1993-07-26 07:35 9999-99-99 99:99   0.000 -139.550    20.0    102.110 -9999 -99999.   W..  0   3049-70
1993-08-21 05:28 9999-99-99 99:99   0.000 -170.200    20.0     93.200 -9999 -99999.   W..  0   3007-70
1993-08-21 05:28 9999-99-99 99:99   0.000 -170.200    20.0     97.380 -9999 -99999.   W..  0   3008-70
1993-10-23 16:57 9999-99-99 99:99   0.030 -163.270    20.0     70.940 -9999 -99999.   ...  0   3111-91
1993-10-23 16:57 9999-99-99 99:99   0.030 -163.270    20.0     71.240 -9999 -99999.   ...  0   3112-91
1993-11-19 08:27 9999-99-99 99:99   0.000 -169.020    20.0     65.380 -9999 -99999.   ...  0   3085-91
