C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.30s.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 903
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-22 2016-12-28
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-02-02 00:44 9999-99-99 99:99 -30.000  176.150    20.0     62.620 -9999 -99999.   ...  0   6186-66
1991-02-02 00:44 9999-99-99 99:99 -30.000  176.150    20.0     61.510 -9999 -99999.   ...  0   6186-66
1991-02-09 23:30 9999-99-99 99:99 -29.930  176.330    20.0 -99999.999 -9999 -99999.   *..  0   6278-66
1991-02-09 23:30 9999-99-99 99:99 -29.930  176.330    20.0     56.410 -9999 -99999.   ...  0   6278-66
1991-03-01 02:10 9999-99-99 99:99 -30.000  176.080    20.0    102.620 -9999 -99999.   W..  0   3052-70
1991-03-01 02:10 9999-99-99 99:99 -30.000  176.080    20.0    103.010 -9999 -99999.   W..  0   3052-70
1991-03-17 03:01 9999-99-99 99:99 -30.000  176.250    20.0     60.040 -9999 -99999.   *..  0   6340-66
1991-03-17 03:01 9999-99-99 99:99 -30.000  176.250    20.0 -99999.999 -9999 -99999.   *..  0   6340-66
1991-03-17 03:01 9999-99-99 99:99 -30.000  176.250    20.0     60.900 -9999 -99999.   ...  0   6340-66
1991-03-31 07:30 9999-99-99 99:99 -30.000 -170.250    20.0     55.060 -9999 -99999.   ...  0   6412-66
1991-03-31 07:30 9999-99-99 99:99 -30.000 -170.250    20.0     54.600 -9999 -99999.   ...  0   6412-66
1991-04-03 05:00 9999-99-99 99:99 -30.000  171.150    20.0     92.580 -9999 -99999.   W..  0   3084-70
1991-04-03 05:00 9999-99-99 99:99 -30.000  171.150    20.0     92.060 -9999 -99999.   W..  0   3084-70
1991-04-30 18:53 9999-99-99 99:99 -30.000  178.900    20.0     58.550 -9999 -99999.   ...  0   6134-66
1991-04-30 18:53 9999-99-99 99:99 -30.000  178.900    20.0     57.950 -9999 -99999.   ...  0   6134-66
1991-05-08 07:48 9999-99-99 99:99 -30.000 -171.880    20.0     60.070 -9999 -99999.   ...  0   6264-66
1991-05-08 07:48 9999-99-99 99:99 -30.000 -171.880    20.0     59.880 -9999 -99999.   ...  0   6264-66
1991-05-10 17:46 9999-99-99 99:99 -30.000  176.020    20.0     91.090 -9999 -99999.   W..  0   3173-70
1991-05-10 17:46 9999-99-99 99:99 -30.000  176.020    20.0     90.270 -9999 -99999.   W..  0   3173-70
1991-05-10 17:46 9999-99-99 99:99 -30.000  176.020    20.0     94.000 -9999 -99999.   W..  0   3174-70
1991-05-25 02:51 9999-99-99 99:99 -30.000  176.050    20.0     89.730 -9999 -99999.   W..  0   3162-70
1991-05-25 02:51 9999-99-99 99:99 -30.000  176.050    20.0     88.950 -9999 -99999.   W..  0   3162-70
1991-06-09 22:35 9999-99-99 99:99 -30.000  176.150    20.0     64.090 -9999 -99999.   ...  0   6106-66
1991-06-09 22:35 9999-99-99 99:99 -30.000  176.150    20.0     65.230 -9999 -99999.   ...  0   6106-66
1991-06-21 01:24 9999-99-99 99:99 -30.000 -171.680    20.0     61.970 -9999 -99999.   ...  0   6035-66
1991-06-21 01:24 9999-99-99 99:99 -30.000 -171.680    20.0     63.460 -9999 -99999.   ...  0   6035-66
1991-06-28 11:45 9999-99-99 99:99 -30.000  179.280    20.0     85.950 -9999 -99999.   W..  0   3216-70
1991-06-28 11:45 9999-99-99 99:99 -30.000  179.280    20.0     85.300 -9999 -99999.   W..  0   3216-70
1991-07-11 16:31 9999-99-99 99:99 -30.000  178.250    20.0     96.120 -9999 -99999.   W..  0   3160-70
1991-07-11 16:31 9999-99-99 99:99 -30.000  178.250    20.0     97.050 -9999 -99999.   W..  0   3160-70
1991-07-26 00:35 9999-99-99 99:99 -30.000  176.200    20.0     68.650 -9999 -99999.   ...  0   6218-66
1991-07-26 00:35 9999-99-99 99:99 -30.000  176.200    20.0     67.750 -9999 -99999.   ...  0   6218-66
1991-08-06 08:47 9999-99-99 99:99 -30.000  176.280    20.0     69.090 -9999 -99999.   ...  0   3204-66
1991-08-06 08:47 9999-99-99 99:99 -30.000  176.280    20.0     68.480 -9999 -99999.   ...  0   3204-66
1991-08-15 12:24 9999-99-99 99:99 -30.000  176.120    20.0    106.260 -9999 -99999.   W..  0   3190-70
1991-08-15 12:24 9999-99-99 99:99 -30.000  176.120    20.0    106.640 -9999 -99999.   W..  0   3190-70
1991-08-28 07:45 9999-99-99 99:99 -30.050 -171.980    20.0    103.060 -9999 -99999.   W..  0   3140-70
1991-08-28 07:45 9999-99-99 99:99 -30.050 -171.980    20.0    102.460 -9999 -99999.   W..  0   3140-70
1991-09-14 23:03 9999-99-99 99:99 -30.000  176.250    20.0     75.060 -9999 -99999.   ...  0   3351-66
1991-09-14 23:03 9999-99-99 99:99 -30.000  176.250    20.0     75.580 -9999 -99999.   ...  0   3352-66
1991-09-25 07:54 9999-99-99 99:99 -30.000  176.280    20.0     83.470 -9999 -99999.   P..  0   3061-66
1991-09-25 07:54 9999-99-99 99:99 -30.000  176.280    20.0     75.190 -9999 -99999.   P..  0   3062-66
1991-10-04 18:12 9999-99-99 99:99 -30.000  176.170    20.0    104.760 -9999 -99999.   W..  0   3099-70
1991-10-04 18:12 9999-99-99 99:99 -30.000  176.170    20.0    105.110 -9999 -99999.   W..  0   3100-70
1991-10-17 12:40 9999-99-99 99:99 -30.000 -171.880    20.0    115.340 -9999 -99999.   W..  0   3007-70
1991-10-17 12:40 9999-99-99 99:99 -30.000 -171.880    20.0    115.860 -9999 -99999.   W..  0   3008-70
1991-10-29 12:37 9999-99-99 99:99 -30.000 -179.700    20.0    103.830 -9999 -99999.   .X.  0   3389-66
1991-10-29 12:37 9999-99-99 99:99 -30.000 -179.700    20.0    103.820 -9999 -99999.   .X.  0   3390-66
1991-11-19 09:20 9999-99-99 99:99 -30.000 -171.980    20.0    114.510 -9999 -99999.   W..  0   3085-70
1991-11-19 09:20 9999-99-99 99:99 -30.000 -171.980    20.0    114.240 -9999 -99999.   W..  0   3086-70
1991-11-29 10:55 9999-99-99 99:99 -30.000  176.280    20.0     72.910 -9999 -99999.   ...  0   3451-66
1991-11-29 10:55 9999-99-99 99:99 -30.000  176.280    20.0     72.690 -9999 -99999.   ...  0   3452-66
1991-12-15 00:48 9999-99-99 99:99 -30.080  176.120    20.0    102.320 -9999 -99999.   W..  0   3103-70
1991-12-15 00:48 9999-99-99 99:99 -30.080  176.120    20.0    102.610 -9999 -99999.   W..  0   3104-70
1992-01-02 14:49 9999-99-99 99:99 -30.000  176.250    20.0     64.130 -9999 -99999.   ...  0   3361-66
1992-01-02 14:49 9999-99-99 99:99 -30.000  176.250    20.0     62.940 -9999 -99999.   ...  0   3362-66
1992-01-19 15:25 9999-99-99 99:99 -30.000  176.050    20.0     78.260 -9999 -99999.   W..  0   3167-70
1992-01-19 15:25 9999-99-99 99:99 -30.000  176.050    20.0     60.410 -9999 -99999.   W..  0   3168-70
1992-01-25 17:49 9999-99-99 99:99 -30.000 -172.150    20.0     56.670 -9999 -99999.   ...  0   3143-66
1992-01-25 17:49 9999-99-99 99:99 -30.000 -172.150    20.0     57.250 -9999 -99999.   ...  0   3144-66
1992-01-30 22:42 9999-99-99 99:99 -29.880  176.080    20.0     85.900 -9999 -99999.   W..  0   3151-70
1992-01-30 22:42 9999-99-99 99:99 -29.880  176.080    20.0     87.310 -9999 -99999.   W..  0   3152-70
1992-02-23 03:04 9999-99-99 99:99 -30.000  175.950    20.0     57.120 -9999 -99999.   ...  0   3107-66
1992-02-23 03:04 9999-99-99 99:99 -30.000  175.950    20.0     57.290 -9999 -99999.   ...  0   3108-66
1992-03-05 22:20 9999-99-99 99:99 -30.000  175.970    20.0     88.620 -9999 -99999.   W..  0   3077-70
1992-03-05 22:20 9999-99-99 99:99 -30.000  175.970    20.0     84.740 -9999 -99999.   W..  0   3078-70
1992-03-06 05:50 9999-99-99 99:99 -30.000 -172.150    20.0     54.420 -9999 -99999.   ...  0   3407-66
1992-03-06 05:50 9999-99-99 99:99 -30.000 -172.150    20.0     53.770 -9999 -99999.   ...  0   3408-66
1992-03-17 08:20 9999-99-99 99:99 -30.000  178.300    20.0     82.490 -9999 -99999.   W..  0   3073-70
1992-03-17 08:20 9999-99-99 99:99 -30.000  178.300    20.0     73.060 -9999 -99999.   W..  0   3074-70
1992-04-06 07:59 9999-99-99 99:99 -30.000 -169.620    20.0     53.390 -9999 -99999.   ...  0   3211-66
1992-04-06 07:59 9999-99-99 99:99 -30.000 -169.620    20.0     53.570 -9999 -99999.   ...  0   3212-66
1992-04-18 02:20 9999-99-99 99:99 -29.880  176.300    20.0     62.650 -9999 -99999.   ...  0   3371-66
1992-04-18 02:20 9999-99-99 99:99 -29.880  176.300    20.0     66.100 -9999 -99999.   .X.  0   3372-66
1992-04-19 13:50 9999-99-99 99:99 -30.000  175.920    20.0     83.340 -9999 -99999.   W..  0   3149-70
1992-04-19 13:50 9999-99-99 99:99 -30.000  175.920    20.0     84.880 -9999 -99999.   W..  0   3150-70
1992-04-30 19:05 9999-99-99 99:99 -30.000 -172.070    20.0     80.880 -9999 -99999.   W..  0   3159-70
1992-04-30 19:05 9999-99-99 99:99 -30.000 -172.070    20.0     78.600 -9999 -99999.   W..  0   3160-70
1992-05-21 00:50 9999-99-99 99:99 -30.000  176.220    20.0     66.180 -9999 -99999.   ...  0   3399-66
1992-05-21 00:50 9999-99-99 99:99 -30.000  176.220    20.0     65.540 -9999 -99999.   ...  0   3400-66
1992-05-30 20:31 9999-99-99 99:99 -30.000  176.270    20.0     59.770 -9999 -99999.   ...  0   3395-66
1992-05-30 20:31 9999-99-99 99:99 -30.000  176.270    20.0     60.090 -9999 -99999.   ...  0   3396-66
1992-06-05 01:06 9999-99-99 99:99 -30.000  178.970    20.0     85.120 -9999 -99999.   W..  0   3151-70
1992-06-05 01:06 9999-99-99 99:99 -30.000  178.970    20.0     85.080 -9999 -99999.   W..  0   3152-70
1992-06-16 06:05 9999-99-99 99:99 -30.000  176.150    20.0    102.280 -9999 -99999.   W..  0   3017-70
1992-06-16 06:05 9999-99-99 99:99 -30.000  176.150    20.0     94.690 -9999 -99999.   W..  0   3018-70
1992-07-03 01:40 9999-99-99 99:99 -30.000  176.230    20.0     68.500 -9999 -99999.   ...  0   3231-66
1992-07-03 01:40 9999-99-99 99:99 -30.000  176.230    20.0     68.480 -9999 -99999.   ...  0   3232-66
1992-07-14 11:05 9999-99-99 99:99 -30.000 -171.950    20.0     69.750 -9999 -99999.   ...  0   3223-66
1992-07-14 11:05 9999-99-99 99:99 -30.000 -171.950    20.0     67.320 -9999 -99999.   ...  0   3224-66
1992-07-18 22:22 9999-99-99 99:99 -30.000  176.030    20.0     90.160 -9999 -99999.   W..  0   3053-70
1992-07-18 22:22 9999-99-99 99:99 -30.000  176.030    20.0     90.830 -9999 -99999.   W..  0   3054-70
1992-07-29 07:20 9999-99-99 99:99 -30.000  176.150    20.0     98.330 -9999 -99999.   W..  0   3132-70
1992-07-29 07:20 9999-99-99 99:99 -30.000  176.150    20.0     88.740 -9999 -99999.   W..  0   3209-70
1992-08-18 16:15 9999-99-99 99:99 -30.000 -172.130    20.0     70.450 -9999 -99999.   ...  0   3167-66
1992-08-18 16:15 9999-99-99 99:99 -30.000 -172.130    20.0     69.400 -9999 -99999.   ...  0   3168-66
1992-08-30 16:54 9999-99-99 99:99 -30.000  176.220    20.0     69.960 -9999 -99999.   ...  0   3441-66
1992-08-30 16:54 9999-99-99 99:99 -30.000  176.220    20.0     69.890 -9999 -99999.   ...  0   3442-66
1992-09-03 04:03 9999-99-99 99:99 -29.920  176.070    20.0    122.410 -9999 -99999.   W..  0   3169-70
1992-09-03 04:03 9999-99-99 99:99 -29.920  176.070    20.0     83.630 -9999 -99999.   W..  0   3170-70
1992-09-14 01:17 9999-99-99 99:99 -30.000 -171.830    20.0    107.290 -9999 -99999.   W..  0   3065-70
1992-09-14 01:17 9999-99-99 99:99 -30.000 -171.830    20.0    111.260 -9999 -99999.   W..  0   3066-70
1992-10-04 01:25 9999-99-99 99:99 -30.000  176.200    20.0     75.090 -9999 -99999.   ...  0   3009-66
1992-10-04 01:25 9999-99-99 99:99 -30.000  176.200    20.0     72.820 -9999 -99999.   ...  0   3010-66
1992-10-14 05:00 9999-99-99 99:99 -30.000  176.270    20.0     70.100 -9999 -99999.   ...  0   3517-66
1992-10-14 05:00 9999-99-99 99:99 -30.000  176.270    20.0     67.840 -9999 -99999.   ...  0   3518-66
1992-10-21 03:35 9999-99-99 99:99 -30.000  176.000    20.0    102.770 -9999 -99999.   W..  0   3201-70
1992-10-21 03:35 9999-99-99 99:99 -30.000  176.000    20.0    101.910 -9999 -99999.   W..  0   3202-70
1992-11-01 04:34 9999-99-99 99:99 -30.000  175.930    20.0    100.870 -9999 -99999.   W..  0   3111-70
1992-11-01 04:34 9999-99-99 99:99 -30.000  175.930    20.0    100.390 -9999 -99999.   W..  0   3112-70
1992-11-16 00:01 9999-99-99 99:99 -30.000  176.250    20.0     64.660 -9999 -99999.   ...  0   3525-66
1992-11-16 00:01 9999-99-99 99:99 -30.000  176.250    20.0     63.170 -9999 -99999.   ...  0   3526-66
1992-11-27 09:15 9999-99-99 99:99 -30.000 -169.170    20.0     83.610 -9999 -99999.   P..  0   3407-66
1992-11-27 09:15 9999-99-99 99:99 -30.000 -169.170    20.0     91.190 -9999 -99999.   P..  0   3408-66
1992-12-06 05:50 9999-99-99 99:99 -30.000  176.130    20.0     87.670 -9999 -99999.   W..  0   3221-70
1992-12-06 05:50 9999-99-99 99:99 -30.000  176.130    20.0     84.360 -9999 -99999.   W..  0   3222-70
1992-12-18 03:40 9999-99-99 99:99 -30.000 -172.070    20.0     89.040 -9999 -99999.   W..  0   3175-70
1992-12-18 03:40 9999-99-99 99:99 -30.000 -172.070    20.0     90.570 -9999 -99999.   W..  0   3176-70
1993-01-05 22:05 9999-99-99 99:99 -30.000  179.620    20.0     55.710 -9999 -99999.   ...  0   3335-66
1993-01-05 22:05 9999-99-99 99:99 -30.000  179.620    20.0     55.640 -9999 -99999.   ...  0   3336-66
1993-01-18 07:20 9999-99-99 99:99 -30.000  176.200    20.0     52.640 -9999 -99999.   P..  0   3527-66
1993-01-18 07:20 9999-99-99 99:99 -30.000  176.200    20.0     56.620 -9999 -99999.   P..  0   3528-66
1993-01-24 00:40 9999-99-99 99:99 -30.000  176.020    20.0     75.940 -9999 -99999.   W..  0   3133-70
1993-01-24 00:40 9999-99-99 99:99 -30.000  176.020    20.0     78.260 -9999 -99999.   W..  0   3134-70
1993-02-03 05:00 9999-99-99 99:99 -30.000 -172.170    20.0     71.540 -9999 -99999.   W..  0   3125-70
1993-02-03 05:00 9999-99-99 99:99 -30.000 -172.170    20.0     68.690 -9999 -99999.   W..  0   3126-70
1993-02-25 03:00 9999-99-99 99:99 -30.000  176.130    20.0     52.390 -9999 -99999.   ...  0   3545-66
1993-02-25 03:00 9999-99-99 99:99 -30.000  176.130    20.0     52.250 -9999 -99999.   ...  0   3546-66
1993-03-08 23:00 9999-99-99 99:99 -30.000 -171.930    20.0     46.040 -9999 -99999.   ...  0   3523-66
1993-03-08 23:00 9999-99-99 99:99 -30.000 -171.930    20.0     45.130 -9999 -99999.   ...  0   3524-66
1993-03-11 04:51 9999-99-99 99:99 -30.000  176.000    20.0     69.990 -9999 -99999.   W..  0   3137-70
1993-03-11 04:51 9999-99-99 99:99 -30.000  176.000    20.0     73.880 -9999 -99999.   W..  0   3138-70
1993-03-21 06:42 9999-99-99 99:99 -30.000  176.120    20.0     75.150 -9999 -99999.   W..  0   3055-70
1993-03-21 06:42 9999-99-99 99:99 -30.000  176.120    20.0 -99999.999 -9999 -99999.   *..  0   3056-70
1993-04-15 12:34 9999-99-99 99:99 -30.000  176.120    20.0     52.060 -9999 -99999.   ...  0   3423-66
1993-04-24 21:12 9999-99-99 99:99 -30.000  176.130    20.0     81.470 -9999 -99999.   W..  0   3131-70
1993-04-24 21:12 9999-99-99 99:99 -30.000  176.130    20.0     75.640 -9999 -99999.   W..  0   3132-70
1993-04-26 09:24 9999-99-99 99:99 -30.000  176.270    20.0     59.460 -9999 -99999.   ...  0   3323-66
1993-04-26 09:24 9999-99-99 99:99 -30.000  176.270    20.0     58.690 -9999 -99999.   ...  0   3324-66
1993-05-06 06:49 9999-99-99 99:99 -30.000 -171.430    20.0     89.770 -9999 -99999.   W..  0   3102-70
1993-06-14 12:00 9999-99-99 99:99 -30.000 -169.830    20.0     57.000 -9999 -99999.   ...  0   3383-66
1993-06-14 12:00 9999-99-99 99:99 -30.000 -169.830    20.0     58.980 -9999 -99999.   ...  0   3384-66
1993-06-15 15:50 9999-99-99 99:99 -30.000  176.050    20.0     77.640 -9999 -99999.   W..  0   3149-70
1993-06-15 15:50 9999-99-99 99:99 -30.000  176.050    20.0     80.160 -9999 -99999.   W..  0   3150-70
1993-06-26 12:40 9999-99-99 99:99 -30.000  176.070    20.0     84.270 -9999 -99999.   W..  0   3055-70
1993-06-26 12:40 9999-99-99 99:99 -30.000  176.070    20.0     61.490 -9999 -99999.   W..  0   3056-70
1993-08-04 15:50 9999-99-99 99:99 -30.000  179.380    20.0     96.020 -9999 -99999.   W..  0   3077-70
1993-08-04 15:50 9999-99-99 99:99 -30.000  179.380    20.0     97.190 -9999 -99999.   W..  0   3078-70
1993-08-15 11:40 9999-99-99 99:99 -30.000  176.120    20.0     98.390 -9999 -99999.   W..  0   3073-70
1993-08-15 11:40 9999-99-99 99:99 -30.000  176.120    20.0     92.900 -9999 -99999.   W..  0   3074-70
1993-10-30 12:34 9999-99-99 99:99 -30.000  160.000    20.0    100.490 -9999 -99999.   P..  0   3135-91
