C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.10s.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 916
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-18 2016-12-24
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-11 06:05 9999-99-99 99:99 -10.000 -171.400    20.0    105.000 -9999 -99999.   W..  0   3070-70
1991-01-11 06:05 9999-99-99 99:99 -10.000 -171.400    20.0    105.700 -9999 -99999.   W..  0   3070-70
1991-01-28 22:10 9999-99-99 99:99 -10.000 -171.470    20.0     68.820 -9999 -99999.   ...  0   6040-66
1991-01-28 22:10 9999-99-99 99:99 -10.000 -171.470    20.0     67.480 -9999 -99999.   ...  0   6040-66
1991-01-29 20:00 9999-99-99 99:99 -10.000 -175.220    20.0     98.460 -9999 -99999.   W..  0   3154-70
1991-01-29 20:00 9999-99-99 99:99 -10.000 -175.220    20.0     99.070 -9999 -99999.   W..  0   3154-70
1991-02-13 17:35 9999-99-99 99:99  -9.930 -175.470    20.0     65.170 -9999 -99999.   ...  0   6094-66
1991-02-13 17:35 9999-99-99 99:99  -9.930 -175.470    20.0     64.950 -9999 -99999.   ...  0   6094-66
1991-02-24 19:44 9999-99-99 99:99 -10.000 -171.330    20.0 -99999.999 -9999 -99999.   *..  0   3004-70
1991-02-24 19:44 9999-99-99 99:99 -10.000 -171.330    20.0    153.190 -9999 -99999.   W..  0   3004-70
1991-03-04 06:47 9999-99-99 99:99 -10.000 -162.670    20.0     68.990 -9999 -99999.   ...  0   6288-66
1991-03-04 06:47 9999-99-99 99:99 -10.000 -162.670    20.0     68.370 -9999 -99999.   ...  0   6288-66
1991-03-12 19:49 9999-99-99 99:99 -10.000 -171.520    20.0     68.870 -9999 -99999.   ...  0   6280-66
1991-03-12 19:49 9999-99-99 99:99 -10.000 -171.520    20.0     67.730 -9999 -99999.   ...  0   6280-66
1991-04-09 06:32 9999-99-99 99:99 -10.000 -175.200    20.0    110.280 -9999 -99999.   W..  0   3144-70
1991-04-09 06:32 9999-99-99 99:99 -10.000 -175.200    20.0    109.160 -9999 -99999.   W..  0   3144-70
1991-04-26 05:05 9999-99-99 99:99 -10.000 -165.380    20.0     73.030 -9999 -99999.   ...  0   6210-66
1991-04-26 05:05 9999-99-99 99:99 -10.000 -165.380    20.0     72.340 -9999 -99999.   ...  0   6210-66
1991-04-26 05:05 9999-99-99 99:99 -10.000 -165.380    20.0     73.090 -9999 -99999.   ...  0   6210-66
1991-05-04 16:28 9999-99-99 99:99 -10.000 -165.830    20.0     95.410 -9999 -99999.   W..  0   3224-70
1991-05-04 16:28 9999-99-99 99:99 -10.000 -165.830    20.0     96.830 -9999 -99999.   W..  0   3224-70
1991-05-13 07:09 9999-99-99 99:99 -10.000 -146.420    20.0     94.270 -9999 -99999.   .X.  0   6260-66
1991-05-13 07:09 9999-99-99 99:99 -10.000 -146.420    20.0     94.160 -9999 -99999.   .X.  0   6260-66
1991-05-28 17:09 9999-99-99 99:99 -10.000 -175.250    20.0     95.450 -9999 -99999.   W..  0   3104-70
1991-05-28 17:09 9999-99-99 99:99 -10.000 -175.250    20.0     94.370 -9999 -99999.   W..  0   3104-70
1991-06-05 20:00 9999-99-99 99:99 -10.000 -171.230    20.0     65.000 -9999 -99999.   ...  0   3220-66
1991-06-05 20:00 9999-99-99 99:99 -10.000 -171.230    20.0     64.890 -9999 -99999.   ...  0   3220-66
1991-06-24 03:24 9999-99-99 99:99 -10.000 -165.780    20.0    103.510 -9999 -99999.   W..  0   3176-70
1991-06-24 03:24 9999-99-99 99:99 -10.000 -165.780    20.0    104.420 -9999 -99999.   W..  0   3176-70
1991-06-26 05:10 9999-99-99 99:99 -10.000 -147.180    20.0     63.390 -9999 -99999.   ...  0   6092-66
1991-06-26 05:10 9999-99-99 99:99 -10.000 -147.180    20.0     63.590 -9999 -99999.   ...  0   6092-66
1991-07-14 17:00 9999-99-99 99:99 -10.000 -171.920    20.0     98.200 -9999 -99999.   W..  0   3182-70
1991-07-14 17:00 9999-99-99 99:99 -10.000 -171.920    20.0    100.030 -9999 -99999.   W..  0   3182-70
1991-07-20 15:44 9999-99-99 99:99 -10.000 -166.320    20.0     67.700 -9999 -99999.   ...  0   3198-66
1991-07-20 15:44 9999-99-99 99:99 -10.000 -166.320    20.0     68.400 -9999 -99999.   ...  0   3198-66
1991-08-10 14:48 9999-99-99 99:99 -10.000 -175.520    20.0     67.730 -9999 -99999.   ...  0   3244-66
1991-08-10 14:48 9999-99-99 99:99 -10.000 -175.520    20.0     67.620 -9999 -99999.   ...  0   3244-66
1991-09-02 09:03 9999-99-99 99:99  -9.950 -146.750    20.0    100.000 -9999 -99999.   W..  0   3232-70
1991-09-02 09:03 9999-99-99 99:99  -9.950 -146.750    20.0    101.000 -9999 -99999.   W..  0   3232-70
1991-09-09 07:20 9999-99-99 99:99 -10.000 -167.370    20.0     72.610 -9999 -99999.   ...  0   3437-66
1991-09-09 07:20 9999-99-99 99:99 -10.000 -167.370    20.0     73.490 -9999 -99999.   ...  0   3438-66
1991-09-29 05:39 9999-99-99 99:99 -10.000 -175.520    20.0     85.910 -9999 -99999.   ...  0   3217-66
1991-09-29 05:39 9999-99-99 99:99 -10.000 -175.520    20.0     87.230 -9999 -99999.   ...  0   3218-66
1991-09-30 04:01 9999-99-99 99:99 -10.000 -171.400    20.0    127.900 -9999 -99999.   W..  0   3191-70
1991-09-30 04:01 9999-99-99 99:99 -10.000 -171.400    20.0    131.970 -9999 -99999.   W..  0   3192-70
1991-10-23 06:26 9999-99-99 99:99  -9.980 -146.820    20.0    114.420 -9999 -99999.   W..  0   3025-70
1991-10-23 06:26 9999-99-99 99:99  -9.980 -146.820    20.0    119.650 -9999 -99999.   W..  0   3026-70
1991-10-25 18:27 9999-99-99 99:99 -10.130 -166.130    20.0     80.840 -9999 -99999.   ...  0   3333-66
1991-10-25 18:27 9999-99-99 99:99 -10.130 -166.130    20.0     83.100 -9999 -99999.   ...  0   3334-66
1991-11-14 07:13 9999-99-99 99:99 -10.030 -145.270    20.0    131.990 -9999 -99999.   W..  0   3229-70
1991-11-14 07:13 9999-99-99 99:99 -10.030 -145.270    20.0    130.950 -9999 -99999.   W..  0   3230-70
1991-12-03 15:32 9999-99-99 99:99 -10.000 -175.600    20.0     79.350 -9999 -99999.   ...  0   3325-66
1991-12-03 15:32 9999-99-99 99:99 -10.000 -175.600    20.0     81.180 -9999 -99999.   ...  0   3326-66
1991-12-18 21:07 9999-99-99 99:99 -10.000 -175.180    20.0    115.960 -9999 -99999.   W..  0   3133-70
1991-12-18 21:07 9999-99-99 99:99 -10.000 -175.180    20.0    116.580 -9999 -99999.   W..  0   3134-70
1991-12-29 11:12 9999-99-99 99:99 -10.000 -171.500    20.0     62.970 -9999 -99999.   ...  0   3363-66
1991-12-29 11:12 9999-99-99 99:99 -10.000 -171.500    20.0     62.630 -9999 -99999.   ...  0   3364-66
1992-01-15 07:05 9999-99-99 99:99 -10.000 -171.200    20.0    125.790 -9999 -99999.   W..  0   3225-70
1992-01-15 07:05 9999-99-99 99:99 -10.000 -171.200    20.0    119.660 -9999 -99999.   W..  0   3226-70
1992-01-29 12:22 9999-99-99 99:99 -10.000 -157.430    20.0     58.550 -9999 -99999.   ...  0   3263-66
1992-01-29 12:22 9999-99-99 99:99 -10.000 -157.430    20.0     59.300 -9999 -99999.   ...  0   3264-66
1992-02-04 18:25 9999-99-99 99:99 -10.000 -175.150    20.0     89.910 -9999 -99999.   W..  0   3097-70
1992-02-04 18:25 9999-99-99 99:99 -10.000 -175.150    20.0     72.130 -9999 -99999.   W..  0   3098-70
1992-02-18 21:20 9999-99-99 99:99 -10.080 -171.130    20.0     71.570 -9999 -99999.   ...  0   3151-66
1992-02-18 21:20 9999-99-99 99:99 -10.080 -171.130    20.0     72.690 -9999 -99999.   ...  0   3152-66
1992-03-01 23:55 9999-99-99 99:99 -10.000 -171.420    20.0    107.670 -9999 -99999.   W..  0   3035-70
1992-03-01 23:55 9999-99-99 99:99 -10.000 -171.420    20.0    106.620 -9999 -99999.   W..  0   3036-70
1992-03-11 05:15 9999-99-99 99:99 -10.000 -147.120    20.0     71.930 -9999 -99999.   ...  0   3093-66
1992-03-11 05:15 9999-99-99 99:99 -10.000 -147.120    20.0     70.730 -9999 -99999.   ...  0   3094-66
1992-03-20 10:20 9999-99-99 99:99 -10.000 -171.870    20.0     78.610 -9999 -99999.   W..  0   3061-70
1992-03-20 10:20 9999-99-99 99:99 -10.000 -171.870    20.0     81.110 -9999 -99999.   W..  0   3062-70
1992-04-01 19:26 9999-99-99 99:99 -10.000 -146.330    20.0     59.450 -9999 -99999.   ...  0   3193-66
1992-04-01 19:26 9999-99-99 99:99 -10.000 -146.330    20.0     58.980 -9999 -99999.   ...  0   3194-66
1992-04-13 18:55 9999-99-99 99:99 -10.000 -165.870    20.0    107.210 -9999 -99999.   W..  0   3133-70
1992-04-13 18:55 9999-99-99 99:99 -10.000 -165.870    20.0    109.860 -9999 -99999.   W..  0   3134-70
1992-04-21 16:59 9999-99-99 99:99 -10.000 -175.530    20.0     71.480 -9999 -99999.   ...  0   3411-66
1992-04-21 16:59 9999-99-99 99:99 -10.000 -175.530    20.0     70.210 -9999 -99999.   ...  0   3412-66
1992-05-07 11:20 9999-99-99 99:99 -10.000 -146.780    20.0     88.540 -9999 -99999.   W..  0   3051-70
1992-05-07 11:20 9999-99-99 99:99 -10.000 -146.780    20.0     86.460 -9999 -99999.   W..  0   3052-70
1992-05-17 07:51 9999-99-99 99:99 -10.000 -171.370    20.0     60.050 -9999 -99999.   ...  0   3123-66
1992-05-17 07:51 9999-99-99 99:99 -10.000 -171.370    20.0     59.910 -9999 -99999.   ...  0   3124-66
1992-05-31 08:56 9999-99-99 99:99 -10.000 -163.180    20.0     87.600 -9999 -99999.   W..  0   3175-70
1992-05-31 08:56 9999-99-99 99:99 -10.000 -163.180    20.0     90.390 -9999 -99999.   W..  0   3176-70
1992-06-03 11:39 9999-99-99 99:99 -10.000 -175.450    20.0     62.340 -9999 -99999.   ...  0   3295-66
1992-06-03 11:39 9999-99-99 99:99 -10.000 -175.450    20.0     63.750 -9999 -99999.   ...  0   3296-66
1992-06-19 22:43 9999-99-99 99:99 -10.000 -175.120    20.0     89.720 -9999 -99999.   W..  0   3021-70
1992-06-19 22:43 9999-99-99 99:99 -10.000 -175.120    20.0     87.060 -9999 -99999.   W..  0   3022-70
1992-06-29 05:42 9999-99-99 99:99 -10.000 -171.350    20.0     63.960 -9999 -99999.   ...  0   3381-66
1992-06-29 05:42 9999-99-99 99:99 -10.000 -171.350    20.0     64.030 -9999 -99999.   ...  0   3382-66
1992-07-14 15:47 9999-99-99 99:99 -10.000 -171.430    20.0     93.250 -9999 -99999.   W..  0   3154-70
1992-07-14 15:47 9999-99-99 99:99 -10.000 -171.430    20.0     88.290 -9999 -99999.   W..  0   3195-70
1992-07-22 09:17 9999-99-99 99:99 -10.000 -145.200    20.0     64.970 -9999 -99999.   ...  0   3017-66
1992-07-22 09:17 9999-99-99 99:99 -10.000 -145.200    20.0     64.990 -9999 -99999.   ...  0   3018-66
1992-08-01 23:08 9999-99-99 99:99 -10.030 -175.180    20.0     92.010 -9999 -99999.   W..  0   3028-70
1992-08-01 23:08 9999-99-99 99:99 -10.030 -175.180    20.0     86.630 -9999 -99999.   W..  0   3203-70
1992-08-13 19:45 9999-99-99 99:99 -10.030 -146.620    20.0     63.980 -9999 -99999.   ...  0   3347-66
1992-08-13 19:45 9999-99-99 99:99 -10.030 -146.620    20.0     63.430 -9999 -99999.   ...  0   3348-66
1992-08-26 20:28 9999-99-99 99:99 -10.000 -165.880    20.0    104.610 -9999 -99999.   W..  0   3156-70
1992-08-26 20:28 9999-99-99 99:99 -10.000 -165.880    20.0    103.950 -9999 -99999.   W..  0   3188-70
1992-09-03 09:55 9999-99-99 99:99 -10.030 -175.600    20.0     65.020 -9999 -99999.   ...  0   3057-66
1992-09-03 09:55 9999-99-99 99:99 -10.030 -175.600    20.0     63.850 -9999 -99999.   ...  0   3058-66
1992-09-20 03:05 9999-99-99 99:99 -10.000 -137.430    20.0    101.820 -9999 -99999.   W..  0   3136-70
1992-09-20 03:05 9999-99-99 99:99 -10.000 -137.430    20.0    107.780 -9999 -99999.   W..  0   3213-70
1992-09-30 01:41 9999-99-99 99:99 -10.050 -171.270    20.0 -99999.999 -9999 -99999.   *..  0   3549-66
1992-09-30 01:41 9999-99-99 99:99 -10.050 -171.270    20.0     70.240 -9999 -99999.   ...  0   3550-66
1992-10-16 23:30 9999-99-99 99:99 -10.000 -171.400    20.0    104.130 -9999 -99999.   W..  0   3001-70
1992-10-16 23:30 9999-99-99 99:99 -10.000 -171.400    20.0    108.830 -9999 -99999.   W..  0   3002-70
1992-10-17 19:18 9999-99-99 99:99 -10.000 -175.550    20.0     68.990 -9999 -99999.   ...  0   3521-66
1992-10-17 19:18 9999-99-99 99:99 -10.000 -175.550    20.0     70.160 -9999 -99999.   ...  0   3522-66
1992-11-04 23:33 9999-99-99 99:99 -10.000 -175.270    20.0    105.540 -9999 -99999.   W..  0   3199-70
1992-11-04 23:33 9999-99-99 99:99 -10.000 -175.270    20.0     90.900 -9999 -99999.   W..  0   3200-70
1992-11-12 05:48 9999-99-99 99:99 -10.000 -171.350    20.0 -99999.999 -9999 -99999.   *..  0   3227-66
1992-11-12 05:48 9999-99-99 99:99 -10.000 -171.350    20.0     66.680 -9999 -99999.   ...  0   3228-66
1992-12-01 21:33 9999-99-99 99:99 -10.000 -171.480    20.0     96.700 -9999 -99999.   W..  0   3003-70
1992-12-01 21:33 9999-99-99 99:99 -10.000 -171.480    20.0     97.440 -9999 -99999.   W..  0   3004-70
1992-12-01 23:39 9999-99-99 99:99 -10.000 -140.950    20.0     63.180 -9999 -99999.   ...  0   3411-66
1992-12-01 23:39 9999-99-99 99:99 -10.000 -140.950    20.0 -99999.999 -9999 -99999.   *..  0   3412-66
1992-12-23 09:19 9999-99-99 99:99 -10.000 -146.730    20.0     96.250 -9999 -99999.   W..  0   3007-70
1992-12-23 09:19 9999-99-99 99:99 -10.000 -146.730    20.0    102.030 -9999 -99999.   W..  0   3008-70
1992-12-31 23:10 9999-99-99 99:99 -10.000 -165.000    20.0     69.640 -9999 -99999.   ...  0   3039-66
1992-12-31 23:10 9999-99-99 99:99 -10.000 -165.000    20.0     71.480 -9999 -99999.   ...  0   3040-66
1993-01-15 08:23 9999-99-99 99:99 -10.000 -145.370    20.0    134.750 -9999 -99999.   W..  0   3141-70
1993-01-15 08:23 9999-99-99 99:99 -10.000 -145.370    20.0     85.520 -9999 -99999.   W..  0   3142-70
1993-01-22 12:50 9999-99-99 99:99 -10.000 -175.580    20.0     55.370 -9999 -99999.   .X.  0   3419-66
1993-01-22 12:50 9999-99-99 99:99 -10.000 -175.580    20.0     57.570 -9999 -99999.   ...  0   3420-66
1993-02-08 05:28 9999-99-99 99:99 -10.000 -146.770    20.0    121.480 -9999 -99999.   W..  0   3121-70
1993-02-08 05:28 9999-99-99 99:99 -10.000 -146.770    20.0    121.240 -9999 -99999.   W..  0   3122-70
1993-02-20 17:40 9999-99-99 99:99 -10.000 -171.430    20.0     73.890 -9999 -99999.   .X.  0   3243-66
1993-02-20 17:40 9999-99-99 99:99 -10.000 -171.430    20.0     71.500 -9999 -99999.   ...  0   3244-66
1993-03-06 12:34 9999-99-99 99:99 -10.000 -171.320    20.0     96.020 -9999 -99999.   W..  0   3146-70
1993-03-13 23:30 9999-99-99 99:99 -10.000 -140.080    20.0     54.930 -9999 -99999.   ...  0   3007-66
1993-03-13 23:30 9999-99-99 99:99 -10.000 -140.080    20.0     52.720 -9999 -99999.   ...  0   3008-66
1993-03-25 00:25 9999-99-99 99:99 -10.000 -175.180    20.0     77.940 -9999 -99999.   W..  0   3231-70
1993-03-25 00:25 9999-99-99 99:99 -10.000 -175.180    20.0    109.240 -9999 -99999.   W..  0   3232-70
1993-04-12 08:27 9999-99-99 99:99 -10.000 -171.530    20.0     65.900 -9999 -99999.   ...  0   3037-66
1993-04-12 08:27 9999-99-99 99:99 -10.000 -171.530    20.0     67.960 -9999 -99999.   ...  0   3038-66
1993-04-30 14:02 9999-99-99 99:99 -10.000 -175.570    20.0 -99999.999 -9999 -99999.   *..  0   3215-66
1993-04-30 14:02 9999-99-99 99:99 -10.000 -175.570    20.0 -99999.999 -9999 -99999.   *..  0   3216-66
1993-05-11 14:30 9999-99-99 99:99 -10.000 -138.650    20.0     86.170 -9999 -99999.   W..  0   3201-70
1993-05-11 14:30 9999-99-99 99:99 -10.000 -138.650    20.0     86.130 -9999 -99999.   W..  0   3202-70
1993-05-26 01:35 9999-99-99 99:99 -10.000 -146.200    20.0     58.070 -9999 -99999.   ...  0   3139-66
1993-05-26 01:35 9999-99-99 99:99 -10.000 -146.200    20.0     59.340 -9999 -99999.   ...  0   3140-66
1993-06-09 17:12 9999-99-99 99:99 -10.000 -165.850    20.0     94.330 -9999 -99999.   W..  0   3133-70
1993-06-09 17:12 9999-99-99 99:99 -10.000 -165.850    20.0     96.640 -9999 -99999.   W..  0   3134-70
1993-06-20 22:55 9999-99-99 99:99 -10.000 -138.920    20.0     57.640 -9999 -99999.   ...  0   3157-66
1993-06-20 22:55 9999-99-99 99:99 -10.000 -138.920    20.0     57.020 -9999 -99999.   ...  0   3158-66
1993-07-01 04:00 9999-99-99 99:99 -10.000 -175.230    20.0     88.360 -9999 -99999.   W..  0   3143-70
1993-07-27 21:55 9999-99-99 99:99 -10.000 -145.370    20.0     98.140 -9999 -99999.   W..  0   3173-70
1993-07-27 21:55 9999-99-99 99:99 -10.000 -145.370    20.0     99.790 -9999 -99999.   W..  0   3174-70
