C01 TITLE: CO event sampling data 
C02 FILE NAME: poc9xxx00.noaa.am.fl.co.05s.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 899
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Pacific Ocean 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1988-07-17 2016-12-23
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
1991-01-27 19:33 9999-99-99 99:99  -5.000 -165.830    20.0     71.090 -9999 -99999.   ...  0   6044-66
1991-01-30 15:00 9999-99-99 99:99  -5.000 -172.870    20.0     93.350 -9999 -99999.   W..  0   3156-70
1991-01-30 15:00 9999-99-99 99:99  -5.000 -172.870    20.0     93.300 -9999 -99999.   W..  0   3156-70
1991-02-14 12:05 9999-99-99 99:99  -4.980 -172.700    20.0     79.690 -9999 -99999.   ...  0   6130-66
1991-02-14 12:05 9999-99-99 99:99  -4.980 -172.700    20.0     79.750 -9999 -99999.   ...  0   6130-66
1991-02-23 18:49 9999-99-99 99:99  -5.000 -165.650    20.0    138.560 -9999 -99999.   W..  0   3128-70
1991-02-23 18:49 9999-99-99 99:99  -5.000 -165.650    20.0    138.200 -9999 -99999.   W..  0   3128-70
1991-03-11 16:15 9999-99-99 99:99  -4.930 -165.720    20.0     72.340 -9999 -99999.   ...  0   6394-66
1991-03-11 16:15 9999-99-99 99:99  -4.930 -165.720    20.0     71.170 -9999 -99999.   ...  0   6394-66
1991-04-05 04:35 9999-99-99 99:99  -4.950 -158.850    20.0     78.770 -9999 -99999.   ...  0   6406-66
1991-04-05 04:35 9999-99-99 99:99  -4.950 -158.850    20.0     78.460 -9999 -99999.   ...  0   6406-66
1991-04-09 23:48 9999-99-99 99:99  -5.000 -172.830    20.0    110.200 -9999 -99999.   W..  0   3138-70
1991-04-09 23:48 9999-99-99 99:99  -5.000 -172.830    20.0    111.950 -9999 -99999.   W..  0   3138-70
1991-04-25 02:37 9999-99-99 99:99  -5.030 -160.130    20.0     80.600 -9999 -99999.   ...  0   6004-66
1991-04-25 02:37 9999-99-99 99:99  -5.030 -160.130    20.0     81.790 -9999 -99999.   ...  0   6004-66
1991-05-03 17:50 9999-99-99 99:99  -5.000 -160.720    20.0    110.760 -9999 -99999.   W..  0   3188-70
1991-05-03 17:50 9999-99-99 99:99  -5.000 -160.720    20.0    110.290 -9999 -99999.   W..  0   3188-70
1991-05-14 01:45 9999-99-99 99:99  -4.980 -144.200    20.0     74.510 -9999 -99999.   ...  0   6258-66
1991-05-14 01:45 9999-99-99 99:99  -4.980 -144.200    20.0     74.160 -9999 -99999.   ...  0   6258-66
1991-05-29 11:00 9999-99-99 99:99  -5.000 -172.920    20.0     90.280 -9999 -99999.   W..  0   3122-70
1991-05-29 11:00 9999-99-99 99:99  -5.000 -172.920    20.0     89.480 -9999 -99999.   W..  0   3122-70
1991-06-04 19:00 9999-99-99 99:99  -5.000 -165.630    20.0     73.050 -9999 -99999.   ...  0   3206-66
1991-06-04 19:00 9999-99-99 99:99  -5.000 -165.630    20.0     74.840 -9999 -99999.   ...  0   3206-66
1991-06-23 04:55 9999-99-99 99:99  -5.000 -160.650    20.0    101.160 -9999 -99999.   W..  0   3108-70
1991-06-23 04:55 9999-99-99 99:99  -5.000 -160.650    20.0    100.720 -9999 -99999.   W..  0   3108-70
1991-06-27 00:53 9999-99-99 99:99  -5.000 -145.530    20.0     69.540 -9999 -99999.   ...  0   6418-66
1991-06-27 00:53 9999-99-99 99:99  -5.000 -145.530    20.0     68.640 -9999 -99999.   ...  0   6418-66
1991-07-15 11:07 9999-99-99 99:99  -4.970 -169.680    20.0     96.510 -9999 -99999.   W..  0   3046-70
1991-07-15 11:07 9999-99-99 99:99  -4.970 -169.680    20.0     95.660 -9999 -99999.   W..  0   3046-70
1991-07-19 15:57 9999-99-99 99:99  -5.000 -161.530    20.0     72.140 -9999 -99999.   ...  0   3212-66
1991-07-19 15:57 9999-99-99 99:99  -5.000 -161.530    20.0     70.510 -9999 -99999.   ...  0   3212-66
1991-08-08 19:55 9999-99-99 99:99  -5.000 -160.630    20.0    101.080 -9999 -99999.   W..  0   3114-70
1991-08-08 19:55 9999-99-99 99:99  -5.000 -160.630    20.0    100.230 -9999 -99999.   W..  0   3114-70
1991-08-11 14:06 9999-99-99 99:99  -5.000 -172.870    20.0     67.050 -9999 -99999.   ...  0   3240-66
1991-08-11 14:06 9999-99-99 99:99  -5.000 -172.870    20.0     66.160 -9999 -99999.   ...  0   3240-66
1991-09-03 05:57 9999-99-99 99:99  -5.070 -145.180    20.0     97.000 -9999 -99999.   W..  0   3112-70
1991-09-03 05:57 9999-99-99 99:99  -5.070 -145.180    20.0     96.500 -9999 -99999.   W..  0   3112-70
1991-09-08 10:38 9999-99-99 99:99  -5.000 -163.750    20.0     85.930 -9999 -99999.   ...  0   3443-66
1991-09-08 10:38 9999-99-99 99:99  -5.000 -163.750    20.0     87.060 -9999 -99999.   ...  0   3444-66
1991-09-29 02:00 9999-99-99 99:99  -5.000 -165.550    20.0    116.450 -9999 -99999.   W..  0   3075-70
1991-09-29 02:00 9999-99-99 99:99  -5.000 -165.550    20.0    115.050 -9999 -99999.   W..  0   3076-70
1991-09-30 00:01 9999-99-99 99:99  -5.000 -172.700    20.0     74.610 -9999 -99999.   ...  0   3141-66
1991-09-30 00:01 9999-99-99 99:99  -5.000 -172.700    20.0     73.550 -9999 -99999.   ...  0   3142-66
1991-10-24 00:31 9999-99-99 99:99  -5.000 -145.050    20.0    124.540 -9999 -99999.   W..  0   3165-70
1991-10-24 00:31 9999-99-99 99:99  -5.000 -145.050    20.0    122.370 -9999 -99999.   W..  0   3166-70
1991-10-24 18:05 9999-99-99 99:99  -5.000 -160.800    20.0     81.900 -9999 -99999.   ...  0   3187-66
1991-10-24 18:05 9999-99-99 99:99  -5.000 -160.800    20.0     80.310 -9999 -99999.   ...  0   3188-66
1991-11-13 09:53 9999-99-99 99:99  -5.230 -142.420    20.0    122.240 -9999 -99999.   W..  0   3147-70
1991-11-13 09:53 9999-99-99 99:99  -5.230 -142.420    20.0    131.020 -9999 -99999.   W..  0   3148-70
1991-12-04 10:57 9999-99-99 99:99  -5.000 -172.750    20.0    100.190 -9999 -99999.   ...  0   3393-66
1991-12-04 10:57 9999-99-99 99:99  -5.000 -172.750    20.0     99.120 -9999 -99999.   ...  0   3394-66
1991-12-19 14:41 9999-99-99 99:99  -5.000 -172.830    20.0    116.640 -9999 -99999.   W..  0   3101-70
1991-12-19 14:41 9999-99-99 99:99  -5.000 -172.830    20.0    112.540 -9999 -99999.   W..  0   3102-70
1991-12-28 10:30 9999-99-99 99:99  -5.000 -165.650    20.0     73.050 -9999 -99999.   ...  0   3125-66
1991-12-28 10:30 9999-99-99 99:99  -5.000 -165.650    20.0     73.890 -9999 -99999.   ...  0   3126-66
1992-01-14 06:50 9999-99-99 99:99  -5.000 -165.670    20.0    105.080 -9999 -99999.   W..  0   3093-70
1992-01-14 06:50 9999-99-99 99:99  -5.000 -165.670    20.0    116.530 -9999 -99999.   W..  0   3094-70
1992-01-30 10:50 9999-99-99 99:99  -5.000 -154.320    20.0     68.400 -9999 -99999.   ...  0   3291-66
1992-01-30 10:50 9999-99-99 99:99  -5.000 -154.320    20.0     67.510 -9999 -99999.   ...  0   3292-66
1992-02-05 11:36 9999-99-99 99:99  -5.000 -172.850    20.0    105.330 -9999 -99999.   W..  0   3019-70
1992-02-17 21:00 9999-99-99 99:99  -5.150 -165.500    20.0     81.330 -9999 -99999.   P..  0   3021-66
1992-02-17 21:00 9999-99-99 99:99  -5.150 -165.500    20.0     77.610 -9999 -99999.   P..  0   3022-66
1992-02-29 16:10 9999-99-99 99:99  -5.000 -165.620    20.0    120.460 -9999 -99999.   W..  0   3075-70
1992-02-29 16:10 9999-99-99 99:99  -5.000 -165.620    20.0    116.900 -9999 -99999.   W..  0   3076-70
1992-03-11 23:40 9999-99-99 99:99  -4.900 -145.480    20.0    103.380 -9999 -99999.   ...  0   3225-66
1992-03-21 03:12 9999-99-99 99:99  -5.000 -169.670    20.0     85.960 -9999 -99999.   W..  0   3221-70
1992-03-21 03:12 9999-99-99 99:99  -5.000 -169.670    20.0     84.180 -9999 -99999.   W..  0   3222-70
1992-04-01 01:36 9999-99-99 99:99  -4.950 -143.900    20.0     62.100 -9999 -99999.   .X.  0   3215-66
1992-04-01 01:36 9999-99-99 99:99  -4.950 -143.900    20.0     62.410 -9999 -99999.   .X.  0   3216-66
1992-04-12 19:19 9999-99-99 99:99  -5.000 -160.750    20.0    110.530 -9999 -99999.   W..  0   3113-70
1992-04-12 19:19 9999-99-99 99:99  -5.000 -160.750    20.0    114.700 -9999 -99999.   W..  0   3114-70
1992-04-22 12:30 9999-99-99 99:99  -5.000 -172.630    20.0     91.430 -9999 -99999.   ...  0   3367-66
1992-04-22 12:30 9999-99-99 99:99  -5.000 -172.630    20.0     89.840 -9999 -99999.   ...  0   3368-66
1992-05-08 18:00 9999-99-99 99:99  -5.000 -145.500    20.0     87.500 -9999 -99999.   W..  0   3129-70
1992-05-08 18:00 9999-99-99 99:99  -5.000 -145.500    20.0     85.500 -9999 -99999.   W..  0   3130-70
1992-05-16 06:18 9999-99-99 99:99  -5.000 -165.830    20.0     74.230 -9999 -99999.   ...  0   3047-66
1992-05-16 06:18 9999-99-99 99:99  -5.000 -165.830    20.0     71.360 -9999 -99999.   ...  0   3048-66
1992-05-30 10:10 9999-99-99 99:99  -5.000 -158.330    20.0     93.350 -9999 -99999.   W..  0   3169-70
1992-05-30 10:10 9999-99-99 99:99  -5.000 -158.330    20.0     66.980 -9999 -99999.   W..  0   3170-70
1992-06-04 06:05 9999-99-99 99:99  -5.000 -172.500    20.0     83.710 -9999 -99999.   P..  0   3181-66
1992-06-04 06:05 9999-99-99 99:99  -5.000 -172.500    20.0     75.830 -9999 -99999.   P..  0   3182-66
1992-06-20 16:22 9999-99-99 99:99  -5.000 -172.850    20.0     90.680 -9999 -99999.   W..  0   3213-70
1992-06-20 16:22 9999-99-99 99:99  -5.000 -172.850    20.0     89.500 -9999 -99999.   W..  0   3214-70
1992-06-28 02:05 9999-99-99 99:99  -5.000 -165.870    20.0     66.210 -9999 -99999.   ...  0   3289-66
1992-06-28 02:05 9999-99-99 99:99  -5.000 -165.870    20.0     67.920 -9999 -99999.   ...  0   3290-66
1992-07-13 14:20 9999-99-99 99:99  -5.000 -165.920    20.0     97.400 -9999 -99999.   W..  0   3229-70
1992-07-13 14:20 9999-99-99 99:99  -5.000 -165.920    20.0     95.700 -9999 -99999.   W..  0   3230-70
1992-07-23 04:38 9999-99-99 99:99  -5.000 -141.830    20.0     69.850 -9999 -99999.   ...  0   3233-66
1992-07-23 04:38 9999-99-99 99:99  -5.000 -141.830    20.0     69.770 -9999 -99999.   ...  0   3234-66
1992-08-02 17:23 9999-99-99 99:99  -5.000 -172.880    20.0     98.000 -9999 -99999.   W..  0   3045-70
1992-08-02 17:23 9999-99-99 99:99  -5.000 -172.880    20.0     92.250 -9999 -99999.   W..  0   3046-70
1992-08-13 01:20 9999-99-99 99:99  -5.000 -144.330    20.0     67.660 -9999 -99999.   P..  0   3035-66
1992-08-13 01:20 9999-99-99 99:99  -5.000 -144.330    20.0     73.370 -9999 -99999.   P..  0   3036-66
1992-08-25 18:49 9999-99-99 99:99  -5.000 -160.820    20.0    106.980 -9999 -99999.   W..  0   3031-70
1992-08-25 18:49 9999-99-99 99:99  -5.000 -160.820    20.0    119.870 -9999 -99999.   W..  0   3032-70
1992-09-04 05:15 9999-99-99 99:99  -5.000 -172.820    20.0     66.520 -9999 -99999.   ...  0   3323-66
1992-09-04 05:15 9999-99-99 99:99  -5.000 -172.820    20.0     66.390 -9999 -99999.   ...  0   3324-66
1992-09-21 06:30 9999-99-99 99:99  -5.000 -131.000    20.0    103.750 -9999 -99999.   W..  0   3017-70
1992-09-21 06:30 9999-99-99 99:99  -5.000 -131.000    20.0    104.640 -9999 -99999.   W..  0   3018-70
1992-09-28 22:30 9999-99-99 99:99  -4.980 -164.530    20.0     79.390 -9999 -99999.   ...  0   3087-66
1992-09-28 22:30 9999-99-99 99:99  -4.980 -164.530    20.0     76.180 -9999 -99999.   ...  0   3088-66
1992-10-15 21:34 9999-99-99 99:99  -5.000 -165.670    20.0    105.010 -9999 -99999.   W..  0   3117-70
1992-10-15 21:34 9999-99-99 99:99  -5.000 -165.670    20.0    112.460 -9999 -99999.   W..  0   3118-70
1992-10-18 13:54 9999-99-99 99:99  -5.000 -172.700    20.0     65.090 -9999 -99999.   ...  0   3301-66
1992-10-18 13:54 9999-99-99 99:99  -5.000 -172.700    20.0     64.690 -9999 -99999.   ...  0   3302-66
1992-11-05 16:55 9999-99-99 99:99  -5.000 -172.830    20.0     73.770 -9999 -99999.   W..  0   3023-70
1992-11-05 16:55 9999-99-99 99:99  -5.000 -172.830    20.0    102.940 -9999 -99999.   W..  0   3024-70
1992-11-11 05:15 9999-99-99 99:99  -5.000 -165.430    20.0     65.740 -9999 -99999.   ...  0   3045-66
1992-11-11 05:15 9999-99-99 99:99  -5.000 -165.430    20.0     66.210 -9999 -99999.   ...  0   3046-66
1992-11-30 16:35 9999-99-99 99:99  -5.180 -165.680    20.0 -99999.999 -9999 -99999.   *..  0   3209-70
1992-11-30 16:35 9999-99-99 99:99  -5.180 -165.680    20.0     89.530 -9999 -99999.   W..  0   3210-70
1992-12-03 03:41 9999-99-99 99:99  -4.920 -134.570    20.0     67.370 -9999 -99999.   ...  0   3153-66
1992-12-03 03:41 9999-99-99 99:99  -4.920 -134.570    20.0     67.320 -9999 -99999.   ...  0   3154-66
1992-12-24 04:03 9999-99-99 99:99  -5.000 -145.080    20.0     94.360 -9999 -99999.   W..  0   3097-70
1992-12-24 04:03 9999-99-99 99:99  -5.000 -145.080    20.0     73.960 -9999 -99999.   W..  0   3098-70
1992-12-30 19:30 9999-99-99 99:99  -5.000 -160.830    20.0     83.000 -9999 -99999.   P..  0   3339-66
1992-12-30 19:30 9999-99-99 99:99  -5.000 -160.830    20.0    162.310 -9999 -99999.   P..  0   3340-66
1993-01-14 13:35 9999-99-99 99:99  -5.000 -142.420    20.0    108.260 -9999 -99999.   W..  0   3143-70
1993-01-14 13:35 9999-99-99 99:99  -5.000 -142.420    20.0    102.030 -9999 -99999.   W..  0   3144-70
1993-01-23 08:10 9999-99-99 99:99  -5.000 -172.670    20.0     68.630 -9999 -99999.   P..  0   3193-66
1993-01-23 08:10 9999-99-99 99:99  -5.000 -172.670    20.0     73.640 -9999 -99999.   P..  0   3194-66
1993-02-08 22:20 9999-99-99 99:99  -5.000 -145.250    20.0    108.480 -9999 -99999.   W..  0   3189-70
1993-02-08 22:20 9999-99-99 99:99  -5.000 -145.250    20.0    109.640 -9999 -99999.   W..  0   3190-70
1993-03-05 08:51 9999-99-99 99:99  -5.000 -165.700    20.0     85.700 -9999 -99999.   W..  0   3181-70
1993-03-05 08:51 9999-99-99 99:99  -5.000 -165.700    20.0    105.540 -9999 -99999.   W..  0   3182-70
1993-03-15 03:15 9999-99-99 99:99  -5.000 -133.600    20.0    159.990 -9999 -99999.   P..  0   3013-66
1993-03-15 03:15 9999-99-99 99:99  -5.000 -133.600    20.0     78.390 -9999 -99999.   P..  0   3014-66
1993-03-25 19:21 9999-99-99 99:99  -5.000 -172.950    20.0     87.790 -9999 -99999.   W..  0   3029-70
1993-03-25 19:21 9999-99-99 99:99  -5.000 -172.950    20.0     90.500 -9999 -99999.   W..  0   3030-70
1993-04-11 06:55 9999-99-99 99:99  -5.000 -165.970    20.0 -99999.999 -9999 -99999.   *..  0   3143-66
1993-04-11 06:55 9999-99-99 99:99  -5.000 -165.970    20.0 -99999.999 -9999 -99999.   *..  0   3144-66
1993-04-19 15:00 9999-99-99 99:99  -5.000 -165.750    20.0    108.230 -9999 -99999.   W..  0   3151-70
1993-04-19 15:00 9999-99-99 99:99  -5.000 -165.750    20.0    110.280 -9999 -99999.   W..  0   3152-70
1993-05-01 10:00 9999-99-99 99:99  -5.000 -172.680    20.0     68.990 -9999 -99999.   ...  0   3519-66
1993-05-01 10:00 9999-99-99 99:99  -5.000 -172.680    20.0     68.520 -9999 -99999.   ...  0   3520-66
1993-05-12 17:40 9999-99-99 99:99  -5.000 -132.950    20.0    103.530 -9999 -99999.   W..  0   3059-70
1993-05-12 17:40 9999-99-99 99:99  -5.000 -132.950    20.0     86.950 -9999 -99999.   W..  0   3060-70
1993-05-25 05:00 9999-99-99 99:99  -5.000 -143.670    20.0     60.940 -9999 -99999.   ...  0   3245-66
1993-05-25 05:00 9999-99-99 99:99  -5.000 -143.670    20.0     60.620 -9999 -99999.   ...  0   3246-66
1993-06-08 14:00 9999-99-99 99:99  -5.000 -160.530    20.0     73.860 -9999 -99999.   W..  0   3171-70
1993-06-08 14:00 9999-99-99 99:99  -5.000 -160.530    20.0    117.240 -9999 -99999.   W..  0   3172-70
1993-06-22 00:10 9999-99-99 99:99  -5.000 -133.120    20.0     97.430 -9999 -99999.   P..  0   3299-66
1993-06-22 00:10 9999-99-99 99:99  -5.000 -133.120    20.0     83.490 -9999 -99999.   P..  0   3300-66
1993-07-01 23:20 9999-99-99 99:99  -5.000 -172.870    20.0     85.990 -9999 -99999.   W..  0   3099-70
1993-07-01 23:20 9999-99-99 99:99  -5.000 -172.870    20.0     82.080 -9999 -99999.   W..  0   3100-70
1993-07-27 02:37 9999-99-99 99:99  -5.000 -142.480    20.0    107.160 -9999 -99999.   W..  0   3187-70
1993-07-27 02:37 9999-99-99 99:99  -5.000 -142.480    20.0    108.530 -9999 -99999.   W..  0   3188-70
1993-08-20 10:28 9999-99-99 99:99  -5.000 -172.820    20.0     91.230 -9999 -99999.   W..  0   3061-70
1993-08-20 10:28 9999-99-99 99:99  -5.000 -172.820    20.0     95.950 -9999 -99999.   W..  0   3062-70
