2008-06-21 16:22 9999-99-99 99:99      65.61 -9999 -99999.   ...  0 -99999999
2008-06-21 16:22 9999-99-99 99:99      65.72 -9999 -99999.   ...  0 -99999999
2008-07-27 15:31 9999-99-99 99:99      71.28 -9999 -99999.   ...  0 -99999999
2008-07-27 15:31 9999-99-99 99:99      72.01 -9999 -99999.   ...  0 -99999999
2008-08-09 15:45 9999-99-99 99:99      71.51 -9999 -99999.   ...  0 -99999999
2008-08-09 15:45 9999-99-99 99:99      72.34 -9999 -99999.   ...  0 -99999999
2008-08-17 15:29 9999-99-99 99:99      68.44 -9999 -99999.   ...  0 -99999999
2008-08-17 15:29 9999-99-99 99:99      68.43 -9999 -99999.   ...  0 -99999999
2008-08-24 14:42 9999-99-99 99:99      67.83 -9999 -99999.   ...  0 -99999999
2008-08-24 14:42 9999-99-99 99:99      67.57 -9999 -99999.   ...  0 -99999999
2008-09-02 18:00 9999-99-99 99:99      71.05 -9999 -99999.   ...  0 -99999999
2008-09-02 18:00 9999-99-99 99:99      71.10 -9999 -99999.   ...  0 -99999999
2008-09-06 17:26 9999-99-99 99:99      77.62 -9999 -99999.   ...  0 -99999999
2008-09-06 17:26 9999-99-99 99:99      78.51 -9999 -99999.   ...  0 -99999999
2008-09-28 14:32 9999-99-99 99:99     103.84 -9999 -99999.   ...  0 -99999999
2008-09-28 14:32 9999-99-99 99:99     104.17 -9999 -99999.   ...  0 -99999999
2008-10-04 17:30 9999-99-99 99:99     127.56 -9999 -99999.   ...  0 -99999999
2008-10-04 17:30 9999-99-99 99:99     127.76 -9999 -99999.   ...  0 -99999999
2008-11-08 17:27 9999-99-99 99:99      90.56 -9999 -99999.   ...  0 -99999999
2008-11-08 17:27 9999-99-99 99:99      89.93 -9999 -99999.   ...  0 -99999999
2008-11-19 14:47 9999-99-99 99:99      85.03 -9999 -99999.   ...  0 -99999999
2008-11-19 14:47 9999-99-99 99:99      85.78 -9999 -99999.   ...  0 -99999999
2008-12-28 16:58 9999-99-99 99:99      96.34 -9999 -99999.   ...  0 -99999999
2008-12-28 16:58 9999-99-99 99:99      97.63 -9999 -99999.   ...  0 -99999999
2009-01-06 17:04 9999-99-99 99:99     131.16 -9999 -99999.   ...  0 -99999999
2009-01-06 17:04 9999-99-99 99:99     130.24 -9999 -99999.   ...  0 -99999999
2009-01-11 16:40 9999-99-99 99:99      57.90 -9999 -99999.   ...  0 -99999999
2009-01-11 16:40 9999-99-99 99:99      58.08 -9999 -99999.   ...  0 -99999999
2009-01-19 17:39 9999-99-99 99:99      50.48 -9999 -99999.   ...  0 -99999999
2009-01-19 17:39 9999-99-99 99:99      50.00 -9999 -99999.   ...  0 -99999999
2009-01-25 17:17 9999-99-99 99:99      77.01 -9999 -99999.   ...  0 -99999999
2009-01-25 17:17 9999-99-99 99:99      77.98 -9999 -99999.   ...  0 -99999999
2009-02-01 15:44 9999-99-99 99:99      60.48 -9999 -99999.   ...  0 -99999999
2009-02-01 15:44 9999-99-99 99:99      59.82 -9999 -99999.   ...  0 -99999999
2009-02-08 17:56 9999-99-99 99:99      65.40 -9999 -99999.   ...  0 -99999999
2009-02-08 17:56 9999-99-99 99:99      65.68 -9999 -99999.   ...  0 -99999999
2009-02-14 17:17 9999-99-99 99:99      74.88 -9999 -99999.   ...  0 -99999999
2009-02-14 17:17 9999-99-99 99:99      75.30 -9999 -99999.   ...  0 -99999999
2009-02-20 17:15 9999-99-99 99:99      51.77 -9999 -99999.   ...  0 -99999999
2009-02-20 17:15 9999-99-99 99:99      51.14 -9999 -99999.   ...  0 -99999999
2009-03-03 13:34 9999-99-99 99:99      61.47 -9999 -99999.   ...  0 -99999999
2009-03-03 13:34 9999-99-99 99:99      63.17 -9999 -99999.   ...  0 -99999999
2009-03-08 13:54 9999-99-99 99:99      71.80 -9999 -99999.   ...  0 -99999999
2009-03-08 13:54 9999-99-99 99:99      73.76 -9999 -99999.   ...  0 -99999999
2009-03-16 13:35 9999-99-99 99:99      71.25 -9999 -99999.   ...  0 -99999999
2009-03-16 13:35 9999-99-99 99:99      71.47 -9999 -99999.   ...  0 -99999999
2009-03-23 14:02 9999-99-99 99:99      80.28 -9999 -99999.   ...  0 -99999999
2009-03-29 16:08 9999-99-99 99:99      74.25 -9999 -99999.   ...  0 -99999999
2009-04-04 15:48 9999-99-99 99:99      88.48 -9999 -99999.   ...  0 -99999999
2009-04-04 15:48 9999-99-99 99:99      90.39 -9999 -99999.   ...  0 -99999999
2009-04-13 14:23 9999-99-99 99:99      69.45 -9999 -99999.   ...  0 -99999999
2009-04-13 14:23 9999-99-99 99:99      70.95 -9999 -99999.   ...  0 -99999999
2009-04-25 14:43 9999-99-99 99:99      77.85 -9999 -99999.   ...  0 -99999999
2009-04-25 14:43 9999-99-99 99:99      77.16 -9999 -99999.   ...  0 -99999999
2009-05-04 13:48 9999-99-99 99:99      57.94 -9999 -99999.   ...  0 -99999999
2009-05-04 13:48 9999-99-99 99:99      57.17 -9999 -99999.   ...  0 -99999999
2009-05-11 14:52 9999-99-99 99:99      70.71 -9999 -99999.   ...  0 -99999999
2009-05-17 14:11 9999-99-99 99:99      61.66 -9999 -99999.   ...  0 -99999999
2009-05-17 14:13 9999-99-99 99:99      61.81 -9999 -99999.   ...  0 -99999999
2009-05-24 15:04 9999-99-99 99:99      50.64 -9999 -99999.   ...  0 -99999999
2009-05-24 15:06 9999-99-99 99:99      50.31 -9999 -99999.   ...  0 -99999999
2009-05-31 14:48 9999-99-99 99:99      66.26 -9999 -99999.   ...  0 -99999999
2009-05-31 14:48 9999-99-99 99:99      67.05 -9999 -99999.   ...  0 -99999999
2009-06-07 14:45 9999-99-99 99:99      57.92 -9999 -99999.   ...  0 -99999999
2009-06-07 14:45 9999-99-99 99:99      57.99 -9999 -99999.   ...  0 -99999999
2009-06-15 13:13 9999-99-99 99:99      61.98 -9999 -99999.   ...  0 -99999999
2009-06-15 13:13 9999-99-99 99:99      61.47 -9999 -99999.   ...  0 -99999999
2009-06-22 16:43 9999-99-99 99:99      60.69 -9999 -99999.   ...  0 -99999999
2009-06-22 16:43 9999-99-99 99:99      60.03 -9999 -99999.   ...  0 -99999999
2009-06-29 17:22 9999-99-99 99:99      56.72 -9999 -99999.   ...  0 -99999999
2009-06-29 17:22 9999-99-99 99:99      57.16 -9999 -99999.   ...  0 -99999999
2009-07-05 16:04 9999-99-99 99:99      60.49 -9999 -99999.   ...  0 -99999999
2009-07-05 16:04 9999-99-99 99:99      60.22 -9999 -99999.   ...  0 -99999999
2009-07-25 16:47 9999-99-99 99:99      66.46 -9999 -99999.   ...  0 -99999999
2009-07-25 16:47 9999-99-99 99:99      66.39 -9999 -99999.   ...  0 -99999999
2009-08-03 17:21 9999-99-99 99:99      65.93 -9999 -99999.   ...  0 -99999999
2009-08-03 17:21 9999-99-99 99:99      66.14 -9999 -99999.   ...  0 -99999999
2009-08-10 18:01 9999-99-99 99:99      71.43 -9999 -99999.   ...  0 -99999999
2009-08-10 18:01 9999-99-99 99:99      70.95 -9999 -99999.   ...  0 -99999999
2009-08-16 15:05 9999-99-99 99:99      65.48 -9999 -99999.   ...  0 -99999999
2009-08-16 15:05 9999-99-99 99:99      66.45 -9999 -99999.   ...  0 -99999999
2009-08-23 15:11 9999-99-99 99:99      72.89 -9999 -99999.   ...  0 -99999999
2009-08-23 15:11 9999-99-99 99:99      74.07 -9999 -99999.   ...  0 -99999999
2009-08-30 16:28 9999-99-99 99:99      66.34 -9999 -99999.   ...  0 -99999999
2009-08-30 16:28 9999-99-99 99:99      67.71 -9999 -99999.   ...  0 -99999999
2009-09-05 14:39 9999-99-99 99:99      93.23 -9999 -99999.   ...  0 -99999999
2009-09-05 14:39 9999-99-99 99:99      92.67 -9999 -99999.   ...  0 -99999999
2009-09-14 15:47 9999-99-99 99:99      69.98 -9999 -99999.   ...  0 -99999999
2009-09-14 15:47 9999-99-99 99:99      70.73 -9999 -99999.   ...  0 -99999999
2009-09-20 15:24 9999-99-99 99:99      80.77 -9999 -99999.   ...  0 -99999999
2009-09-20 15:24 9999-99-99 99:99      82.00 -9999 -99999.   ...  0 -99999999
2009-09-27 14:30 9999-99-99 99:99      95.13 -9999 -99999.   ...  0 -99999999
2009-09-27 14:30 9999-99-99 99:99      96.51 -9999 -99999.   ...  0 -99999999
2009-10-04 15:37 9999-99-99 99:99      78.24 -9999 -99999.   ...  0 -99999999
2009-10-04 15:37 9999-99-99 99:99      79.68 -9999 -99999.   ...  0 -99999999
2009-10-10 14:44 9999-99-99 99:99      68.36 -9999 -99999.   ...  0 -99999999
2009-10-10 14:44 9999-99-99 99:99      70.16 -9999 -99999.   ...  0 -99999999
2009-10-18 15:12 9999-99-99 99:99      75.13 -9999 -99999.   ...  0 -99999999
2009-10-18 15:12 9999-99-99 99:99      75.18 -9999 -99999.   ...  0 -99999999
2009-11-09 15:30 9999-99-99 99:99      71.71 -9999 -99999.   ...  0 -99999999
2009-11-09 15:30 9999-99-99 99:99      71.90 -9999 -99999.   ...  0 -99999999
2009-11-15 15:27 9999-99-99 99:99      71.74 -9999 -99999.   ...  0 -99999999
2009-11-15 15:27 9999-99-99 99:99      71.03 -9999 -99999.   ...  0 -99999999
2009-11-23 17:45 9999-99-99 99:99      61.31 -9999 -99999.   ...  0 -99999999
2009-11-23 17:45 9999-99-99 99:99      62.61 -9999 -99999.   ...  0 -99999999
2009-11-29 14:58 9999-99-99 99:99      79.56 -9999 -99999.   ...  0 -99999999
2009-11-29 14:58 9999-99-99 99:99      80.46 -9999 -99999.   ...  0 -99999999
2009-12-13 16:40 9999-99-99 99:99      66.09 -9999 -99999.   ...  0 -99999999
2009-12-13 16:40 9999-99-99 99:99      67.53 -9999 -99999.   ...  0 -99999999
2009-12-22 17:41 9999-99-99 99:99      61.68 -9999 -99999.   ...  0 -99999999
2009-12-22 17:41 9999-99-99 99:99      62.03 -9999 -99999.   ...  0 -99999999
